1.5287 	ERROR 	avbin.dll failed to load. Try importing psychopy.visual
14.0142 	EXP 	window1: blendMode = 'avg'
14.0315 	EXP 	window1: blendMode = 'avg'
14.0322 	EXP 	window1: blendMode = 'avg'
14.0328 	EXP 	window1: blendMode = 'avg'
14.0504 	EXP 	window1: blendMode = 'avg'
14.0511 	EXP 	window1: blendMode = 'avg'
14.0518 	EXP 	window1: blendMode = 'avg'
14.0708 	EXP 	window1: blendMode = 'avg'
14.0714 	EXP 	window1: blendMode = 'avg'
14.0721 	EXP 	window1: blendMode = 'avg'
14.0907 	EXP 	window1: blendMode = 'avg'
14.0914 	EXP 	window1: blendMode = 'avg'
14.0920 	EXP 	window1: blendMode = 'avg'
14.1118 	EXP 	window1: blendMode = 'avg'
14.1125 	EXP 	window1: blendMode = 'avg'
14.1132 	EXP 	window1: blendMode = 'avg'
14.1314 	EXP 	window1: blendMode = 'avg'
14.1321 	EXP 	window1: blendMode = 'avg'
14.1327 	EXP 	window1: blendMode = 'avg'
14.1509 	EXP 	window1: blendMode = 'avg'
14.1519 	EXP 	window1: blendMode = 'avg'
14.1526 	EXP 	window1: blendMode = 'avg'
14.1705 	EXP 	window1: blendMode = 'avg'
14.1712 	EXP 	window1: blendMode = 'avg'
14.1719 	EXP 	window1: blendMode = 'avg'
14.1906 	EXP 	window1: blendMode = 'avg'
14.1913 	EXP 	window1: blendMode = 'avg'
14.1919 	EXP 	window1: blendMode = 'avg'
14.2111 	EXP 	window1: blendMode = 'avg'
14.2118 	EXP 	window1: blendMode = 'avg'
14.2124 	EXP 	window1: blendMode = 'avg'
14.2311 	EXP 	window1: blendMode = 'avg'
14.2318 	EXP 	window1: blendMode = 'avg'
14.2324 	EXP 	window1: blendMode = 'avg'
14.2517 	EXP 	window1: blendMode = 'avg'
14.2524 	EXP 	window1: blendMode = 'avg'
14.2530 	EXP 	window1: blendMode = 'avg'
14.2707 	EXP 	window1: blendMode = 'avg'
14.2714 	EXP 	window1: blendMode = 'avg'
14.2721 	EXP 	window1: blendMode = 'avg'
14.2915 	EXP 	window1: blendMode = 'avg'
14.2922 	EXP 	window1: blendMode = 'avg'
14.2928 	EXP 	window1: blendMode = 'avg'
14.3104 	EXP 	window1: blendMode = 'avg'
14.3112 	EXP 	window1: blendMode = 'avg'
14.3119 	EXP 	window1: blendMode = 'avg'
14.3308 	EXP 	window1: blendMode = 'avg'
14.3315 	EXP 	window1: blendMode = 'avg'
14.3322 	EXP 	window1: blendMode = 'avg'
14.3509 	EXP 	window1: blendMode = 'avg'
14.3516 	EXP 	window1: blendMode = 'avg'
14.3524 	EXP 	window1: blendMode = 'avg'
14.3713 	EXP 	window1: blendMode = 'avg'
14.3720 	EXP 	window1: blendMode = 'avg'
14.3726 	EXP 	window1: blendMode = 'avg'
14.3905 	EXP 	window1: blendMode = 'avg'
14.3912 	EXP 	window1: blendMode = 'avg'
14.3918 	EXP 	window1: blendMode = 'avg'
14.4111 	EXP 	window1: blendMode = 'avg'
14.4118 	EXP 	window1: blendMode = 'avg'
14.4124 	EXP 	window1: blendMode = 'avg'
14.4305 	EXP 	window1: blendMode = 'avg'
14.4312 	EXP 	window1: blendMode = 'avg'
14.4318 	EXP 	window1: blendMode = 'avg'
14.4508 	EXP 	window1: blendMode = 'avg'
14.4515 	EXP 	window1: blendMode = 'avg'
14.4521 	EXP 	window1: blendMode = 'avg'
14.4713 	EXP 	window1: blendMode = 'avg'
14.4720 	EXP 	window1: blendMode = 'avg'
14.4726 	EXP 	window1: blendMode = 'avg'
14.4906 	EXP 	window1: blendMode = 'avg'
14.4912 	EXP 	window1: blendMode = 'avg'
14.4919 	EXP 	window1: blendMode = 'avg'
14.5107 	EXP 	window1: blendMode = 'avg'
14.5114 	EXP 	window1: blendMode = 'avg'
14.5120 	EXP 	window1: blendMode = 'avg'
14.5312 	EXP 	window1: blendMode = 'avg'
14.5319 	EXP 	window1: blendMode = 'avg'
14.5325 	EXP 	window1: blendMode = 'avg'
14.5506 	EXP 	window1: blendMode = 'avg'
14.5513 	EXP 	window1: blendMode = 'avg'
14.5519 	EXP 	window1: blendMode = 'avg'
14.5710 	EXP 	window1: blendMode = 'avg'
14.5717 	EXP 	window1: blendMode = 'avg'
14.5723 	EXP 	window1: blendMode = 'avg'
14.5907 	EXP 	window1: blendMode = 'avg'
14.5918 	EXP 	window1: blendMode = 'avg'
14.5925 	EXP 	window1: blendMode = 'avg'
14.6107 	EXP 	window1: blendMode = 'avg'
14.6114 	EXP 	window1: blendMode = 'avg'
14.6121 	EXP 	window1: blendMode = 'avg'
14.6309 	EXP 	window1: blendMode = 'avg'
14.6316 	EXP 	window1: blendMode = 'avg'
14.6322 	EXP 	window1: blendMode = 'avg'
14.6507 	EXP 	window1: blendMode = 'avg'
14.6516 	EXP 	window1: blendMode = 'avg'
14.6523 	EXP 	window1: blendMode = 'avg'
14.6708 	EXP 	window1: blendMode = 'avg'
14.6715 	EXP 	window1: blendMode = 'avg'
14.6721 	EXP 	window1: blendMode = 'avg'
14.6903 	EXP 	window1: blendMode = 'avg'
14.6910 	EXP 	window1: blendMode = 'avg'
14.6916 	EXP 	window1: blendMode = 'avg'
14.7108 	EXP 	window1: blendMode = 'avg'
14.7115 	EXP 	window1: blendMode = 'avg'
14.7121 	EXP 	window1: blendMode = 'avg'
14.7308 	EXP 	window1: blendMode = 'avg'
14.7315 	EXP 	window1: blendMode = 'avg'
14.7321 	EXP 	window1: blendMode = 'avg'
14.7506 	EXP 	window1: blendMode = 'avg'
14.7513 	EXP 	window1: blendMode = 'avg'
14.7520 	EXP 	window1: blendMode = 'avg'
14.7706 	EXP 	window1: blendMode = 'avg'
14.7713 	EXP 	window1: blendMode = 'avg'
14.7720 	EXP 	window1: blendMode = 'avg'
14.7907 	EXP 	window1: blendMode = 'avg'
14.7915 	EXP 	window1: blendMode = 'avg'
14.7921 	EXP 	window1: blendMode = 'avg'
14.8105 	EXP 	window1: blendMode = 'avg'
14.8112 	EXP 	window1: blendMode = 'avg'
14.8118 	EXP 	window1: blendMode = 'avg'
14.8313 	EXP 	window1: blendMode = 'avg'
14.8320 	EXP 	window1: blendMode = 'avg'
14.8326 	EXP 	window1: blendMode = 'avg'
14.8510 	EXP 	window1: blendMode = 'avg'
14.8518 	EXP 	window1: blendMode = 'avg'
14.8528 	EXP 	window1: blendMode = 'avg'
14.8716 	EXP 	window1: blendMode = 'avg'
14.8723 	EXP 	window1: blendMode = 'avg'
14.8732 	EXP 	window1: blendMode = 'avg'
14.9060 	EXP 	window1: blendMode = 'avg'
14.9072 	EXP 	window1: blendMode = 'avg'
14.9081 	EXP 	window1: blendMode = 'avg'
14.9201 	EXP 	window1: blendMode = 'avg'
14.9212 	EXP 	window1: blendMode = 'avg'
14.9495 	EXP 	Orientation_Cue: autoDraw = False
14.9512 	EXP 	window1: blendMode = 'avg'
14.9519 	EXP 	window1: blendMode = 'avg'
14.9531 	EXP 	window1: blendMode = 'avg'
14.9691 	EXP 	Ready_Cue: autoDraw = True
14.9703 	EXP 	window1: blendMode = 'avg'
14.9711 	EXP 	window1: blendMode = 'avg'
14.9719 	EXP 	window1: blendMode = 'avg'
14.9888 	EXP 	window1: blendMode = 'avg'
14.9893 	EXP 	window1: blendMode = 'avg'
14.9897 	EXP 	window1: blendMode = 'avg'
15.0082 	EXP 	window1: blendMode = 'avg'
15.0086 	EXP 	window1: blendMode = 'avg'
15.0088 	EXP 	window1: blendMode = 'avg'
15.0281 	EXP 	window1: blendMode = 'avg'
15.0285 	EXP 	window1: blendMode = 'avg'
15.0287 	EXP 	window1: blendMode = 'avg'
15.0485 	EXP 	window1: blendMode = 'avg'
15.0491 	EXP 	window1: blendMode = 'avg'
15.0496 	EXP 	window1: blendMode = 'avg'
15.0692 	EXP 	window1: blendMode = 'avg'
15.0697 	EXP 	window1: blendMode = 'avg'
15.0702 	EXP 	window1: blendMode = 'avg'
15.0912 	EXP 	window1: blendMode = 'avg'
15.0923 	EXP 	window1: blendMode = 'avg'
15.0934 	EXP 	window1: blendMode = 'avg'
15.1125 	EXP 	window1: blendMode = 'avg'
15.1136 	EXP 	window1: blendMode = 'avg'
15.1147 	EXP 	window1: blendMode = 'avg'
15.1322 	EXP 	window1: blendMode = 'avg'
15.1333 	EXP 	window1: blendMode = 'avg'
15.1344 	EXP 	window1: blendMode = 'avg'
15.1504 	EXP 	window1: blendMode = 'avg'
15.1508 	EXP 	window1: blendMode = 'avg'
15.1512 	EXP 	window1: blendMode = 'avg'
15.1689 	EXP 	window1: blendMode = 'avg'
15.1692 	EXP 	window1: blendMode = 'avg'
15.1695 	EXP 	window1: blendMode = 'avg'
15.1888 	EXP 	window1: blendMode = 'avg'
15.1891 	EXP 	window1: blendMode = 'avg'
15.1894 	EXP 	window1: blendMode = 'avg'
15.2096 	EXP 	window1: blendMode = 'avg'
15.2101 	EXP 	window1: blendMode = 'avg'
15.2104 	EXP 	window1: blendMode = 'avg'
15.2284 	EXP 	window1: blendMode = 'avg'
15.2287 	EXP 	window1: blendMode = 'avg'
15.2290 	EXP 	window1: blendMode = 'avg'
15.2482 	EXP 	window1: blendMode = 'avg'
15.2485 	EXP 	window1: blendMode = 'avg'
15.2488 	EXP 	window1: blendMode = 'avg'
15.2687 	EXP 	window1: blendMode = 'avg'
15.2690 	EXP 	window1: blendMode = 'avg'
15.2693 	EXP 	window1: blendMode = 'avg'
15.2884 	EXP 	window1: blendMode = 'avg'
15.2887 	EXP 	window1: blendMode = 'avg'
15.2891 	EXP 	window1: blendMode = 'avg'
15.3084 	EXP 	window1: blendMode = 'avg'
15.3087 	EXP 	window1: blendMode = 'avg'
15.3090 	EXP 	window1: blendMode = 'avg'
15.3288 	EXP 	window1: blendMode = 'avg'
15.3295 	EXP 	window1: blendMode = 'avg'
15.3300 	EXP 	window1: blendMode = 'avg'
15.3499 	EXP 	window1: blendMode = 'avg'
15.3505 	EXP 	window1: blendMode = 'avg'
15.3511 	EXP 	window1: blendMode = 'avg'
15.3698 	EXP 	window1: blendMode = 'avg'
15.3704 	EXP 	window1: blendMode = 'avg'
15.3709 	EXP 	window1: blendMode = 'avg'
15.3899 	EXP 	window1: blendMode = 'avg'
15.3905 	EXP 	window1: blendMode = 'avg'
15.3911 	EXP 	window1: blendMode = 'avg'
15.4101 	EXP 	window1: blendMode = 'avg'
15.4107 	EXP 	window1: blendMode = 'avg'
15.4113 	EXP 	window1: blendMode = 'avg'
15.4301 	EXP 	window1: blendMode = 'avg'
15.4307 	EXP 	window1: blendMode = 'avg'
15.4494 	EXP 	Ready_Cue: autoDraw = False
15.4494 	EXP 	Zoid_Left: autoDraw = True
15.4494 	EXP 	Zoid_Right: autoDraw = True
15.4507 	EXP 	window1: blendMode = 'avg'
15.4513 	EXP 	window1: blendMode = 'avg'
15.4712 	EXP 	window1: blendMode = 'avg'
15.4718 	EXP 	window1: blendMode = 'avg'
15.4900 	EXP 	window1: blendMode = 'avg'
15.4906 	EXP 	window1: blendMode = 'avg'
15.5099 	EXP 	window1: blendMode = 'avg'
15.5105 	EXP 	window1: blendMode = 'avg'
15.5306 	EXP 	window1: blendMode = 'avg'
15.5312 	EXP 	window1: blendMode = 'avg'
15.5505 	EXP 	window1: blendMode = 'avg'
15.5512 	EXP 	window1: blendMode = 'avg'
15.5717 	EXP 	window1: blendMode = 'avg'
15.5724 	EXP 	window1: blendMode = 'avg'
15.5912 	EXP 	window1: blendMode = 'avg'
15.5921 	EXP 	window1: blendMode = 'avg'
15.6105 	EXP 	window1: blendMode = 'avg'
15.6112 	EXP 	window1: blendMode = 'avg'
15.6303 	EXP 	window1: blendMode = 'avg'
15.6310 	EXP 	window1: blendMode = 'avg'
15.6509 	EXP 	window1: blendMode = 'avg'
15.6517 	EXP 	window1: blendMode = 'avg'
15.6711 	EXP 	window1: blendMode = 'avg'
15.6719 	EXP 	window1: blendMode = 'avg'
15.6902 	EXP 	window1: blendMode = 'avg'
15.6910 	EXP 	window1: blendMode = 'avg'
15.7105 	EXP 	window1: blendMode = 'avg'
15.7112 	EXP 	window1: blendMode = 'avg'
15.7303 	EXP 	window1: blendMode = 'avg'
15.7310 	EXP 	window1: blendMode = 'avg'
15.7506 	EXP 	window1: blendMode = 'avg'
15.7513 	EXP 	window1: blendMode = 'avg'
15.7710 	EXP 	window1: blendMode = 'avg'
15.7717 	EXP 	window1: blendMode = 'avg'
15.7904 	EXP 	window1: blendMode = 'avg'
15.7911 	EXP 	window1: blendMode = 'avg'
15.8105 	EXP 	window1: blendMode = 'avg'
15.8112 	EXP 	window1: blendMode = 'avg'
15.8311 	EXP 	window1: blendMode = 'avg'
15.8318 	EXP 	window1: blendMode = 'avg'
15.8507 	EXP 	window1: blendMode = 'avg'
15.8514 	EXP 	window1: blendMode = 'avg'
15.8708 	EXP 	window1: blendMode = 'avg'
15.8720 	EXP 	window1: blendMode = 'avg'
15.8922 	EXP 	window1: blendMode = 'avg'
15.8929 	EXP 	window1: blendMode = 'avg'
15.9111 	EXP 	window1: blendMode = 'avg'
15.9118 	EXP 	window1: blendMode = 'avg'
15.9310 	EXP 	window1: blendMode = 'avg'
15.9316 	EXP 	window1: blendMode = 'avg'
15.9502 	EXP 	window1: blendMode = 'avg'
15.9509 	EXP 	window1: blendMode = 'avg'
15.9707 	EXP 	window1: blendMode = 'avg'
15.9714 	EXP 	window1: blendMode = 'avg'
15.9907 	EXP 	window1: blendMode = 'avg'
15.9914 	EXP 	window1: blendMode = 'avg'
16.0107 	EXP 	window1: blendMode = 'avg'
16.0114 	EXP 	window1: blendMode = 'avg'
16.0311 	EXP 	window1: blendMode = 'avg'
16.0317 	EXP 	window1: blendMode = 'avg'
16.0524 	EXP 	window1: blendMode = 'avg'
16.0533 	EXP 	window1: blendMode = 'avg'
16.0715 	EXP 	window1: blendMode = 'avg'
16.0725 	EXP 	window1: blendMode = 'avg'
16.0910 	EXP 	window1: blendMode = 'avg'
16.0916 	EXP 	window1: blendMode = 'avg'
