3.1072 	ERROR 	avbin.dll failed to load. Try importing psychopy.visual
17.7818 	EXP 	window1: blendMode = 'avg'
17.8006 	EXP 	window1: blendMode = 'avg'
17.8015 	EXP 	window1: blendMode = 'avg'
17.8024 	EXP 	window1: blendMode = 'avg'
17.8191 	EXP 	window1: blendMode = 'avg'
17.8197 	EXP 	window1: blendMode = 'avg'
17.8202 	EXP 	window1: blendMode = 'avg'
17.8396 	EXP 	window1: blendMode = 'avg'
17.8403 	EXP 	window1: blendMode = 'avg'
17.8408 	EXP 	window1: blendMode = 'avg'
17.8597 	EXP 	window1: blendMode = 'avg'
17.8603 	EXP 	window1: blendMode = 'avg'
17.8608 	EXP 	window1: blendMode = 'avg'
17.8801 	EXP 	window1: blendMode = 'avg'
17.8807 	EXP 	window1: blendMode = 'avg'
17.8812 	EXP 	window1: blendMode = 'avg'
17.8994 	EXP 	window1: blendMode = 'avg'
17.9000 	EXP 	window1: blendMode = 'avg'
17.9005 	EXP 	window1: blendMode = 'avg'
17.9201 	EXP 	window1: blendMode = 'avg'
17.9207 	EXP 	window1: blendMode = 'avg'
17.9212 	EXP 	window1: blendMode = 'avg'
17.9398 	EXP 	window1: blendMode = 'avg'
17.9404 	EXP 	window1: blendMode = 'avg'
17.9409 	EXP 	window1: blendMode = 'avg'
17.9597 	EXP 	window1: blendMode = 'avg'
17.9602 	EXP 	window1: blendMode = 'avg'
17.9607 	EXP 	window1: blendMode = 'avg'
17.9802 	EXP 	window1: blendMode = 'avg'
17.9807 	EXP 	window1: blendMode = 'avg'
17.9813 	EXP 	window1: blendMode = 'avg'
17.9999 	EXP 	window1: blendMode = 'avg'
18.0005 	EXP 	window1: blendMode = 'avg'
18.0010 	EXP 	window1: blendMode = 'avg'
18.0181 	EXP 	window1: blendMode = 'avg'
18.0184 	EXP 	window1: blendMode = 'avg'
18.0187 	EXP 	window1: blendMode = 'avg'
18.0382 	EXP 	window1: blendMode = 'avg'
18.0386 	EXP 	window1: blendMode = 'avg'
18.0389 	EXP 	window1: blendMode = 'avg'
18.0584 	EXP 	window1: blendMode = 'avg'
18.0587 	EXP 	window1: blendMode = 'avg'
18.0591 	EXP 	window1: blendMode = 'avg'
18.0783 	EXP 	window1: blendMode = 'avg'
18.0786 	EXP 	window1: blendMode = 'avg'
18.0789 	EXP 	window1: blendMode = 'avg'
18.0984 	EXP 	window1: blendMode = 'avg'
18.0987 	EXP 	window1: blendMode = 'avg'
18.0991 	EXP 	window1: blendMode = 'avg'
18.1182 	EXP 	window1: blendMode = 'avg'
18.1186 	EXP 	window1: blendMode = 'avg'
18.1189 	EXP 	window1: blendMode = 'avg'
18.1381 	EXP 	window1: blendMode = 'avg'
18.1385 	EXP 	window1: blendMode = 'avg'
18.1388 	EXP 	window1: blendMode = 'avg'
18.1584 	EXP 	window1: blendMode = 'avg'
18.1588 	EXP 	window1: blendMode = 'avg'
18.1591 	EXP 	window1: blendMode = 'avg'
18.1781 	EXP 	window1: blendMode = 'avg'
18.1785 	EXP 	window1: blendMode = 'avg'
18.1788 	EXP 	window1: blendMode = 'avg'
18.1980 	EXP 	window1: blendMode = 'avg'
18.1983 	EXP 	window1: blendMode = 'avg'
18.1986 	EXP 	window1: blendMode = 'avg'
18.2183 	EXP 	window1: blendMode = 'avg'
18.2187 	EXP 	window1: blendMode = 'avg'
18.2190 	EXP 	window1: blendMode = 'avg'
18.2380 	EXP 	window1: blendMode = 'avg'
18.2384 	EXP 	window1: blendMode = 'avg'
18.2387 	EXP 	window1: blendMode = 'avg'
18.2581 	EXP 	window1: blendMode = 'avg'
18.2585 	EXP 	window1: blendMode = 'avg'
18.2588 	EXP 	window1: blendMode = 'avg'
18.2781 	EXP 	window1: blendMode = 'avg'
18.2784 	EXP 	window1: blendMode = 'avg'
18.2788 	EXP 	window1: blendMode = 'avg'
18.2981 	EXP 	window1: blendMode = 'avg'
18.2984 	EXP 	window1: blendMode = 'avg'
18.2987 	EXP 	window1: blendMode = 'avg'
18.3180 	EXP 	window1: blendMode = 'avg'
18.3184 	EXP 	window1: blendMode = 'avg'
18.3187 	EXP 	window1: blendMode = 'avg'
18.3380 	EXP 	window1: blendMode = 'avg'
18.3384 	EXP 	window1: blendMode = 'avg'
18.3388 	EXP 	window1: blendMode = 'avg'
18.3582 	EXP 	window1: blendMode = 'avg'
18.3585 	EXP 	window1: blendMode = 'avg'
18.3589 	EXP 	window1: blendMode = 'avg'
18.3782 	EXP 	window1: blendMode = 'avg'
18.3785 	EXP 	window1: blendMode = 'avg'
18.3788 	EXP 	window1: blendMode = 'avg'
18.4002 	EXP 	window1: blendMode = 'avg'
18.4009 	EXP 	window1: blendMode = 'avg'
18.4016 	EXP 	window1: blendMode = 'avg'
18.4206 	EXP 	window1: blendMode = 'avg'
18.4215 	EXP 	window1: blendMode = 'avg'
18.4223 	EXP 	window1: blendMode = 'avg'
18.4410 	EXP 	window1: blendMode = 'avg'
18.4420 	EXP 	window1: blendMode = 'avg'
18.4427 	EXP 	window1: blendMode = 'avg'
18.4608 	EXP 	window1: blendMode = 'avg'
18.4616 	EXP 	window1: blendMode = 'avg'
18.4623 	EXP 	window1: blendMode = 'avg'
18.4799 	EXP 	window1: blendMode = 'avg'
18.4806 	EXP 	window1: blendMode = 'avg'
18.4813 	EXP 	window1: blendMode = 'avg'
18.5012 	EXP 	window1: blendMode = 'avg'
18.5023 	EXP 	window1: blendMode = 'avg'
18.5034 	EXP 	window1: blendMode = 'avg'
18.5201 	EXP 	window1: blendMode = 'avg'
18.5206 	EXP 	window1: blendMode = 'avg'
18.5211 	EXP 	window1: blendMode = 'avg'
18.5406 	EXP 	window1: blendMode = 'avg'
18.5414 	EXP 	window1: blendMode = 'avg'
18.5421 	EXP 	window1: blendMode = 'avg'
18.5600 	EXP 	window1: blendMode = 'avg'
18.5606 	EXP 	window1: blendMode = 'avg'
18.5612 	EXP 	window1: blendMode = 'avg'
18.5803 	EXP 	window1: blendMode = 'avg'
18.5810 	EXP 	window1: blendMode = 'avg'
18.5816 	EXP 	window1: blendMode = 'avg'
18.6000 	EXP 	window1: blendMode = 'avg'
18.6006 	EXP 	window1: blendMode = 'avg'
18.6011 	EXP 	window1: blendMode = 'avg'
18.6194 	EXP 	window1: blendMode = 'avg'
18.6199 	EXP 	window1: blendMode = 'avg'
18.6203 	EXP 	window1: blendMode = 'avg'
18.6388 	EXP 	window1: blendMode = 'avg'
18.6394 	EXP 	window1: blendMode = 'avg'
18.6399 	EXP 	window1: blendMode = 'avg'
18.6593 	EXP 	window1: blendMode = 'avg'
18.6600 	EXP 	window1: blendMode = 'avg'
18.6606 	EXP 	window1: blendMode = 'avg'
18.6793 	EXP 	window1: blendMode = 'avg'
18.6798 	EXP 	window1: blendMode = 'avg'
18.6802 	EXP 	window1: blendMode = 'avg'
18.6986 	EXP 	window1: blendMode = 'avg'
18.6990 	EXP 	window1: blendMode = 'avg'
18.7008 	EXP 	window1: blendMode = 'avg'
18.7178 	EXP 	Orientation_Cue: autoDraw = False
18.7178 	EXP 	Ready_Cue: autoDraw = True
18.7187 	EXP 	window1: blendMode = 'avg'
18.7192 	EXP 	window1: blendMode = 'avg'
18.7196 	EXP 	window1: blendMode = 'avg'
18.7387 	EXP 	window1: blendMode = 'avg'
18.7392 	EXP 	window1: blendMode = 'avg'
18.7398 	EXP 	window1: blendMode = 'avg'
18.7615 	EXP 	window1: blendMode = 'avg'
18.7622 	EXP 	window1: blendMode = 'avg'
18.7629 	EXP 	window1: blendMode = 'avg'
18.7814 	EXP 	window1: blendMode = 'avg'
18.7822 	EXP 	window1: blendMode = 'avg'
18.7828 	EXP 	window1: blendMode = 'avg'
18.8018 	EXP 	window1: blendMode = 'avg'
18.8026 	EXP 	window1: blendMode = 'avg'
18.8034 	EXP 	window1: blendMode = 'avg'
18.8227 	EXP 	window1: blendMode = 'avg'
18.8239 	EXP 	window1: blendMode = 'avg'
18.8249 	EXP 	window1: blendMode = 'avg'
18.8416 	EXP 	window1: blendMode = 'avg'
18.8424 	EXP 	window1: blendMode = 'avg'
18.8430 	EXP 	window1: blendMode = 'avg'
18.8600 	EXP 	window1: blendMode = 'avg'
18.8607 	EXP 	window1: blendMode = 'avg'
18.8613 	EXP 	window1: blendMode = 'avg'
18.8798 	EXP 	window1: blendMode = 'avg'
18.8802 	EXP 	window1: blendMode = 'avg'
18.8806 	EXP 	window1: blendMode = 'avg'
18.8989 	EXP 	window1: blendMode = 'avg'
18.8994 	EXP 	window1: blendMode = 'avg'
18.8998 	EXP 	window1: blendMode = 'avg'
18.9195 	EXP 	window1: blendMode = 'avg'
18.9200 	EXP 	window1: blendMode = 'avg'
18.9205 	EXP 	window1: blendMode = 'avg'
18.9394 	EXP 	window1: blendMode = 'avg'
18.9401 	EXP 	window1: blendMode = 'avg'
18.9407 	EXP 	window1: blendMode = 'avg'
18.9598 	EXP 	window1: blendMode = 'avg'
18.9602 	EXP 	window1: blendMode = 'avg'
18.9606 	EXP 	window1: blendMode = 'avg'
18.9776 	EXP 	window1: blendMode = 'avg'
18.9779 	EXP 	window1: blendMode = 'avg'
18.9781 	EXP 	window1: blendMode = 'avg'
18.9979 	EXP 	window1: blendMode = 'avg'
18.9984 	EXP 	window1: blendMode = 'avg'
18.9988 	EXP 	window1: blendMode = 'avg'
19.0186 	EXP 	window1: blendMode = 'avg'
19.0190 	EXP 	window1: blendMode = 'avg'
19.0194 	EXP 	window1: blendMode = 'avg'
19.0397 	EXP 	window1: blendMode = 'avg'
19.0403 	EXP 	window1: blendMode = 'avg'
19.0409 	EXP 	window1: blendMode = 'avg'
19.0598 	EXP 	window1: blendMode = 'avg'
19.0604 	EXP 	window1: blendMode = 'avg'
19.0610 	EXP 	window1: blendMode = 'avg'
19.0790 	EXP 	window1: blendMode = 'avg'
19.0793 	EXP 	window1: blendMode = 'avg'
19.0796 	EXP 	window1: blendMode = 'avg'
19.0977 	EXP 	window1: blendMode = 'avg'
19.0980 	EXP 	window1: blendMode = 'avg'
19.0983 	EXP 	window1: blendMode = 'avg'
19.1174 	EXP 	window1: blendMode = 'avg'
19.1176 	EXP 	window1: blendMode = 'avg'
19.1179 	EXP 	window1: blendMode = 'avg'
19.1373 	EXP 	window1: blendMode = 'avg'
19.1376 	EXP 	window1: blendMode = 'avg'
19.1379 	EXP 	window1: blendMode = 'avg'
19.1574 	EXP 	window1: blendMode = 'avg'
19.1577 	EXP 	window1: blendMode = 'avg'
19.1579 	EXP 	window1: blendMode = 'avg'
19.1801 	EXP 	window1: blendMode = 'avg'
19.1807 	EXP 	window1: blendMode = 'avg'
19.1814 	EXP 	window1: blendMode = 'avg'
19.1998 	EXP 	window1: blendMode = 'avg'
19.2004 	EXP 	window1: blendMode = 'avg'
19.2191 	EXP 	Ready_Cue: autoDraw = False
19.2191 	EXP 	Zoid_Left: autoDraw = True
19.2191 	EXP 	Zoid_Right: autoDraw = True
19.2204 	EXP 	window1: blendMode = 'avg'
19.2210 	EXP 	window1: blendMode = 'avg'
19.2406 	EXP 	window1: blendMode = 'avg'
19.2414 	EXP 	window1: blendMode = 'avg'
19.2604 	EXP 	window1: blendMode = 'avg'
19.2610 	EXP 	window1: blendMode = 'avg'
19.2805 	EXP 	window1: blendMode = 'avg'
19.2814 	EXP 	window1: blendMode = 'avg'
19.2998 	EXP 	window1: blendMode = 'avg'
19.3004 	EXP 	window1: blendMode = 'avg'
19.3199 	EXP 	window1: blendMode = 'avg'
19.3205 	EXP 	window1: blendMode = 'avg'
19.3395 	EXP 	window1: blendMode = 'avg'
19.3401 	EXP 	window1: blendMode = 'avg'
19.3599 	EXP 	window1: blendMode = 'avg'
19.3605 	EXP 	window1: blendMode = 'avg'
19.3802 	EXP 	window1: blendMode = 'avg'
19.3808 	EXP 	window1: blendMode = 'avg'
19.3994 	EXP 	window1: blendMode = 'avg'
19.4000 	EXP 	window1: blendMode = 'avg'
19.4208 	EXP 	window1: blendMode = 'avg'
19.4217 	EXP 	window1: blendMode = 'avg'
19.4400 	EXP 	window1: blendMode = 'avg'
19.4406 	EXP 	window1: blendMode = 'avg'
19.4602 	EXP 	window1: blendMode = 'avg'
19.4608 	EXP 	window1: blendMode = 'avg'
19.4792 	EXP 	window1: blendMode = 'avg'
19.4798 	EXP 	window1: blendMode = 'avg'
19.4990 	EXP 	window1: blendMode = 'avg'
19.4999 	EXP 	window1: blendMode = 'avg'
19.5192 	EXP 	window1: blendMode = 'avg'
19.5201 	EXP 	window1: blendMode = 'avg'
19.5404 	EXP 	window1: blendMode = 'avg'
19.5410 	EXP 	window1: blendMode = 'avg'
19.5588 	EXP 	window1: blendMode = 'avg'
19.5594 	EXP 	window1: blendMode = 'avg'
19.5793 	EXP 	window1: blendMode = 'avg'
19.5799 	EXP 	window1: blendMode = 'avg'
19.5999 	EXP 	window1: blendMode = 'avg'
19.6006 	EXP 	window1: blendMode = 'avg'
19.6186 	EXP 	window1: blendMode = 'avg'
19.6193 	EXP 	window1: blendMode = 'avg'
19.6395 	EXP 	window1: blendMode = 'avg'
19.6405 	EXP 	window1: blendMode = 'avg'
19.6605 	EXP 	window1: blendMode = 'avg'
19.6613 	EXP 	window1: blendMode = 'avg'
19.6799 	EXP 	window1: blendMode = 'avg'
19.6805 	EXP 	window1: blendMode = 'avg'
19.6982 	EXP 	window1: blendMode = 'avg'
19.6986 	EXP 	window1: blendMode = 'avg'
19.7192 	EXP 	window1: blendMode = 'avg'
19.7200 	EXP 	window1: blendMode = 'avg'
19.7392 	EXP 	window1: blendMode = 'avg'
19.7404 	EXP 	window1: blendMode = 'avg'
19.7586 	EXP 	window1: blendMode = 'avg'
19.7592 	EXP 	window1: blendMode = 'avg'
19.7767 	EXP 	window1: blendMode = 'avg'
19.7770 	EXP 	window1: blendMode = 'avg'
19.7970 	EXP 	window1: blendMode = 'avg'
19.7973 	EXP 	window1: blendMode = 'avg'
19.8172 	EXP 	window1: blendMode = 'avg'
19.8174 	EXP 	window1: blendMode = 'avg'
19.8388 	EXP 	window1: blendMode = 'avg'
