3.0578 	ERROR 	avbin.dll failed to load. Try importing psychopy.visual
16.8373 	EXP 	window1: blendMode = 'avg'
16.8565 	EXP 	window1: blendMode = 'avg'
16.8574 	EXP 	window1: blendMode = 'avg'
16.8582 	EXP 	window1: blendMode = 'avg'
16.8760 	EXP 	window1: blendMode = 'avg'
16.8768 	EXP 	window1: blendMode = 'avg'
16.8775 	EXP 	window1: blendMode = 'avg'
16.8940 	EXP 	window1: blendMode = 'avg'
16.8944 	EXP 	window1: blendMode = 'avg'
16.8947 	EXP 	window1: blendMode = 'avg'
16.9133 	EXP 	window1: blendMode = 'avg'
16.9137 	EXP 	window1: blendMode = 'avg'
16.9140 	EXP 	window1: blendMode = 'avg'
16.9336 	EXP 	window1: blendMode = 'avg'
16.9339 	EXP 	window1: blendMode = 'avg'
16.9342 	EXP 	window1: blendMode = 'avg'
16.9552 	EXP 	window1: blendMode = 'avg'
16.9557 	EXP 	window1: blendMode = 'avg'
16.9562 	EXP 	window1: blendMode = 'avg'
16.9754 	EXP 	window1: blendMode = 'avg'
16.9760 	EXP 	window1: blendMode = 'avg'
16.9767 	EXP 	window1: blendMode = 'avg'
16.9954 	EXP 	window1: blendMode = 'avg'
16.9960 	EXP 	window1: blendMode = 'avg'
16.9965 	EXP 	window1: blendMode = 'avg'
17.0157 	EXP 	window1: blendMode = 'avg'
17.0165 	EXP 	window1: blendMode = 'avg'
17.0172 	EXP 	window1: blendMode = 'avg'
17.0357 	EXP 	window1: blendMode = 'avg'
17.0362 	EXP 	window1: blendMode = 'avg'
17.0368 	EXP 	window1: blendMode = 'avg'
17.0547 	EXP 	window1: blendMode = 'avg'
17.0555 	EXP 	window1: blendMode = 'avg'
17.0563 	EXP 	window1: blendMode = 'avg'
17.0753 	EXP 	window1: blendMode = 'avg'
17.0757 	EXP 	window1: blendMode = 'avg'
17.0761 	EXP 	window1: blendMode = 'avg'
17.0952 	EXP 	window1: blendMode = 'avg'
17.0957 	EXP 	window1: blendMode = 'avg'
17.0961 	EXP 	window1: blendMode = 'avg'
17.1145 	EXP 	window1: blendMode = 'avg'
17.1150 	EXP 	window1: blendMode = 'avg'
17.1155 	EXP 	window1: blendMode = 'avg'
17.1362 	EXP 	window1: blendMode = 'avg'
17.1370 	EXP 	window1: blendMode = 'avg'
17.1376 	EXP 	window1: blendMode = 'avg'
17.1578 	EXP 	window1: blendMode = 'avg'
17.1584 	EXP 	window1: blendMode = 'avg'
17.1591 	EXP 	window1: blendMode = 'avg'
17.1764 	EXP 	window1: blendMode = 'avg'
17.1770 	EXP 	window1: blendMode = 'avg'
17.1776 	EXP 	window1: blendMode = 'avg'
17.1966 	EXP 	window1: blendMode = 'avg'
17.1977 	EXP 	window1: blendMode = 'avg'
17.1984 	EXP 	window1: blendMode = 'avg'
17.2158 	EXP 	window1: blendMode = 'avg'
17.2164 	EXP 	window1: blendMode = 'avg'
17.2170 	EXP 	window1: blendMode = 'avg'
17.2369 	EXP 	window1: blendMode = 'avg'
17.2378 	EXP 	window1: blendMode = 'avg'
17.2388 	EXP 	window1: blendMode = 'avg'
17.2575 	EXP 	window1: blendMode = 'avg'
17.2585 	EXP 	window1: blendMode = 'avg'
17.2595 	EXP 	window1: blendMode = 'avg'
17.2770 	EXP 	window1: blendMode = 'avg'
17.2778 	EXP 	window1: blendMode = 'avg'
17.2784 	EXP 	window1: blendMode = 'avg'
17.2968 	EXP 	window1: blendMode = 'avg'
17.2977 	EXP 	window1: blendMode = 'avg'
17.2982 	EXP 	window1: blendMode = 'avg'
17.3161 	EXP 	window1: blendMode = 'avg'
17.3168 	EXP 	window1: blendMode = 'avg'
17.3174 	EXP 	window1: blendMode = 'avg'
17.3359 	EXP 	window1: blendMode = 'avg'
17.3365 	EXP 	window1: blendMode = 'avg'
17.3374 	EXP 	window1: blendMode = 'avg'
17.3564 	EXP 	window1: blendMode = 'avg'
17.3575 	EXP 	window1: blendMode = 'avg'
17.3582 	EXP 	window1: blendMode = 'avg'
17.3762 	EXP 	window1: blendMode = 'avg'
17.3770 	EXP 	window1: blendMode = 'avg'
17.3776 	EXP 	window1: blendMode = 'avg'
17.3960 	EXP 	window1: blendMode = 'avg'
17.3966 	EXP 	window1: blendMode = 'avg'
17.3972 	EXP 	window1: blendMode = 'avg'
17.4156 	EXP 	window1: blendMode = 'avg'
17.4163 	EXP 	window1: blendMode = 'avg'
17.4169 	EXP 	window1: blendMode = 'avg'
17.4353 	EXP 	window1: blendMode = 'avg'
17.4359 	EXP 	window1: blendMode = 'avg'
17.4364 	EXP 	window1: blendMode = 'avg'
17.4562 	EXP 	window1: blendMode = 'avg'
17.4569 	EXP 	window1: blendMode = 'avg'
17.4575 	EXP 	window1: blendMode = 'avg'
17.4761 	EXP 	window1: blendMode = 'avg'
17.4769 	EXP 	window1: blendMode = 'avg'
17.4777 	EXP 	window1: blendMode = 'avg'
17.4956 	EXP 	window1: blendMode = 'avg'
17.4964 	EXP 	window1: blendMode = 'avg'
17.4970 	EXP 	window1: blendMode = 'avg'
17.5162 	EXP 	window1: blendMode = 'avg'
17.5169 	EXP 	window1: blendMode = 'avg'
17.5176 	EXP 	window1: blendMode = 'avg'
17.5357 	EXP 	window1: blendMode = 'avg'
17.5363 	EXP 	window1: blendMode = 'avg'
17.5369 	EXP 	window1: blendMode = 'avg'
17.5559 	EXP 	window1: blendMode = 'avg'
17.5567 	EXP 	window1: blendMode = 'avg'
17.5573 	EXP 	window1: blendMode = 'avg'
17.5764 	EXP 	window1: blendMode = 'avg'
17.5773 	EXP 	window1: blendMode = 'avg'
17.5779 	EXP 	window1: blendMode = 'avg'
17.5962 	EXP 	window1: blendMode = 'avg'
17.5969 	EXP 	window1: blendMode = 'avg'
17.5975 	EXP 	window1: blendMode = 'avg'
17.6162 	EXP 	window1: blendMode = 'avg'
17.6168 	EXP 	window1: blendMode = 'avg'
17.6176 	EXP 	window1: blendMode = 'avg'
17.6357 	EXP 	window1: blendMode = 'avg'
17.6366 	EXP 	window1: blendMode = 'avg'
17.6372 	EXP 	window1: blendMode = 'avg'
17.6580 	EXP 	window1: blendMode = 'avg'
17.6587 	EXP 	window1: blendMode = 'avg'
17.6593 	EXP 	window1: blendMode = 'avg'
17.6756 	EXP 	window1: blendMode = 'avg'
17.6763 	EXP 	window1: blendMode = 'avg'
17.6769 	EXP 	window1: blendMode = 'avg'
17.6960 	EXP 	window1: blendMode = 'avg'
17.6969 	EXP 	window1: blendMode = 'avg'
17.6975 	EXP 	window1: blendMode = 'avg'
17.7158 	EXP 	window1: blendMode = 'avg'
17.7165 	EXP 	window1: blendMode = 'avg'
17.7171 	EXP 	window1: blendMode = 'avg'
17.7373 	EXP 	window1: blendMode = 'avg'
17.7380 	EXP 	window1: blendMode = 'avg'
17.7542 	EXP 	Orientation_Cue: autoDraw = False
17.7557 	EXP 	window1: blendMode = 'avg'
17.7563 	EXP 	window1: blendMode = 'avg'
17.7583 	EXP 	window1: blendMode = 'avg'
17.7752 	EXP 	Ready_Cue: autoDraw = True
17.7769 	EXP 	window1: blendMode = 'avg'
17.7781 	EXP 	window1: blendMode = 'avg'
17.7791 	EXP 	window1: blendMode = 'avg'
17.7975 	EXP 	window1: blendMode = 'avg'
17.7983 	EXP 	window1: blendMode = 'avg'
17.7989 	EXP 	window1: blendMode = 'avg'
17.8172 	EXP 	window1: blendMode = 'avg'
17.8182 	EXP 	window1: blendMode = 'avg'
17.8192 	EXP 	window1: blendMode = 'avg'
17.8366 	EXP 	window1: blendMode = 'avg'
17.8375 	EXP 	window1: blendMode = 'avg'
17.8384 	EXP 	window1: blendMode = 'avg'
17.8539 	EXP 	window1: blendMode = 'avg'
17.8544 	EXP 	window1: blendMode = 'avg'
17.8550 	EXP 	window1: blendMode = 'avg'
17.8746 	EXP 	window1: blendMode = 'avg'
17.8751 	EXP 	window1: blendMode = 'avg'
17.8756 	EXP 	window1: blendMode = 'avg'
17.8949 	EXP 	window1: blendMode = 'avg'
17.8955 	EXP 	window1: blendMode = 'avg'
17.8960 	EXP 	window1: blendMode = 'avg'
17.9136 	EXP 	window1: blendMode = 'avg'
17.9142 	EXP 	window1: blendMode = 'avg'
17.9147 	EXP 	window1: blendMode = 'avg'
17.9334 	EXP 	window1: blendMode = 'avg'
17.9339 	EXP 	window1: blendMode = 'avg'
17.9343 	EXP 	window1: blendMode = 'avg'
17.9533 	EXP 	window1: blendMode = 'avg'
17.9537 	EXP 	window1: blendMode = 'avg'
17.9541 	EXP 	window1: blendMode = 'avg'
17.9729 	EXP 	window1: blendMode = 'avg'
17.9732 	EXP 	window1: blendMode = 'avg'
17.9735 	EXP 	window1: blendMode = 'avg'
17.9928 	EXP 	window1: blendMode = 'avg'
17.9933 	EXP 	window1: blendMode = 'avg'
17.9937 	EXP 	window1: blendMode = 'avg'
18.0129 	EXP 	window1: blendMode = 'avg'
18.0133 	EXP 	window1: blendMode = 'avg'
18.0135 	EXP 	window1: blendMode = 'avg'
18.0339 	EXP 	window1: blendMode = 'avg'
18.0345 	EXP 	window1: blendMode = 'avg'
18.0350 	EXP 	window1: blendMode = 'avg'
18.0546 	EXP 	window1: blendMode = 'avg'
18.0552 	EXP 	window1: blendMode = 'avg'
18.0559 	EXP 	window1: blendMode = 'avg'
18.0753 	EXP 	window1: blendMode = 'avg'
18.0757 	EXP 	window1: blendMode = 'avg'
18.0762 	EXP 	window1: blendMode = 'avg'
18.0944 	EXP 	window1: blendMode = 'avg'
18.0949 	EXP 	window1: blendMode = 'avg'
18.0953 	EXP 	window1: blendMode = 'avg'
18.1136 	EXP 	window1: blendMode = 'avg'
18.1141 	EXP 	window1: blendMode = 'avg'
18.1146 	EXP 	window1: blendMode = 'avg'
18.1338 	EXP 	window1: blendMode = 'avg'
18.1344 	EXP 	window1: blendMode = 'avg'
18.1350 	EXP 	window1: blendMode = 'avg'
18.1555 	EXP 	window1: blendMode = 'avg'
18.1562 	EXP 	window1: blendMode = 'avg'
18.1567 	EXP 	window1: blendMode = 'avg'
18.1752 	EXP 	window1: blendMode = 'avg'
18.1757 	EXP 	window1: blendMode = 'avg'
18.1763 	EXP 	window1: blendMode = 'avg'
18.1954 	EXP 	window1: blendMode = 'avg'
18.1961 	EXP 	window1: blendMode = 'avg'
18.1969 	EXP 	window1: blendMode = 'avg'
18.2151 	EXP 	window1: blendMode = 'avg'
18.2156 	EXP 	window1: blendMode = 'avg'
18.2161 	EXP 	window1: blendMode = 'avg'
18.2357 	EXP 	window1: blendMode = 'avg'
18.2366 	EXP 	window1: blendMode = 'avg'
18.2543 	EXP 	Ready_Cue: autoDraw = False
18.2559 	EXP 	window1: blendMode = 'avg'
18.2565 	EXP 	window1: blendMode = 'avg'
18.2752 	EXP 	Zoid_Left: autoDraw = True
18.2752 	EXP 	Zoid_Right: autoDraw = True
18.2770 	EXP 	window1: blendMode = 'avg'
18.2780 	EXP 	window1: blendMode = 'avg'
18.2973 	EXP 	window1: blendMode = 'avg'
18.2979 	EXP 	window1: blendMode = 'avg'
18.3168 	EXP 	window1: blendMode = 'avg'
18.3175 	EXP 	window1: blendMode = 'avg'
18.3344 	EXP 	window1: blendMode = 'avg'
18.3348 	EXP 	window1: blendMode = 'avg'
18.3541 	EXP 	window1: blendMode = 'avg'
18.3545 	EXP 	window1: blendMode = 'avg'
18.3736 	EXP 	window1: blendMode = 'avg'
18.3739 	EXP 	window1: blendMode = 'avg'
18.3969 	EXP 	window1: blendMode = 'avg'
18.3976 	EXP 	window1: blendMode = 'avg'
18.4168 	EXP 	window1: blendMode = 'avg'
18.4175 	EXP 	window1: blendMode = 'avg'
18.4363 	EXP 	window1: blendMode = 'avg'
18.4372 	EXP 	window1: blendMode = 'avg'
18.4573 	EXP 	window1: blendMode = 'avg'
18.4581 	EXP 	window1: blendMode = 'avg'
18.4771 	EXP 	window1: blendMode = 'avg'
18.4779 	EXP 	window1: blendMode = 'avg'
18.4964 	EXP 	window1: blendMode = 'avg'
18.4972 	EXP 	window1: blendMode = 'avg'
18.5169 	EXP 	window1: blendMode = 'avg'
18.5180 	EXP 	window1: blendMode = 'avg'
18.5370 	EXP 	window1: blendMode = 'avg'
18.5379 	EXP 	window1: blendMode = 'avg'
18.5569 	EXP 	window1: blendMode = 'avg'
18.5578 	EXP 	window1: blendMode = 'avg'
18.5774 	EXP 	window1: blendMode = 'avg'
18.5783 	EXP 	window1: blendMode = 'avg'
18.5967 	EXP 	window1: blendMode = 'avg'
18.5974 	EXP 	window1: blendMode = 'avg'
18.6162 	EXP 	window1: blendMode = 'avg'
18.6169 	EXP 	window1: blendMode = 'avg'
18.6358 	EXP 	window1: blendMode = 'avg'
18.6366 	EXP 	window1: blendMode = 'avg'
18.6562 	EXP 	window1: blendMode = 'avg'
18.6569 	EXP 	window1: blendMode = 'avg'
18.6760 	EXP 	window1: blendMode = 'avg'
18.6767 	EXP 	window1: blendMode = 'avg'
18.6960 	EXP 	window1: blendMode = 'avg'
18.6971 	EXP 	window1: blendMode = 'avg'
18.7162 	EXP 	window1: blendMode = 'avg'
18.7168 	EXP 	window1: blendMode = 'avg'
18.7370 	EXP 	window1: blendMode = 'avg'
18.7379 	EXP 	window1: blendMode = 'avg'
18.7565 	EXP 	window1: blendMode = 'avg'
18.7573 	EXP 	window1: blendMode = 'avg'
18.7767 	EXP 	window1: blendMode = 'avg'
18.7777 	EXP 	window1: blendMode = 'avg'
18.7963 	EXP 	window1: blendMode = 'avg'
18.7970 	EXP 	window1: blendMode = 'avg'
18.8156 	EXP 	window1: blendMode = 'avg'
18.8163 	EXP 	window1: blendMode = 'avg'
18.8357 	EXP 	window1: blendMode = 'avg'
18.8364 	EXP 	window1: blendMode = 'avg'
18.8564 	EXP 	window1: blendMode = 'avg'
18.8576 	EXP 	window1: blendMode = 'avg'
18.8759 	EXP 	window1: blendMode = 'avg'
18.8766 	EXP 	window1: blendMode = 'avg'
18.8961 	EXP 	window1: blendMode = 'avg'
18.8969 	EXP 	window1: blendMode = 'avg'
18.9160 	EXP 	window1: blendMode = 'avg'
