3.2153 	ERROR 	avbin.dll failed to load. Try importing psychopy.visual
  as the first library (before anything that uses scipy)
  and make sure that avbin is installed.
10.6336 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x1B907630>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1600,  900]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.6338 	EXP 	window1: recordFrameIntervals = False
10.8307 	EXP 	window1: recordFrameIntervals = True
11.0507 	EXP 	window1: recordFrameIntervals = False
11.6215 	EXP 	Created Orientation_Cue = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='Orientation_Cue', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
11.6327 	EXP 	Created Ready_Cue = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='Ready_Cue', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=u'\u25cb', units=u'norm', win=Window(...), wrapWidth=1)
11.6479 	EXP 	Created Zoid_Left = ShapeStim(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-3.0, fillColor=array([ 1.,  1.,  1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineWidth=1, name='Zoid_Left', opacity=1.0, ori=array(0.0), pos=array([-5.,  0.]), size=array([ 1.,  1.]), units='cm', vertices=ndarray(...), win=Window(...), windingRule=None)
11.6492 	EXP 	Created Zoid_Right = ShapeStim(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-4.0, fillColor=array([ 1.,  1.,  1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineWidth=1, name='Zoid_Right', opacity=1.0, ori=array(0.0), pos=array([ 5.,  0.]), size=array([ 1.,  1.]), units='cm', vertices=ndarray(...), win=Window(...), windingRule=None)
11.7530 	EXP 	Created Button_Instructions = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.07, italic=False, name='Button_Instructions', opacity=1.0, ori=0, pos=array([ 0. ,  0.5]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
11.7602 	EXP 	Created x_instruction = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.07, italic=False, name='x_instruction', opacity=1.0, ori=0, pos=array([-0.5, -0.8]), rgb=array([ 255.,  255.,  255.]), text=u'SAME\nx', units=u'norm', win=Window(...), wrapWidth=1)
11.7702 	EXP 	Created m_instruction = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.07, italic=False, name='m_instruction', opacity=1.0, ori=0, pos=array([ 0.5, -0.8]), rgb=array([ 255.,  255.,  255.]), text=u'DIFFERENT\nm', units=u'norm', win=Window(...), wrapWidth=1)
11.7876 	EXP 	Created Feedback_Screen = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='Feedback_Screen', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=u'Placeholder_text', units=u'norm', win=Window(...), wrapWidth=1)
11.7949 	EXP 	window1: blendMode = 'avg'
11.7962 	EXP 	window1: blendMode = 'avg'
11.7966 	EXP 	window1: blendMode = 'avg'
11.8053 	EXP 	x_instruction: autoDraw = True
11.8053 	EXP 	m_instruction: autoDraw = True
11.8053 	EXP 	Button_Instructions: autoDraw = True
16.8100 	EXP 	Created sequence: random, trialTypes=1, nReps=121, seed=None
16.8130 	EXP 	New trial (rep=0, index=0): None
16.8153 	EXP 	window1: blendMode = 'avg'
16.8158 	EXP 	window1: blendMode = 'avg'
16.8168 	EXP 	window1: blendMode = 'avg'
16.8254 	EXP 	Button_Instructions: autoDraw = False
16.8254 	EXP 	Zoid_Left: vertices = ((0, -0.5), (1, -0.5), (1, -1.5), (-1, -1.5), (-1, 1.5), (0, 1.5))
16.8254 	EXP 	Zoid_Left: ori = 270
16.8254 	EXP 	Zoid_Right: vertices = ((0, -0.5), (1, -0.5), (1, -1.5), (-1, -1.5), (-1, 1.5), (0, 1.5))
16.8254 	EXP 	Zoid_Right: ori = 0
16.8254 	EXP 	Orientation_Cue: autoDraw = True
16.8267 	EXP 	window1: blendMode = 'avg'
16.8273 	EXP 	window1: blendMode = 'avg'
16.8278 	EXP 	window1: blendMode = 'avg'
16.8486 	EXP 	window1: blendMode = 'avg'
16.8492 	EXP 	window1: blendMode = 'avg'
16.8497 	EXP 	window1: blendMode = 'avg'
16.8692 	EXP 	window1: blendMode = 'avg'
16.8701 	EXP 	window1: blendMode = 'avg'
16.8708 	EXP 	window1: blendMode = 'avg'
16.8901 	EXP 	window1: blendMode = 'avg'
16.8907 	EXP 	window1: blendMode = 'avg'
16.8914 	EXP 	window1: blendMode = 'avg'
16.9099 	EXP 	window1: blendMode = 'avg'
16.9106 	EXP 	window1: blendMode = 'avg'
16.9112 	EXP 	window1: blendMode = 'avg'
16.9303 	EXP 	window1: blendMode = 'avg'
16.9310 	EXP 	window1: blendMode = 'avg'
16.9316 	EXP 	window1: blendMode = 'avg'
16.9499 	EXP 	window1: blendMode = 'avg'
16.9505 	EXP 	window1: blendMode = 'avg'
16.9512 	EXP 	window1: blendMode = 'avg'
16.9701 	EXP 	window1: blendMode = 'avg'
16.9708 	EXP 	window1: blendMode = 'avg'
16.9714 	EXP 	window1: blendMode = 'avg'
16.9903 	EXP 	window1: blendMode = 'avg'
16.9910 	EXP 	window1: blendMode = 'avg'
16.9916 	EXP 	window1: blendMode = 'avg'
17.0112 	EXP 	window1: blendMode = 'avg'
17.0123 	EXP 	window1: blendMode = 'avg'
17.0135 	EXP 	window1: blendMode = 'avg'
17.0337 	EXP 	window1: blendMode = 'avg'
17.0348 	EXP 	window1: blendMode = 'avg'
17.0358 	EXP 	window1: blendMode = 'avg'
17.0530 	EXP 	window1: blendMode = 'avg'
17.0542 	EXP 	window1: blendMode = 'avg'
17.0553 	EXP 	window1: blendMode = 'avg'
17.0719 	EXP 	window1: blendMode = 'avg'
17.0729 	EXP 	window1: blendMode = 'avg'
17.0736 	EXP 	window1: blendMode = 'avg'
17.0885 	EXP 	window1: blendMode = 'avg'
17.0890 	EXP 	window1: blendMode = 'avg'
17.0895 	EXP 	window1: blendMode = 'avg'
17.1090 	EXP 	window1: blendMode = 'avg'
17.1094 	EXP 	window1: blendMode = 'avg'
17.1099 	EXP 	window1: blendMode = 'avg'
17.1286 	EXP 	window1: blendMode = 'avg'
17.1291 	EXP 	window1: blendMode = 'avg'
17.1298 	EXP 	window1: blendMode = 'avg'
17.1499 	EXP 	window1: blendMode = 'avg'
17.1506 	EXP 	window1: blendMode = 'avg'
17.1514 	EXP 	window1: blendMode = 'avg'
17.1690 	EXP 	window1: blendMode = 'avg'
17.1695 	EXP 	window1: blendMode = 'avg'
17.1699 	EXP 	window1: blendMode = 'avg'
17.1879 	EXP 	window1: blendMode = 'avg'
17.1883 	EXP 	window1: blendMode = 'avg'
17.1887 	EXP 	window1: blendMode = 'avg'
17.2084 	EXP 	window1: blendMode = 'avg'
17.2092 	EXP 	window1: blendMode = 'avg'
17.2096 	EXP 	window1: blendMode = 'avg'
17.2278 	EXP 	window1: blendMode = 'avg'
17.2283 	EXP 	window1: blendMode = 'avg'
17.2287 	EXP 	window1: blendMode = 'avg'
17.2480 	EXP 	window1: blendMode = 'avg'
17.2485 	EXP 	window1: blendMode = 'avg'
17.2490 	EXP 	window1: blendMode = 'avg'
17.2683 	EXP 	window1: blendMode = 'avg'
17.2687 	EXP 	window1: blendMode = 'avg'
17.2691 	EXP 	window1: blendMode = 'avg'
17.2885 	EXP 	window1: blendMode = 'avg'
17.2891 	EXP 	window1: blendMode = 'avg'
17.2898 	EXP 	window1: blendMode = 'avg'
17.3096 	EXP 	window1: blendMode = 'avg'
17.3103 	EXP 	window1: blendMode = 'avg'
17.3109 	EXP 	window1: blendMode = 'avg'
17.3303 	EXP 	window1: blendMode = 'avg'
17.3311 	EXP 	window1: blendMode = 'avg'
17.3318 	EXP 	window1: blendMode = 'avg'
17.3495 	EXP 	window1: blendMode = 'avg'
17.3504 	EXP 	window1: blendMode = 'avg'
17.3510 	EXP 	window1: blendMode = 'avg'
17.3700 	EXP 	window1: blendMode = 'avg'
17.3706 	EXP 	window1: blendMode = 'avg'
17.3713 	EXP 	window1: blendMode = 'avg'
17.3899 	EXP 	window1: blendMode = 'avg'
17.3906 	EXP 	window1: blendMode = 'avg'
17.3912 	EXP 	window1: blendMode = 'avg'
17.4115 	EXP 	window1: blendMode = 'avg'
17.4121 	EXP 	window1: blendMode = 'avg'
17.4128 	EXP 	window1: blendMode = 'avg'
17.4293 	EXP 	window1: blendMode = 'avg'
17.4300 	EXP 	window1: blendMode = 'avg'
17.4307 	EXP 	window1: blendMode = 'avg'
17.4518 	EXP 	window1: blendMode = 'avg'
17.4524 	EXP 	window1: blendMode = 'avg'
17.4531 	EXP 	window1: blendMode = 'avg'
17.4694 	EXP 	window1: blendMode = 'avg'
17.4701 	EXP 	window1: blendMode = 'avg'
17.4708 	EXP 	window1: blendMode = 'avg'
17.4899 	EXP 	window1: blendMode = 'avg'
17.4906 	EXP 	window1: blendMode = 'avg'
17.4912 	EXP 	window1: blendMode = 'avg'
17.5102 	EXP 	window1: blendMode = 'avg'
17.5109 	EXP 	window1: blendMode = 'avg'
17.5116 	EXP 	window1: blendMode = 'avg'
17.5292 	EXP 	window1: blendMode = 'avg'
17.5300 	EXP 	window1: blendMode = 'avg'
17.5306 	EXP 	window1: blendMode = 'avg'
17.5497 	EXP 	window1: blendMode = 'avg'
17.5503 	EXP 	window1: blendMode = 'avg'
17.5510 	EXP 	window1: blendMode = 'avg'
17.5708 	EXP 	window1: blendMode = 'avg'
17.5715 	EXP 	window1: blendMode = 'avg'
17.5721 	EXP 	window1: blendMode = 'avg'
17.5897 	EXP 	window1: blendMode = 'avg'
17.5904 	EXP 	window1: blendMode = 'avg'
17.5910 	EXP 	window1: blendMode = 'avg'
17.6093 	EXP 	window1: blendMode = 'avg'
17.6100 	EXP 	window1: blendMode = 'avg'
17.6106 	EXP 	window1: blendMode = 'avg'
17.6306 	EXP 	window1: blendMode = 'avg'
17.6312 	EXP 	window1: blendMode = 'avg'
17.6319 	EXP 	window1: blendMode = 'avg'
17.6496 	EXP 	window1: blendMode = 'avg'
17.6503 	EXP 	window1: blendMode = 'avg'
17.6510 	EXP 	window1: blendMode = 'avg'
17.6707 	EXP 	window1: blendMode = 'avg'
17.6717 	EXP 	window1: blendMode = 'avg'
17.6726 	EXP 	window1: blendMode = 'avg'
17.6904 	EXP 	window1: blendMode = 'avg'
17.6911 	EXP 	window1: blendMode = 'avg'
17.6917 	EXP 	window1: blendMode = 'avg'
17.7098 	EXP 	window1: blendMode = 'avg'
17.7104 	EXP 	window1: blendMode = 'avg'
17.7111 	EXP 	window1: blendMode = 'avg'
17.7311 	EXP 	window1: blendMode = 'avg'
17.7318 	EXP 	window1: blendMode = 'avg'
17.7325 	EXP 	window1: blendMode = 'avg'
17.7497 	EXP 	window1: blendMode = 'avg'
17.7504 	EXP 	window1: blendMode = 'avg'
17.7511 	EXP 	window1: blendMode = 'avg'
17.7696 	EXP 	window1: blendMode = 'avg'
17.7703 	EXP 	window1: blendMode = 'avg'
17.7709 	EXP 	window1: blendMode = 'avg'
17.7903 	EXP 	window1: blendMode = 'avg'
17.7910 	EXP 	window1: blendMode = 'avg'
17.7916 	EXP 	window1: blendMode = 'avg'
17.8094 	EXP 	window1: blendMode = 'avg'
17.8105 	EXP 	window1: blendMode = 'avg'
17.8112 	EXP 	window1: blendMode = 'avg'
17.8296 	EXP 	window1: blendMode = 'avg'
17.8305 	EXP 	window1: blendMode = 'avg'
17.8311 	EXP 	window1: blendMode = 'avg'
17.8499 	EXP 	window1: blendMode = 'avg'
17.8508 	EXP 	window1: blendMode = 'avg'
17.8515 	EXP 	window1: blendMode = 'avg'
17.8695 	EXP 	window1: blendMode = 'avg'
17.8702 	EXP 	window1: blendMode = 'avg'
17.8709 	EXP 	window1: blendMode = 'avg'
17.8902 	EXP 	window1: blendMode = 'avg'
17.8908 	EXP 	window1: blendMode = 'avg'
17.8915 	EXP 	window1: blendMode = 'avg'
17.9097 	EXP 	window1: blendMode = 'avg'
17.9104 	EXP 	window1: blendMode = 'avg'
17.9110 	EXP 	window1: blendMode = 'avg'
17.9295 	EXP 	window1: blendMode = 'avg'
