3.3484 	ERROR 	avbin.dll failed to load. Try importing psychopy.visual
  as the first library (before anything that uses scipy)
  and make sure that avbin is installed.
10.8565 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.95,  0.95,  0.95]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x1AE706D0>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1600,  900]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.8566 	EXP 	window1: recordFrameIntervals = False
11.0541 	EXP 	window1: recordFrameIntervals = True
11.2753 	EXP 	window1: recordFrameIntervals = False
11.6387 	EXP 	Created Orientation_Cue = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='Orientation_Cue', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'\u25cb', units=u'norm', win=Window(...), wrapWidth=1)
11.6501 	EXP 	Created Ready_Cue = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='Ready_Cue', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'\u23fa', units=u'norm', win=Window(...), wrapWidth=1)
11.6623 	EXP 	Created Zoid_Left = ShapeStim(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-3.0, fillColor=array([ 0.05,  0.05,  0.05]), fillColorSpace='rgb', interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineWidth=1, name='Zoid_Left', opacity=1.0, ori=array(0.0), pos=array([-5.,  0.]), size=array([ 1.,  1.]), units='cm', vertices=ndarray(...), win=Window(...), windingRule=None)
11.6646 	EXP 	Created Zoid_Right = ShapeStim(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-4.0, fillColor=array([ 0.05,  0.05,  0.05]), fillColorSpace='rgb', interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineWidth=1, name='Zoid_Right', opacity=1.0, ori=array(0.0), pos=array([ 5.,  0.]), size=array([ 1.,  1.]), units='cm', vertices=ndarray(...), win=Window(...), windingRule=None)
11.8116 	EXP 	Created Button_Instructions = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.07, italic=False, name='Button_Instructions', opacity=1.0, ori=0, pos=array([ 0. ,  0.5]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
11.8344 	EXP 	Created x_instruction = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'tomato', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Yu Gothic UI', fontFiles=[], height=0.1, italic=False, name='x_instruction', opacity=1.0, ori=0, pos=array([-0.7, -0.8]), rgb=array([ 255.,   99.,   71.]), text=u'SAME\nZ', units=u'norm', win=Window(...), wrapWidth=1)
11.8548 	EXP 	Created m_instruction = TextStim(alignHoriz='right', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'lightseagreen', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Yu Gothic UI', fontFiles=[], height=0.1, italic=False, name='m_instruction', opacity=1.0, ori=0, pos=array([ 0.7, -0.8]), rgb=array([  32.,  178.,  170.]), text=u'DIFFERENT\nM', units=u'norm', win=Window(...), wrapWidth=1)
11.8816 	EXP 	Created Feedback_Screen = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='Feedback_Screen', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'Placeholder_text', units=u'norm', win=Window(...), wrapWidth=1)
11.8839 	EXP 	window1: blendMode = 'avg'
11.8847 	EXP 	window1: blendMode = 'avg'
11.8852 	EXP 	window1: blendMode = 'avg'
11.8949 	EXP 	x_instruction: autoDraw = True
11.8949 	EXP 	m_instruction: autoDraw = True
11.8949 	EXP 	Button_Instructions: autoDraw = True
16.8967 	EXP 	Created sequence: random, trialTypes=1, nReps=121, seed=None
17.5058 	EXP 	New trial (rep=0, index=0): None
17.5279 	EXP 	window1: blendMode = 'avg'
17.5281 	EXP 	window1: blendMode = 'avg'
17.5285 	EXP 	window1: blendMode = 'avg'
17.5354 	EXP 	Button_Instructions: autoDraw = False
17.5354 	EXP 	Zoid_Left: vertices = ((2, -0.5), (2, 0.5), (-2, 0.5), (-2, -0.5))
17.5354 	EXP 	Zoid_Left: ori = 90
17.5354 	EXP 	Zoid_Right: vertices = ((0, -0.5), (1, -0.5), (1, -1.5), (-1, -1.5), (-1, 1.5), (0, 1.5))
17.5354 	EXP 	Zoid_Right: ori = 180
17.5354 	EXP 	Orientation_Cue: autoDraw = True
17.5361 	EXP 	window1: blendMode = 'avg'
17.5363 	EXP 	window1: blendMode = 'avg'
17.5366 	EXP 	window1: blendMode = 'avg'
17.5517 	EXP 	window1: blendMode = 'avg'
17.5520 	EXP 	window1: blendMode = 'avg'
17.5522 	EXP 	window1: blendMode = 'avg'
17.5718 	EXP 	window1: blendMode = 'avg'
17.5722 	EXP 	window1: blendMode = 'avg'
17.5725 	EXP 	window1: blendMode = 'avg'
17.5933 	EXP 	window1: blendMode = 'avg'
17.5937 	EXP 	window1: blendMode = 'avg'
17.5940 	EXP 	window1: blendMode = 'avg'
17.6125 	EXP 	window1: blendMode = 'avg'
17.6129 	EXP 	window1: blendMode = 'avg'
17.6133 	EXP 	window1: blendMode = 'avg'
17.6324 	EXP 	window1: blendMode = 'avg'
17.6328 	EXP 	window1: blendMode = 'avg'
17.6332 	EXP 	window1: blendMode = 'avg'
17.6527 	EXP 	window1: blendMode = 'avg'
17.6533 	EXP 	window1: blendMode = 'avg'
17.6539 	EXP 	window1: blendMode = 'avg'
17.6731 	EXP 	window1: blendMode = 'avg'
17.6738 	EXP 	window1: blendMode = 'avg'
17.6743 	EXP 	window1: blendMode = 'avg'
17.6926 	EXP 	window1: blendMode = 'avg'
17.6930 	EXP 	window1: blendMode = 'avg'
17.6934 	EXP 	window1: blendMode = 'avg'
17.7125 	EXP 	window1: blendMode = 'avg'
17.7130 	EXP 	window1: blendMode = 'avg'
17.7135 	EXP 	window1: blendMode = 'avg'
17.7335 	EXP 	window1: blendMode = 'avg'
17.7343 	EXP 	window1: blendMode = 'avg'
17.7349 	EXP 	window1: blendMode = 'avg'
17.7546 	EXP 	window1: blendMode = 'avg'
17.7553 	EXP 	window1: blendMode = 'avg'
17.7559 	EXP 	window1: blendMode = 'avg'
17.7743 	EXP 	window1: blendMode = 'avg'
17.7749 	EXP 	window1: blendMode = 'avg'
17.7756 	EXP 	window1: blendMode = 'avg'
17.7945 	EXP 	window1: blendMode = 'avg'
17.7953 	EXP 	window1: blendMode = 'avg'
17.7959 	EXP 	window1: blendMode = 'avg'
17.8150 	EXP 	window1: blendMode = 'avg'
17.8159 	EXP 	window1: blendMode = 'avg'
17.8166 	EXP 	window1: blendMode = 'avg'
17.8338 	EXP 	window1: blendMode = 'avg'
17.8345 	EXP 	window1: blendMode = 'avg'
17.8351 	EXP 	window1: blendMode = 'avg'
17.8543 	EXP 	window1: blendMode = 'avg'
17.8554 	EXP 	window1: blendMode = 'avg'
17.8565 	EXP 	window1: blendMode = 'avg'
17.8771 	EXP 	window1: blendMode = 'avg'
17.8780 	EXP 	window1: blendMode = 'avg'
17.8788 	EXP 	window1: blendMode = 'avg'
17.8953 	EXP 	window1: blendMode = 'avg'
17.8960 	EXP 	window1: blendMode = 'avg'
17.8967 	EXP 	window1: blendMode = 'avg'
17.9154 	EXP 	window1: blendMode = 'avg'
17.9166 	EXP 	window1: blendMode = 'avg'
17.9178 	EXP 	window1: blendMode = 'avg'
17.9362 	EXP 	window1: blendMode = 'avg'
17.9370 	EXP 	window1: blendMode = 'avg'
17.9379 	EXP 	window1: blendMode = 'avg'
17.9570 	EXP 	window1: blendMode = 'avg'
17.9588 	EXP 	window1: blendMode = 'avg'
17.9606 	EXP 	window1: blendMode = 'avg'
17.9769 	EXP 	window1: blendMode = 'avg'
17.9780 	EXP 	window1: blendMode = 'avg'
17.9787 	EXP 	window1: blendMode = 'avg'
17.9957 	EXP 	window1: blendMode = 'avg'
17.9965 	EXP 	window1: blendMode = 'avg'
17.9973 	EXP 	window1: blendMode = 'avg'
18.0160 	EXP 	window1: blendMode = 'avg'
18.0172 	EXP 	window1: blendMode = 'avg'
18.0182 	EXP 	window1: blendMode = 'avg'
18.0360 	EXP 	window1: blendMode = 'avg'
18.0370 	EXP 	window1: blendMode = 'avg'
18.0380 	EXP 	window1: blendMode = 'avg'
18.0560 	EXP 	window1: blendMode = 'avg'
18.0572 	EXP 	window1: blendMode = 'avg'
18.0583 	EXP 	window1: blendMode = 'avg'
18.0768 	EXP 	window1: blendMode = 'avg'
18.0780 	EXP 	window1: blendMode = 'avg'
18.0790 	EXP 	window1: blendMode = 'avg'
18.0959 	EXP 	window1: blendMode = 'avg'
18.0970 	EXP 	window1: blendMode = 'avg'
18.0982 	EXP 	window1: blendMode = 'avg'
18.1144 	EXP 	window1: blendMode = 'avg'
18.1151 	EXP 	window1: blendMode = 'avg'
18.1158 	EXP 	window1: blendMode = 'avg'
18.1346 	EXP 	window1: blendMode = 'avg'
18.1357 	EXP 	window1: blendMode = 'avg'
18.1368 	EXP 	window1: blendMode = 'avg'
18.1547 	EXP 	window1: blendMode = 'avg'
18.1558 	EXP 	window1: blendMode = 'avg'
18.1569 	EXP 	window1: blendMode = 'avg'
18.1743 	EXP 	window1: blendMode = 'avg'
18.1751 	EXP 	window1: blendMode = 'avg'
18.1758 	EXP 	window1: blendMode = 'avg'
18.1943 	EXP 	window1: blendMode = 'avg'
18.1950 	EXP 	window1: blendMode = 'avg'
18.1957 	EXP 	window1: blendMode = 'avg'
18.2145 	EXP 	window1: blendMode = 'avg'
18.2156 	EXP 	window1: blendMode = 'avg'
18.2167 	EXP 	window1: blendMode = 'avg'
18.2348 	EXP 	window1: blendMode = 'avg'
18.2355 	EXP 	window1: blendMode = 'avg'
18.2362 	EXP 	window1: blendMode = 'avg'
18.2538 	EXP 	window1: blendMode = 'avg'
18.2545 	EXP 	window1: blendMode = 'avg'
18.2552 	EXP 	window1: blendMode = 'avg'
18.2747 	EXP 	window1: blendMode = 'avg'
18.2759 	EXP 	window1: blendMode = 'avg'
18.2771 	EXP 	window1: blendMode = 'avg'
18.2959 	EXP 	window1: blendMode = 'avg'
18.2971 	EXP 	window1: blendMode = 'avg'
18.2981 	EXP 	window1: blendMode = 'avg'
18.3145 	EXP 	window1: blendMode = 'avg'
18.3152 	EXP 	window1: blendMode = 'avg'
18.3159 	EXP 	window1: blendMode = 'avg'
18.3357 	EXP 	window1: blendMode = 'avg'
18.3368 	EXP 	window1: blendMode = 'avg'
18.3378 	EXP 	window1: blendMode = 'avg'
18.3561 	EXP 	window1: blendMode = 'avg'
18.3573 	EXP 	window1: blendMode = 'avg'
18.3585 	EXP 	window1: blendMode = 'avg'
18.3728 	EXP 	window1: blendMode = 'avg'
18.3733 	EXP 	window1: blendMode = 'avg'
18.3737 	EXP 	window1: blendMode = 'avg'
18.3931 	EXP 	window1: blendMode = 'avg'
18.3935 	EXP 	window1: blendMode = 'avg'
18.3939 	EXP 	window1: blendMode = 'avg'
18.4123 	EXP 	window1: blendMode = 'avg'
18.4128 	EXP 	window1: blendMode = 'avg'
18.4132 	EXP 	window1: blendMode = 'avg'
18.4328 	EXP 	window1: blendMode = 'avg'
18.4334 	EXP 	window1: blendMode = 'avg'
18.4338 	EXP 	window1: blendMode = 'avg'
18.4528 	EXP 	window1: blendMode = 'avg'
18.4533 	EXP 	window1: blendMode = 'avg'
18.4537 	EXP 	window1: blendMode = 'avg'
18.4734 	EXP 	window1: blendMode = 'avg'
18.4742 	EXP 	window1: blendMode = 'avg'
18.4748 	EXP 	window1: blendMode = 'avg'
18.4937 	EXP 	window1: blendMode = 'avg'
18.4944 	EXP 	window1: blendMode = 'avg'
18.4950 	EXP 	window1: blendMode = 'avg'
18.5142 	EXP 	window1: blendMode = 'avg'
18.5147 	EXP 	window1: blendMode = 'avg'
18.5151 	EXP 	window1: blendMode = 'avg'
18.5344 	EXP 	window1: blendMode = 'avg'
18.5350 	EXP 	window1: blendMode = 'avg'
18.5356 	EXP 	window1: blendMode = 'avg'
18.5521 	EXP 	window1: blendMode = 'avg'
18.5525 	EXP 	window1: blendMode = 'avg'
18.5529 	EXP 	window1: blendMode = 'avg'
18.5719 	EXP 	window1: blendMode = 'avg'
18.5724 	EXP 	window1: blendMode = 'avg'
18.5728 	EXP 	window1: blendMode = 'avg'
18.5924 	EXP 	window1: blendMode = 'avg'
18.5927 	EXP 	window1: blendMode = 'avg'
18.5929 	EXP 	window1: blendMode = 'avg'
18.6118 	EXP 	window1: blendMode = 'avg'
18.6121 	EXP 	window1: blendMode = 'avg'
18.6124 	EXP 	window1: blendMode = 'avg'
