4.6109 	ERROR 	avbin.dll failed to load. Try importing psychopy.visual
18.7028 	EXP 	window1: blendMode = 'avg'
18.7034 	EXP 	window1: blendMode = 'avg'
18.7224 	EXP 	window1: blendMode = 'avg'
18.7231 	EXP 	window1: blendMode = 'avg'
18.7237 	EXP 	window1: blendMode = 'avg'
18.7431 	EXP 	window1: blendMode = 'avg'
18.7438 	EXP 	window1: blendMode = 'avg'
18.7445 	EXP 	window1: blendMode = 'avg'
18.7629 	EXP 	window1: blendMode = 'avg'
18.7636 	EXP 	window1: blendMode = 'avg'
18.7642 	EXP 	window1: blendMode = 'avg'
18.7836 	EXP 	window1: blendMode = 'avg'
18.7843 	EXP 	window1: blendMode = 'avg'
18.7849 	EXP 	window1: blendMode = 'avg'
18.8028 	EXP 	window1: blendMode = 'avg'
18.8034 	EXP 	window1: blendMode = 'avg'
18.8041 	EXP 	window1: blendMode = 'avg'
18.8224 	EXP 	window1: blendMode = 'avg'
18.8232 	EXP 	window1: blendMode = 'avg'
18.8238 	EXP 	window1: blendMode = 'avg'
18.8428 	EXP 	window1: blendMode = 'avg'
18.8435 	EXP 	window1: blendMode = 'avg'
18.8441 	EXP 	window1: blendMode = 'avg'
18.8624 	EXP 	window1: blendMode = 'avg'
18.8631 	EXP 	window1: blendMode = 'avg'
18.8638 	EXP 	window1: blendMode = 'avg'
18.8825 	EXP 	window1: blendMode = 'avg'
18.8832 	EXP 	window1: blendMode = 'avg'
18.8838 	EXP 	window1: blendMode = 'avg'
18.9045 	EXP 	window1: blendMode = 'avg'
18.9054 	EXP 	window1: blendMode = 'avg'
18.9063 	EXP 	window1: blendMode = 'avg'
18.9231 	EXP 	window1: blendMode = 'avg'
18.9241 	EXP 	window1: blendMode = 'avg'
18.9248 	EXP 	window1: blendMode = 'avg'
18.9429 	EXP 	window1: blendMode = 'avg'
18.9437 	EXP 	window1: blendMode = 'avg'
18.9444 	EXP 	window1: blendMode = 'avg'
18.9630 	EXP 	window1: blendMode = 'avg'
18.9637 	EXP 	window1: blendMode = 'avg'
18.9643 	EXP 	window1: blendMode = 'avg'
18.9827 	EXP 	window1: blendMode = 'avg'
18.9833 	EXP 	window1: blendMode = 'avg'
18.9840 	EXP 	window1: blendMode = 'avg'
19.0022 	EXP 	window1: blendMode = 'avg'
19.0029 	EXP 	window1: blendMode = 'avg'
19.0038 	EXP 	window1: blendMode = 'avg'
19.0222 	EXP 	window1: blendMode = 'avg'
19.0230 	EXP 	window1: blendMode = 'avg'
19.0241 	EXP 	window1: blendMode = 'avg'
19.0432 	EXP 	window1: blendMode = 'avg'
19.0442 	EXP 	window1: blendMode = 'avg'
19.0452 	EXP 	window1: blendMode = 'avg'
19.0624 	EXP 	window1: blendMode = 'avg'
19.0631 	EXP 	window1: blendMode = 'avg'
19.0637 	EXP 	window1: blendMode = 'avg'
19.0824 	EXP 	window1: blendMode = 'avg'
19.0831 	EXP 	window1: blendMode = 'avg'
19.0838 	EXP 	window1: blendMode = 'avg'
19.1043 	EXP 	window1: blendMode = 'avg'
19.1051 	EXP 	window1: blendMode = 'avg'
19.1057 	EXP 	window1: blendMode = 'avg'
19.1232 	EXP 	window1: blendMode = 'avg'
19.1239 	EXP 	window1: blendMode = 'avg'
19.1247 	EXP 	window1: blendMode = 'avg'
19.1437 	EXP 	window1: blendMode = 'avg'
19.1444 	EXP 	window1: blendMode = 'avg'
19.1450 	EXP 	window1: blendMode = 'avg'
19.1643 	EXP 	window1: blendMode = 'avg'
19.1652 	EXP 	window1: blendMode = 'avg'
19.1661 	EXP 	window1: blendMode = 'avg'
19.1840 	EXP 	window1: blendMode = 'avg'
19.1847 	EXP 	window1: blendMode = 'avg'
19.1854 	EXP 	window1: blendMode = 'avg'
19.2024 	EXP 	window1: blendMode = 'avg'
19.2033 	EXP 	window1: blendMode = 'avg'
19.2039 	EXP 	window1: blendMode = 'avg'
19.2222 	EXP 	window1: blendMode = 'avg'
19.2229 	EXP 	window1: blendMode = 'avg'
19.2240 	EXP 	window1: blendMode = 'avg'
19.2427 	EXP 	window1: blendMode = 'avg'
19.2434 	EXP 	window1: blendMode = 'avg'
19.2440 	EXP 	window1: blendMode = 'avg'
19.2623 	EXP 	window1: blendMode = 'avg'
19.2630 	EXP 	window1: blendMode = 'avg'
19.2636 	EXP 	window1: blendMode = 'avg'
19.2823 	EXP 	window1: blendMode = 'avg'
19.2829 	EXP 	window1: blendMode = 'avg'
19.2836 	EXP 	window1: blendMode = 'avg'
19.3027 	EXP 	window1: blendMode = 'avg'
19.3034 	EXP 	window1: blendMode = 'avg'
19.3040 	EXP 	window1: blendMode = 'avg'
19.3222 	EXP 	window1: blendMode = 'avg'
19.3229 	EXP 	window1: blendMode = 'avg'
19.3236 	EXP 	window1: blendMode = 'avg'
19.3431 	EXP 	window1: blendMode = 'avg'
19.3437 	EXP 	window1: blendMode = 'avg'
19.3444 	EXP 	window1: blendMode = 'avg'
19.3625 	EXP 	window1: blendMode = 'avg'
19.3632 	EXP 	window1: blendMode = 'avg'
19.3639 	EXP 	window1: blendMode = 'avg'
19.3824 	EXP 	window1: blendMode = 'avg'
19.3831 	EXP 	window1: blendMode = 'avg'
19.3837 	EXP 	window1: blendMode = 'avg'
19.4022 	EXP 	window1: blendMode = 'avg'
19.4029 	EXP 	window1: blendMode = 'avg'
19.4035 	EXP 	window1: blendMode = 'avg'
19.4222 	EXP 	window1: blendMode = 'avg'
19.4230 	EXP 	window1: blendMode = 'avg'
19.4236 	EXP 	window1: blendMode = 'avg'
19.4430 	EXP 	window1: blendMode = 'avg'
19.4437 	EXP 	window1: blendMode = 'avg'
19.4443 	EXP 	window1: blendMode = 'avg'
19.4622 	EXP 	window1: blendMode = 'avg'
19.4629 	EXP 	window1: blendMode = 'avg'
19.4635 	EXP 	window1: blendMode = 'avg'
19.4831 	EXP 	window1: blendMode = 'avg'
19.4838 	EXP 	window1: blendMode = 'avg'
19.4844 	EXP 	window1: blendMode = 'avg'
19.5025 	EXP 	window1: blendMode = 'avg'
19.5037 	EXP 	window1: blendMode = 'avg'
19.5048 	EXP 	window1: blendMode = 'avg'
19.5228 	EXP 	window1: blendMode = 'avg'
19.5239 	EXP 	window1: blendMode = 'avg'
19.5249 	EXP 	window1: blendMode = 'avg'
19.5425 	EXP 	window1: blendMode = 'avg'
19.5432 	EXP 	window1: blendMode = 'avg'
19.5442 	EXP 	window1: blendMode = 'avg'
19.5624 	EXP 	window1: blendMode = 'avg'
19.5630 	EXP 	window1: blendMode = 'avg'
19.5637 	EXP 	window1: blendMode = 'avg'
19.5822 	EXP 	window1: blendMode = 'avg'
19.5829 	EXP 	window1: blendMode = 'avg'
19.5835 	EXP 	window1: blendMode = 'avg'
19.6027 	EXP 	window1: blendMode = 'avg'
19.6034 	EXP 	window1: blendMode = 'avg'
19.6211 	EXP 	Orientation_Cue: autoDraw = False
19.6224 	EXP 	window1: blendMode = 'avg'
19.6230 	EXP 	window1: blendMode = 'avg'
19.6246 	EXP 	window1: blendMode = 'avg'
19.6409 	EXP 	Ready_Cue: autoDraw = True
19.6424 	EXP 	window1: blendMode = 'avg'
19.6431 	EXP 	window1: blendMode = 'avg'
19.6437 	EXP 	window1: blendMode = 'avg'
19.6630 	EXP 	window1: blendMode = 'avg'
19.6637 	EXP 	window1: blendMode = 'avg'
19.6643 	EXP 	window1: blendMode = 'avg'
19.6824 	EXP 	window1: blendMode = 'avg'
19.6831 	EXP 	window1: blendMode = 'avg'
19.6837 	EXP 	window1: blendMode = 'avg'
19.7030 	EXP 	window1: blendMode = 'avg'
19.7037 	EXP 	window1: blendMode = 'avg'
19.7043 	EXP 	window1: blendMode = 'avg'
19.7219 	EXP 	window1: blendMode = 'avg'
19.7226 	EXP 	window1: blendMode = 'avg'
19.7234 	EXP 	window1: blendMode = 'avg'
19.7423 	EXP 	window1: blendMode = 'avg'
19.7430 	EXP 	window1: blendMode = 'avg'
19.7436 	EXP 	window1: blendMode = 'avg'
19.7624 	EXP 	window1: blendMode = 'avg'
19.7631 	EXP 	window1: blendMode = 'avg'
19.7638 	EXP 	window1: blendMode = 'avg'
19.7823 	EXP 	window1: blendMode = 'avg'
19.7830 	EXP 	window1: blendMode = 'avg'
19.7836 	EXP 	window1: blendMode = 'avg'
19.8021 	EXP 	window1: blendMode = 'avg'
19.8028 	EXP 	window1: blendMode = 'avg'
19.8035 	EXP 	window1: blendMode = 'avg'
19.8239 	EXP 	window1: blendMode = 'avg'
19.8249 	EXP 	window1: blendMode = 'avg'
19.8258 	EXP 	window1: blendMode = 'avg'
19.8428 	EXP 	window1: blendMode = 'avg'
19.8438 	EXP 	window1: blendMode = 'avg'
19.8447 	EXP 	window1: blendMode = 'avg'
19.8624 	EXP 	window1: blendMode = 'avg'
19.8630 	EXP 	window1: blendMode = 'avg'
19.8637 	EXP 	window1: blendMode = 'avg'
19.8823 	EXP 	window1: blendMode = 'avg'
19.8830 	EXP 	window1: blendMode = 'avg'
19.8837 	EXP 	window1: blendMode = 'avg'
19.9022 	EXP 	window1: blendMode = 'avg'
19.9029 	EXP 	window1: blendMode = 'avg'
19.9036 	EXP 	window1: blendMode = 'avg'
19.9223 	EXP 	window1: blendMode = 'avg'
19.9230 	EXP 	window1: blendMode = 'avg'
19.9236 	EXP 	window1: blendMode = 'avg'
19.9436 	EXP 	window1: blendMode = 'avg'
19.9446 	EXP 	window1: blendMode = 'avg'
19.9456 	EXP 	window1: blendMode = 'avg'
19.9634 	EXP 	window1: blendMode = 'avg'
19.9641 	EXP 	window1: blendMode = 'avg'
19.9648 	EXP 	window1: blendMode = 'avg'
19.9838 	EXP 	window1: blendMode = 'avg'
19.9843 	EXP 	window1: blendMode = 'avg'
19.9847 	EXP 	window1: blendMode = 'avg'
20.0006 	EXP 	window1: blendMode = 'avg'
20.0011 	EXP 	window1: blendMode = 'avg'
20.0015 	EXP 	window1: blendMode = 'avg'
20.0205 	EXP 	window1: blendMode = 'avg'
20.0209 	EXP 	window1: blendMode = 'avg'
20.0214 	EXP 	window1: blendMode = 'avg'
20.0406 	EXP 	window1: blendMode = 'avg'
20.0410 	EXP 	window1: blendMode = 'avg'
20.0414 	EXP 	window1: blendMode = 'avg'
20.0623 	EXP 	window1: blendMode = 'avg'
20.0630 	EXP 	window1: blendMode = 'avg'
20.0637 	EXP 	window1: blendMode = 'avg'
20.0826 	EXP 	window1: blendMode = 'avg'
20.0833 	EXP 	window1: blendMode = 'avg'
20.0839 	EXP 	window1: blendMode = 'avg'
20.1024 	EXP 	window1: blendMode = 'avg'
20.1031 	EXP 	window1: blendMode = 'avg'
20.1215 	EXP 	Ready_Cue: autoDraw = False
20.1230 	EXP 	window1: blendMode = 'avg'
20.1239 	EXP 	window1: blendMode = 'avg'
20.1440 	EXP 	Zoid_Left: autoDraw = True
20.1440 	EXP 	Zoid_Right: autoDraw = True
20.1455 	EXP 	window1: blendMode = 'avg'
20.1463 	EXP 	window1: blendMode = 'avg'
20.1624 	EXP 	window1: blendMode = 'avg'
20.1634 	EXP 	window1: blendMode = 'avg'
20.1824 	EXP 	window1: blendMode = 'avg'
20.1831 	EXP 	window1: blendMode = 'avg'
20.2020 	EXP 	window1: blendMode = 'avg'
20.2027 	EXP 	window1: blendMode = 'avg'
20.2223 	EXP 	window1: blendMode = 'avg'
20.2231 	EXP 	window1: blendMode = 'avg'
20.2432 	EXP 	window1: blendMode = 'avg'
20.2440 	EXP 	window1: blendMode = 'avg'
20.2631 	EXP 	window1: blendMode = 'avg'
20.2638 	EXP 	window1: blendMode = 'avg'
20.2836 	EXP 	window1: blendMode = 'avg'
20.2845 	EXP 	window1: blendMode = 'avg'
20.3019 	EXP 	window1: blendMode = 'avg'
20.3027 	EXP 	window1: blendMode = 'avg'
20.3207 	EXP 	window1: blendMode = 'avg'
20.3214 	EXP 	window1: blendMode = 'avg'
20.3406 	EXP 	window1: blendMode = 'avg'
20.3411 	EXP 	window1: blendMode = 'avg'
20.3606 	EXP 	window1: blendMode = 'avg'
20.3611 	EXP 	window1: blendMode = 'avg'
20.3823 	EXP 	window1: blendMode = 'avg'
20.3830 	EXP 	window1: blendMode = 'avg'
20.4020 	EXP 	window1: blendMode = 'avg'
20.4027 	EXP 	window1: blendMode = 'avg'
20.4221 	EXP 	window1: blendMode = 'avg'
20.4230 	EXP 	window1: blendMode = 'avg'
20.4418 	EXP 	window1: blendMode = 'avg'
20.4425 	EXP 	window1: blendMode = 'avg'
20.4627 	EXP 	window1: blendMode = 'avg'
20.4634 	EXP 	window1: blendMode = 'avg'
20.4828 	EXP 	window1: blendMode = 'avg'
20.4835 	EXP 	window1: blendMode = 'avg'
20.4857 	DATA 	Keypress: x
20.5308 	EXP 	New trial (rep=1, index=0): None
20.5344 	EXP 	window1: blendMode = 'avg'
20.5352 	EXP 	window1: blendMode = 'avg'
20.5366 	EXP 	window1: blendMode = 'avg'
20.5457 	EXP 	Orientation_Cue: autoDraw = False
20.5457 	EXP 	Ready_Cue: autoDraw = False
20.5457 	EXP 	Zoid_Left: autoDraw = False
20.5457 	EXP 	Zoid_Right: autoDraw = False
20.5457 	EXP 	Zoid_Left: vertices = ((0, -0.5), (1, -0.5), (1, -1.5), (-1, -1.5), (-1, 1.5), (0, 1.5))
20.5457 	EXP 	Zoid_Left: ori = 270
20.5457 	EXP 	Zoid_Right: vertices = ((0.5, 0), (1.5, 0), (1.5, 1), (-1.5, 1), (-1.5, 0), (-0.5, 0), (-0.5, -1), (0.5, -1))
20.5457 	EXP 	Zoid_Right: ori = 180
20.5457 	EXP 	Orientation_Cue: autoDraw = True
20.5470 	EXP 	window1: blendMode = 'avg'
20.5477 	EXP 	window1: blendMode = 'avg'
20.5483 	EXP 	window1: blendMode = 'avg'
20.5625 	EXP 	window1: blendMode = 'avg'
20.5631 	EXP 	window1: blendMode = 'avg'
20.5638 	EXP 	window1: blendMode = 'avg'
20.5822 	EXP 	window1: blendMode = 'avg'
20.5829 	EXP 	window1: blendMode = 'avg'
20.5835 	EXP 	window1: blendMode = 'avg'
