12.0972 	ERROR 	avbin.dll failed to load. Try importing psychopy.visual
34.8070 	EXP 	window1: blendMode = 'avg'
34.8077 	EXP 	window1: blendMode = 'avg'
34.8262 	EXP 	window1: blendMode = 'avg'
34.8269 	EXP 	window1: blendMode = 'avg'
34.8274 	EXP 	window1: blendMode = 'avg'
34.8488 	EXP 	window1: blendMode = 'avg'
34.8495 	EXP 	window1: blendMode = 'avg'
34.8500 	EXP 	window1: blendMode = 'avg'
34.8645 	EXP 	window1: blendMode = 'avg'
34.8648 	EXP 	window1: blendMode = 'avg'
34.8651 	EXP 	window1: blendMode = 'avg'
34.8847 	EXP 	window1: blendMode = 'avg'
34.8852 	EXP 	window1: blendMode = 'avg'
34.8855 	EXP 	window1: blendMode = 'avg'
34.9042 	EXP 	window1: blendMode = 'avg'
34.9046 	EXP 	window1: blendMode = 'avg'
34.9049 	EXP 	window1: blendMode = 'avg'
34.9245 	EXP 	window1: blendMode = 'avg'
34.9248 	EXP 	window1: blendMode = 'avg'
34.9252 	EXP 	window1: blendMode = 'avg'
34.9456 	EXP 	window1: blendMode = 'avg'
34.9463 	EXP 	window1: blendMode = 'avg'
34.9471 	EXP 	window1: blendMode = 'avg'
34.9663 	EXP 	window1: blendMode = 'avg'
34.9670 	EXP 	window1: blendMode = 'avg'
34.9677 	EXP 	window1: blendMode = 'avg'
34.9861 	EXP 	window1: blendMode = 'avg'
34.9869 	EXP 	window1: blendMode = 'avg'
34.9875 	EXP 	window1: blendMode = 'avg'
35.0064 	EXP 	window1: blendMode = 'avg'
35.0073 	EXP 	window1: blendMode = 'avg'
35.0079 	EXP 	window1: blendMode = 'avg'
35.0267 	EXP 	window1: blendMode = 'avg'
35.0275 	EXP 	window1: blendMode = 'avg'
35.0282 	EXP 	window1: blendMode = 'avg'
35.0476 	EXP 	window1: blendMode = 'avg'
35.0486 	EXP 	window1: blendMode = 'avg'
35.0493 	EXP 	window1: blendMode = 'avg'
35.0666 	EXP 	window1: blendMode = 'avg'
35.0673 	EXP 	window1: blendMode = 'avg'
35.0680 	EXP 	window1: blendMode = 'avg'
35.0865 	EXP 	window1: blendMode = 'avg'
35.0873 	EXP 	window1: blendMode = 'avg'
35.0879 	EXP 	window1: blendMode = 'avg'
35.1068 	EXP 	window1: blendMode = 'avg'
35.1075 	EXP 	window1: blendMode = 'avg'
35.1082 	EXP 	window1: blendMode = 'avg'
35.1265 	EXP 	window1: blendMode = 'avg'
35.1273 	EXP 	window1: blendMode = 'avg'
35.1280 	EXP 	window1: blendMode = 'avg'
35.1462 	EXP 	window1: blendMode = 'avg'
35.1470 	EXP 	window1: blendMode = 'avg'
35.1476 	EXP 	window1: blendMode = 'avg'
35.1665 	EXP 	window1: blendMode = 'avg'
35.1672 	EXP 	window1: blendMode = 'avg'
35.1678 	EXP 	window1: blendMode = 'avg'
35.1868 	EXP 	window1: blendMode = 'avg'
35.1875 	EXP 	window1: blendMode = 'avg'
35.1882 	EXP 	window1: blendMode = 'avg'
35.2062 	EXP 	window1: blendMode = 'avg'
35.2069 	EXP 	window1: blendMode = 'avg'
35.2075 	EXP 	window1: blendMode = 'avg'
35.2269 	EXP 	window1: blendMode = 'avg'
35.2276 	EXP 	window1: blendMode = 'avg'
35.2282 	EXP 	window1: blendMode = 'avg'
35.2474 	EXP 	window1: blendMode = 'avg'
35.2485 	EXP 	window1: blendMode = 'avg'
35.2503 	EXP 	window1: blendMode = 'avg'
35.2666 	EXP 	window1: blendMode = 'avg'
35.2674 	EXP 	window1: blendMode = 'avg'
35.2681 	EXP 	window1: blendMode = 'avg'
35.2881 	EXP 	window1: blendMode = 'avg'
35.2891 	EXP 	window1: blendMode = 'avg'
35.2901 	EXP 	window1: blendMode = 'avg'
35.3057 	EXP 	window1: blendMode = 'avg'
35.3062 	EXP 	window1: blendMode = 'avg'
35.3067 	EXP 	window1: blendMode = 'avg'
35.3258 	EXP 	window1: blendMode = 'avg'
35.3262 	EXP 	window1: blendMode = 'avg'
35.3267 	EXP 	window1: blendMode = 'avg'
35.3460 	EXP 	window1: blendMode = 'avg'
35.3464 	EXP 	window1: blendMode = 'avg'
35.3471 	EXP 	window1: blendMode = 'avg'
35.3662 	EXP 	window1: blendMode = 'avg'
35.3668 	EXP 	window1: blendMode = 'avg'
35.3673 	EXP 	window1: blendMode = 'avg'
35.3848 	EXP 	window1: blendMode = 'avg'
35.3853 	EXP 	window1: blendMode = 'avg'
35.3857 	EXP 	window1: blendMode = 'avg'
35.4047 	EXP 	window1: blendMode = 'avg'
35.4052 	EXP 	window1: blendMode = 'avg'
35.4056 	EXP 	window1: blendMode = 'avg'
35.4262 	EXP 	window1: blendMode = 'avg'
35.4270 	EXP 	window1: blendMode = 'avg'
35.4276 	EXP 	window1: blendMode = 'avg'
35.4469 	EXP 	window1: blendMode = 'avg'
35.4477 	EXP 	window1: blendMode = 'avg'
35.4483 	EXP 	window1: blendMode = 'avg'
35.4661 	EXP 	window1: blendMode = 'avg'
35.4668 	EXP 	window1: blendMode = 'avg'
35.4674 	EXP 	window1: blendMode = 'avg'
35.4861 	EXP 	window1: blendMode = 'avg'
35.4869 	EXP 	window1: blendMode = 'avg'
35.4875 	EXP 	window1: blendMode = 'avg'
35.5064 	EXP 	window1: blendMode = 'avg'
35.5072 	EXP 	window1: blendMode = 'avg'
35.5079 	EXP 	window1: blendMode = 'avg'
35.5259 	EXP 	window1: blendMode = 'avg'
35.5266 	EXP 	window1: blendMode = 'avg'
35.5273 	EXP 	window1: blendMode = 'avg'
35.5469 	EXP 	window1: blendMode = 'avg'
35.5477 	EXP 	window1: blendMode = 'avg'
35.5484 	EXP 	window1: blendMode = 'avg'
35.5666 	EXP 	window1: blendMode = 'avg'
35.5673 	EXP 	window1: blendMode = 'avg'
35.5680 	EXP 	window1: blendMode = 'avg'
35.5862 	EXP 	window1: blendMode = 'avg'
35.5872 	EXP 	window1: blendMode = 'avg'
35.5879 	EXP 	window1: blendMode = 'avg'
35.6062 	EXP 	window1: blendMode = 'avg'
35.6070 	EXP 	window1: blendMode = 'avg'
35.6077 	EXP 	window1: blendMode = 'avg'
35.6265 	EXP 	window1: blendMode = 'avg'
35.6272 	EXP 	window1: blendMode = 'avg'
35.6278 	EXP 	window1: blendMode = 'avg'
35.6471 	EXP 	window1: blendMode = 'avg'
35.6479 	EXP 	window1: blendMode = 'avg'
35.6486 	EXP 	window1: blendMode = 'avg'
35.6665 	EXP 	window1: blendMode = 'avg'
35.6674 	EXP 	window1: blendMode = 'avg'
35.6684 	EXP 	window1: blendMode = 'avg'
35.6860 	EXP 	window1: blendMode = 'avg'
35.6867 	EXP 	window1: blendMode = 'avg'
35.6873 	EXP 	window1: blendMode = 'avg'
35.7061 	EXP 	window1: blendMode = 'avg'
35.7069 	EXP 	window1: blendMode = 'avg'
35.7075 	EXP 	window1: blendMode = 'avg'
35.7261 	EXP 	window1: blendMode = 'avg'
35.7268 	EXP 	window1: blendMode = 'avg'
35.7459 	EXP 	Orientation_Cue: autoDraw = False
35.7475 	EXP 	window1: blendMode = 'avg'
35.7483 	EXP 	window1: blendMode = 'avg'
35.7497 	EXP 	window1: blendMode = 'avg'
35.7663 	EXP 	Ready_Cue: autoDraw = True
35.7676 	EXP 	window1: blendMode = 'avg'
35.7682 	EXP 	window1: blendMode = 'avg'
35.7689 	EXP 	window1: blendMode = 'avg'
35.7879 	EXP 	window1: blendMode = 'avg'
35.7887 	EXP 	window1: blendMode = 'avg'
35.7894 	EXP 	window1: blendMode = 'avg'
35.8072 	EXP 	window1: blendMode = 'avg'
35.8080 	EXP 	window1: blendMode = 'avg'
35.8087 	EXP 	window1: blendMode = 'avg'
35.8263 	EXP 	window1: blendMode = 'avg'
35.8273 	EXP 	window1: blendMode = 'avg'
35.8284 	EXP 	window1: blendMode = 'avg'
35.8468 	EXP 	window1: blendMode = 'avg'
35.8475 	EXP 	window1: blendMode = 'avg'
35.8483 	EXP 	window1: blendMode = 'avg'
35.8661 	EXP 	window1: blendMode = 'avg'
35.8668 	EXP 	window1: blendMode = 'avg'
35.8675 	EXP 	window1: blendMode = 'avg'
35.8873 	EXP 	window1: blendMode = 'avg'
35.8880 	EXP 	window1: blendMode = 'avg'
35.8886 	EXP 	window1: blendMode = 'avg'
35.9072 	EXP 	window1: blendMode = 'avg'
35.9079 	EXP 	window1: blendMode = 'avg'
35.9086 	EXP 	window1: blendMode = 'avg'
35.9265 	EXP 	window1: blendMode = 'avg'
35.9273 	EXP 	window1: blendMode = 'avg'
35.9281 	EXP 	window1: blendMode = 'avg'
35.9470 	EXP 	window1: blendMode = 'avg'
35.9477 	EXP 	window1: blendMode = 'avg'
35.9484 	EXP 	window1: blendMode = 'avg'
35.9663 	EXP 	window1: blendMode = 'avg'
35.9671 	EXP 	window1: blendMode = 'avg'
35.9678 	EXP 	window1: blendMode = 'avg'
35.9865 	EXP 	window1: blendMode = 'avg'
35.9872 	EXP 	window1: blendMode = 'avg'
35.9879 	EXP 	window1: blendMode = 'avg'
36.0064 	EXP 	window1: blendMode = 'avg'
36.0071 	EXP 	window1: blendMode = 'avg'
36.0078 	EXP 	window1: blendMode = 'avg'
36.0260 	EXP 	window1: blendMode = 'avg'
36.0267 	EXP 	window1: blendMode = 'avg'
36.0273 	EXP 	window1: blendMode = 'avg'
36.0466 	EXP 	window1: blendMode = 'avg'
36.0473 	EXP 	window1: blendMode = 'avg'
36.0479 	EXP 	window1: blendMode = 'avg'
36.0659 	EXP 	window1: blendMode = 'avg'
36.0666 	EXP 	window1: blendMode = 'avg'
36.0673 	EXP 	window1: blendMode = 'avg'
36.0864 	EXP 	window1: blendMode = 'avg'
36.0871 	EXP 	window1: blendMode = 'avg'
36.0878 	EXP 	window1: blendMode = 'avg'
36.1064 	EXP 	window1: blendMode = 'avg'
36.1071 	EXP 	window1: blendMode = 'avg'
36.1078 	EXP 	window1: blendMode = 'avg'
36.1265 	EXP 	window1: blendMode = 'avg'
36.1272 	EXP 	window1: blendMode = 'avg'
36.1279 	EXP 	window1: blendMode = 'avg'
36.1461 	EXP 	window1: blendMode = 'avg'
36.1469 	EXP 	window1: blendMode = 'avg'
36.1477 	EXP 	window1: blendMode = 'avg'
36.1670 	EXP 	window1: blendMode = 'avg'
36.1677 	EXP 	window1: blendMode = 'avg'
36.1684 	EXP 	window1: blendMode = 'avg'
36.1859 	EXP 	window1: blendMode = 'avg'
36.1867 	EXP 	window1: blendMode = 'avg'
36.1873 	EXP 	window1: blendMode = 'avg'
36.2064 	EXP 	window1: blendMode = 'avg'
36.2071 	EXP 	window1: blendMode = 'avg'
36.2078 	EXP 	window1: blendMode = 'avg'
36.2264 	EXP 	window1: blendMode = 'avg'
36.2271 	EXP 	window1: blendMode = 'avg'
36.2455 	EXP 	Ready_Cue: autoDraw = False
36.2478 	EXP 	window1: blendMode = 'avg'
36.2485 	EXP 	window1: blendMode = 'avg'
36.2703 	EXP 	Zoid_Left: autoDraw = True
36.2703 	EXP 	Zoid_Right: autoDraw = True
36.2721 	EXP 	window1: blendMode = 'avg'
36.2729 	EXP 	window1: blendMode = 'avg'
36.2871 	EXP 	window1: blendMode = 'avg'
36.2879 	EXP 	window1: blendMode = 'avg'
36.3062 	EXP 	window1: blendMode = 'avg'
36.3069 	EXP 	window1: blendMode = 'avg'
36.3259 	EXP 	window1: blendMode = 'avg'
36.3266 	EXP 	window1: blendMode = 'avg'
36.3462 	EXP 	window1: blendMode = 'avg'
36.3471 	EXP 	window1: blendMode = 'avg'
36.3664 	EXP 	window1: blendMode = 'avg'
36.3671 	EXP 	window1: blendMode = 'avg'
36.3869 	EXP 	window1: blendMode = 'avg'
36.3876 	EXP 	window1: blendMode = 'avg'
36.4071 	EXP 	window1: blendMode = 'avg'
36.4079 	EXP 	window1: blendMode = 'avg'
36.4294 	EXP 	window1: blendMode = 'avg'
36.4308 	EXP 	window1: blendMode = 'avg'
36.4481 	EXP 	window1: blendMode = 'avg'
36.4490 	EXP 	window1: blendMode = 'avg'
36.4675 	EXP 	window1: blendMode = 'avg'
36.4687 	EXP 	window1: blendMode = 'avg'
36.4871 	EXP 	window1: blendMode = 'avg'
36.4878 	EXP 	window1: blendMode = 'avg'
36.5075 	EXP 	window1: blendMode = 'avg'
36.5082 	EXP 	window1: blendMode = 'avg'
36.5257 	EXP 	window1: blendMode = 'avg'
36.5264 	EXP 	window1: blendMode = 'avg'
36.5467 	EXP 	window1: blendMode = 'avg'
36.5475 	EXP 	window1: blendMode = 'avg'
36.5663 	EXP 	window1: blendMode = 'avg'
36.5671 	EXP 	window1: blendMode = 'avg'
36.5860 	EXP 	window1: blendMode = 'avg'
36.5871 	EXP 	window1: blendMode = 'avg'
36.6067 	EXP 	window1: blendMode = 'avg'
36.6076 	EXP 	window1: blendMode = 'avg'
36.6262 	EXP 	window1: blendMode = 'avg'
36.6270 	EXP 	window1: blendMode = 'avg'
36.6462 	EXP 	window1: blendMode = 'avg'
36.6469 	EXP 	window1: blendMode = 'avg'
36.6662 	EXP 	window1: blendMode = 'avg'
36.6669 	EXP 	window1: blendMode = 'avg'
36.6860 	EXP 	window1: blendMode = 'avg'
36.6867 	EXP 	window1: blendMode = 'avg'
36.7061 	EXP 	window1: blendMode = 'avg'
36.7068 	EXP 	window1: blendMode = 'avg'
36.7259 	EXP 	window1: blendMode = 'avg'
36.7266 	EXP 	window1: blendMode = 'avg'
36.7462 	EXP 	window1: blendMode = 'avg'
36.7470 	EXP 	window1: blendMode = 'avg'
36.7658 	EXP 	window1: blendMode = 'avg'
36.7665 	EXP 	window1: blendMode = 'avg'
36.7860 	EXP 	window1: blendMode = 'avg'
36.7867 	EXP 	window1: blendMode = 'avg'
36.8065 	EXP 	window1: blendMode = 'avg'
36.8072 	EXP 	window1: blendMode = 'avg'
36.8271 	EXP 	window1: blendMode = 'avg'
36.8278 	EXP 	window1: blendMode = 'avg'
36.8481 	EXP 	window1: blendMode = 'avg'
36.8493 	EXP 	window1: blendMode = 'avg'
