3.6550 	ERROR 	avbin.dll failed to load. Try importing psychopy.visual
  as the first library (before anything that uses scipy)
  and make sure that avbin is installed.
46.8569 	EXP 	window1: blendMode = 'avg'
46.8574 	EXP 	window1: blendMode = 'avg'
46.8763 	EXP 	window1: blendMode = 'avg'
46.8768 	EXP 	window1: blendMode = 'avg'
46.8961 	DATA 	Mouse: Left button down, pos=(803,568)
46.8969 	EXP 	window1: blendMode = 'avg'
46.8972 	EXP 	window1: blendMode = 'avg'
46.9166 	EXP 	window1: blendMode = 'avg'
46.9170 	EXP 	window1: blendMode = 'avg'
46.9359 	EXP 	window1: blendMode = 'avg'
46.9363 	EXP 	window1: blendMode = 'avg'
46.9563 	EXP 	window1: blendMode = 'avg'
46.9566 	EXP 	window1: blendMode = 'avg'
46.9760 	EXP 	window1: blendMode = 'avg'
46.9764 	EXP 	window1: blendMode = 'avg'
46.9964 	EXP 	window1: blendMode = 'avg'
46.9968 	EXP 	window1: blendMode = 'avg'
47.0155 	DATA 	Mouse:  Left button up, pos=(999,618)
47.0161 	EXP 	window1: blendMode = 'avg'
47.0165 	EXP 	window1: blendMode = 'avg'
47.0357 	EXP 	window1: blendMode = 'avg'
47.0362 	EXP 	window1: blendMode = 'avg'
47.0559 	EXP 	window1: blendMode = 'avg'
47.0563 	EXP 	window1: blendMode = 'avg'
47.0761 	EXP 	window1: blendMode = 'avg'
47.0765 	EXP 	window1: blendMode = 'avg'
47.0958 	EXP 	window1: blendMode = 'avg'
47.0962 	EXP 	window1: blendMode = 'avg'
47.1160 	EXP 	window1: blendMode = 'avg'
47.1164 	EXP 	window1: blendMode = 'avg'
47.1363 	EXP 	window1: blendMode = 'avg'
47.1367 	EXP 	window1: blendMode = 'avg'
47.1559 	EXP 	window1: blendMode = 'avg'
47.1564 	EXP 	window1: blendMode = 'avg'
47.1757 	EXP 	window1: blendMode = 'avg'
47.1761 	EXP 	window1: blendMode = 'avg'
47.1956 	EXP 	window1: blendMode = 'avg'
47.1959 	EXP 	window1: blendMode = 'avg'
47.2150 	EXP 	window1: blendMode = 'avg'
47.2153 	EXP 	window1: blendMode = 'avg'
47.2351 	EXP 	window1: blendMode = 'avg'
47.2355 	EXP 	window1: blendMode = 'avg'
47.2559 	EXP 	window1: blendMode = 'avg'
47.2563 	EXP 	window1: blendMode = 'avg'
47.2749 	EXP 	window1: blendMode = 'avg'
47.2752 	EXP 	window1: blendMode = 'avg'
47.2952 	EXP 	window1: blendMode = 'avg'
47.2954 	EXP 	window1: blendMode = 'avg'
47.3152 	EXP 	window1: blendMode = 'avg'
47.3154 	EXP 	window1: blendMode = 'avg'
47.3389 	EXP 	window1: blendMode = 'avg'
47.3396 	EXP 	window1: blendMode = 'avg'
47.3578 	EXP 	window1: blendMode = 'avg'
47.3584 	EXP 	window1: blendMode = 'avg'
47.3777 	EXP 	window1: blendMode = 'avg'
47.3782 	EXP 	window1: blendMode = 'avg'
47.4013 	EXP 	window1: blendMode = 'avg'
47.4019 	EXP 	window1: blendMode = 'avg'
47.4193 	EXP 	window1: blendMode = 'avg'
47.4201 	EXP 	window1: blendMode = 'avg'
47.4400 	EXP 	window1: blendMode = 'avg'
47.4407 	EXP 	window1: blendMode = 'avg'
47.4622 	EXP 	window1: blendMode = 'avg'
47.4631 	EXP 	window1: blendMode = 'avg'
47.4801 	EXP 	window1: blendMode = 'avg'
47.4807 	EXP 	window1: blendMode = 'avg'
47.4974 	EXP 	window1: blendMode = 'avg'
47.4980 	EXP 	window1: blendMode = 'avg'
47.5176 	EXP 	window1: blendMode = 'avg'
47.5181 	EXP 	window1: blendMode = 'avg'
47.5377 	EXP 	window1: blendMode = 'avg'
47.5385 	EXP 	window1: blendMode = 'avg'
47.5577 	EXP 	window1: blendMode = 'avg'
47.5583 	EXP 	window1: blendMode = 'avg'
47.5762 	EXP 	window1: blendMode = 'avg'
47.5765 	EXP 	window1: blendMode = 'avg'
47.5966 	EXP 	window1: blendMode = 'avg'
47.5970 	EXP 	window1: blendMode = 'avg'
47.6176 	EXP 	window1: blendMode = 'avg'
47.6181 	EXP 	window1: blendMode = 'avg'
47.6372 	EXP 	window1: blendMode = 'avg'
47.6379 	EXP 	window1: blendMode = 'avg'
47.6565 	EXP 	window1: blendMode = 'avg'
47.6571 	EXP 	window1: blendMode = 'avg'
47.6767 	EXP 	window1: blendMode = 'avg'
47.6773 	EXP 	window1: blendMode = 'avg'
47.6958 	EXP 	window1: blendMode = 'avg'
47.6962 	EXP 	window1: blendMode = 'avg'
47.7159 	EXP 	window1: blendMode = 'avg'
47.7162 	EXP 	window1: blendMode = 'avg'
47.7360 	EXP 	window1: blendMode = 'avg'
47.7364 	EXP 	window1: blendMode = 'avg'
47.7574 	EXP 	window1: blendMode = 'avg'
47.7579 	EXP 	window1: blendMode = 'avg'
47.7758 	EXP 	window1: blendMode = 'avg'
47.7761 	EXP 	window1: blendMode = 'avg'
47.7958 	EXP 	window1: blendMode = 'avg'
47.7961 	EXP 	window1: blendMode = 'avg'
47.8154 	EXP 	window1: blendMode = 'avg'
47.8157 	EXP 	window1: blendMode = 'avg'
47.8376 	EXP 	window1: blendMode = 'avg'
47.8380 	EXP 	window1: blendMode = 'avg'
47.8557 	EXP 	window1: blendMode = 'avg'
47.8561 	EXP 	window1: blendMode = 'avg'
47.8782 	EXP 	window1: blendMode = 'avg'
47.8789 	EXP 	window1: blendMode = 'avg'
47.8984 	EXP 	window1: blendMode = 'avg'
47.8995 	EXP 	window1: blendMode = 'avg'
47.9205 	EXP 	window1: blendMode = 'avg'
47.9216 	EXP 	window1: blendMode = 'avg'
47.9391 	EXP 	window1: blendMode = 'avg'
47.9401 	EXP 	window1: blendMode = 'avg'
47.9604 	EXP 	window1: blendMode = 'avg'
47.9616 	EXP 	window1: blendMode = 'avg'
47.9792 	EXP 	window1: blendMode = 'avg'
47.9803 	EXP 	window1: blendMode = 'avg'
47.9992 	EXP 	window1: blendMode = 'avg'
47.9997 	EXP 	window1: blendMode = 'avg'
48.0165 	EXP 	window1: blendMode = 'avg'
48.0170 	EXP 	window1: blendMode = 'avg'
48.0382 	EXP 	window1: blendMode = 'avg'
48.0390 	EXP 	window1: blendMode = 'avg'
48.0575 	EXP 	window1: blendMode = 'avg'
48.0579 	EXP 	window1: blendMode = 'avg'
48.0757 	EXP 	window1: blendMode = 'avg'
48.0761 	EXP 	window1: blendMode = 'avg'
48.0953 	EXP 	window1: blendMode = 'avg'
48.0958 	EXP 	window1: blendMode = 'avg'
48.1175 	EXP 	window1: blendMode = 'avg'
48.1182 	EXP 	window1: blendMode = 'avg'
48.1370 	EXP 	window1: blendMode = 'avg'
48.1378 	EXP 	window1: blendMode = 'avg'
48.1585 	EXP 	window1: blendMode = 'avg'
48.1597 	EXP 	window1: blendMode = 'avg'
48.1798 	EXP 	window1: blendMode = 'avg'
48.1807 	EXP 	window1: blendMode = 'avg'
48.1976 	EXP 	window1: blendMode = 'avg'
48.1983 	EXP 	window1: blendMode = 'avg'
48.2184 	EXP 	window1: blendMode = 'avg'
48.2191 	EXP 	window1: blendMode = 'avg'
48.2377 	EXP 	window1: blendMode = 'avg'
48.2384 	EXP 	window1: blendMode = 'avg'
48.2572 	EXP 	window1: blendMode = 'avg'
48.2584 	EXP 	window1: blendMode = 'avg'
48.2780 	EXP 	window1: blendMode = 'avg'
48.2788 	EXP 	window1: blendMode = 'avg'
48.2968 	EXP 	window1: blendMode = 'avg'
48.2975 	EXP 	window1: blendMode = 'avg'
48.3180 	EXP 	window1: blendMode = 'avg'
48.3189 	EXP 	window1: blendMode = 'avg'
48.3370 	EXP 	window1: blendMode = 'avg'
48.3378 	EXP 	window1: blendMode = 'avg'
48.3582 	EXP 	window1: blendMode = 'avg'
48.3594 	EXP 	window1: blendMode = 'avg'
48.3790 	EXP 	window1: blendMode = 'avg'
48.3800 	EXP 	window1: blendMode = 'avg'
48.3984 	EXP 	window1: blendMode = 'avg'
48.3992 	EXP 	window1: blendMode = 'avg'
48.4169 	EXP 	window1: blendMode = 'avg'
48.4177 	EXP 	window1: blendMode = 'avg'
48.4385 	EXP 	window1: blendMode = 'avg'
48.4393 	EXP 	window1: blendMode = 'avg'
48.4588 	EXP 	window1: blendMode = 'avg'
48.4599 	EXP 	window1: blendMode = 'avg'
48.4780 	EXP 	window1: blendMode = 'avg'
48.4790 	EXP 	window1: blendMode = 'avg'
48.4992 	EXP 	window1: blendMode = 'avg'
48.5003 	EXP 	window1: blendMode = 'avg'
48.5179 	EXP 	window1: blendMode = 'avg'
48.5185 	EXP 	window1: blendMode = 'avg'
48.5380 	EXP 	window1: blendMode = 'avg'
48.5391 	EXP 	window1: blendMode = 'avg'
48.5585 	EXP 	window1: blendMode = 'avg'
48.5598 	EXP 	window1: blendMode = 'avg'
48.5780 	EXP 	window1: blendMode = 'avg'
48.5788 	EXP 	window1: blendMode = 'avg'
48.5998 	EXP 	window1: blendMode = 'avg'
48.6010 	EXP 	window1: blendMode = 'avg'
48.6192 	EXP 	window1: blendMode = 'avg'
48.6203 	EXP 	window1: blendMode = 'avg'
48.6398 	EXP 	window1: blendMode = 'avg'
48.6410 	EXP 	window1: blendMode = 'avg'
48.6596 	EXP 	window1: blendMode = 'avg'
48.6613 	EXP 	window1: blendMode = 'avg'
48.6802 	EXP 	window1: blendMode = 'avg'
48.6810 	EXP 	window1: blendMode = 'avg'
48.6973 	EXP 	window1: blendMode = 'avg'
48.6979 	EXP 	window1: blendMode = 'avg'
48.7161 	EXP 	window1: blendMode = 'avg'
48.7164 	EXP 	window1: blendMode = 'avg'
48.7352 	EXP 	window1: blendMode = 'avg'
48.7356 	EXP 	window1: blendMode = 'avg'
48.7552 	EXP 	window1: blendMode = 'avg'
48.7557 	EXP 	window1: blendMode = 'avg'
48.7758 	EXP 	window1: blendMode = 'avg'
48.7761 	EXP 	window1: blendMode = 'avg'
48.7956 	EXP 	window1: blendMode = 'avg'
48.7959 	EXP 	window1: blendMode = 'avg'
48.8147 	EXP 	window1: blendMode = 'avg'
48.8150 	EXP 	window1: blendMode = 'avg'
48.8359 	EXP 	window1: blendMode = 'avg'
48.8367 	EXP 	window1: blendMode = 'avg'
48.8580 	EXP 	window1: blendMode = 'avg'
48.8587 	EXP 	window1: blendMode = 'avg'
48.8778 	EXP 	window1: blendMode = 'avg'
48.8784 	EXP 	window1: blendMode = 'avg'
48.8977 	EXP 	window1: blendMode = 'avg'
48.8988 	EXP 	window1: blendMode = 'avg'
48.9171 	EXP 	window1: blendMode = 'avg'
48.9183 	EXP 	window1: blendMode = 'avg'
48.9385 	EXP 	window1: blendMode = 'avg'
48.9396 	EXP 	window1: blendMode = 'avg'
48.9601 	EXP 	window1: blendMode = 'avg'
48.9613 	EXP 	window1: blendMode = 'avg'
48.9797 	EXP 	window1: blendMode = 'avg'
48.9808 	EXP 	window1: blendMode = 'avg'
48.9969 	EXP 	window1: blendMode = 'avg'
48.9974 	EXP 	window1: blendMode = 'avg'
49.0162 	EXP 	window1: blendMode = 'avg'
49.0167 	EXP 	window1: blendMode = 'avg'
49.0367 	EXP 	window1: blendMode = 'avg'
49.0374 	EXP 	window1: blendMode = 'avg'
49.0580 	EXP 	window1: blendMode = 'avg'
49.0587 	EXP 	window1: blendMode = 'avg'
49.0753 	EXP 	window1: blendMode = 'avg'
49.0756 	EXP 	window1: blendMode = 'avg'
49.0947 	EXP 	window1: blendMode = 'avg'
49.0950 	EXP 	window1: blendMode = 'avg'
49.1145 	EXP 	window1: blendMode = 'avg'
49.1149 	EXP 	window1: blendMode = 'avg'
49.1367 	EXP 	window1: blendMode = 'avg'
49.1373 	EXP 	window1: blendMode = 'avg'
49.1559 	EXP 	window1: blendMode = 'avg'
49.1566 	EXP 	window1: blendMode = 'avg'
49.1780 	EXP 	window1: blendMode = 'avg'
49.1788 	EXP 	window1: blendMode = 'avg'
49.1966 	EXP 	window1: blendMode = 'avg'
49.1973 	EXP 	window1: blendMode = 'avg'
49.2165 	EXP 	window1: blendMode = 'avg'
49.2171 	EXP 	window1: blendMode = 'avg'
49.2369 	EXP 	window1: blendMode = 'avg'
49.2376 	EXP 	window1: blendMode = 'avg'
49.2562 	EXP 	window1: blendMode = 'avg'
49.2572 	EXP 	window1: blendMode = 'avg'
49.2783 	EXP 	window1: blendMode = 'avg'
49.2790 	EXP 	window1: blendMode = 'avg'
49.2972 	EXP 	window1: blendMode = 'avg'
49.2978 	EXP 	window1: blendMode = 'avg'
49.3164 	EXP 	window1: blendMode = 'avg'
49.3172 	EXP 	window1: blendMode = 'avg'
49.3363 	EXP 	window1: blendMode = 'avg'
49.3370 	EXP 	window1: blendMode = 'avg'
49.3569 	EXP 	window1: blendMode = 'avg'
49.3576 	EXP 	window1: blendMode = 'avg'
49.3774 	EXP 	window1: blendMode = 'avg'
49.3780 	EXP 	window1: blendMode = 'avg'
49.3983 	EXP 	window1: blendMode = 'avg'
49.3993 	EXP 	window1: blendMode = 'avg'
49.4176 	EXP 	window1: blendMode = 'avg'
49.4186 	EXP 	window1: blendMode = 'avg'
49.4370 	EXP 	window1: blendMode = 'avg'
49.4376 	EXP 	window1: blendMode = 'avg'
49.4549 	EXP 	window1: blendMode = 'avg'
49.4553 	EXP 	window1: blendMode = 'avg'
49.4754 	EXP 	window1: blendMode = 'avg'
49.4759 	EXP 	window1: blendMode = 'avg'
49.4952 	EXP 	window1: blendMode = 'avg'
49.4956 	EXP 	window1: blendMode = 'avg'
49.5152 	EXP 	window1: blendMode = 'avg'
49.5156 	EXP 	window1: blendMode = 'avg'
49.5347 	EXP 	window1: blendMode = 'avg'
49.5351 	EXP 	window1: blendMode = 'avg'
49.5574 	EXP 	window1: blendMode = 'avg'
49.5586 	EXP 	window1: blendMode = 'avg'
49.5769 	EXP 	window1: blendMode = 'avg'
49.5776 	EXP 	window1: blendMode = 'avg'
49.5984 	EXP 	window1: blendMode = 'avg'
49.5994 	EXP 	window1: blendMode = 'avg'
49.6170 	EXP 	window1: blendMode = 'avg'
49.6179 	EXP 	window1: blendMode = 'avg'
49.6379 	EXP 	window1: blendMode = 'avg'
49.6390 	EXP 	window1: blendMode = 'avg'
49.6565 	EXP 	window1: blendMode = 'avg'
49.6572 	EXP 	window1: blendMode = 'avg'
49.6780 	EXP 	window1: blendMode = 'avg'
49.6791 	EXP 	window1: blendMode = 'avg'
49.6976 	EXP 	window1: blendMode = 'avg'
49.6985 	EXP 	window1: blendMode = 'avg'
49.7180 	EXP 	window1: blendMode = 'avg'
49.7187 	EXP 	window1: blendMode = 'avg'
49.7370 	EXP 	window1: blendMode = 'avg'
49.7377 	EXP 	window1: blendMode = 'avg'
49.7581 	EXP 	window1: blendMode = 'avg'
49.7592 	EXP 	window1: blendMode = 'avg'
49.7804 	EXP 	window1: blendMode = 'avg'
49.7817 	EXP 	window1: blendMode = 'avg'
49.7993 	EXP 	window1: blendMode = 'avg'
49.8013 	EXP 	window1: blendMode = 'avg'
49.8162 	EXP 	window1: blendMode = 'avg'
49.8170 	EXP 	window1: blendMode = 'avg'
49.8360 	EXP 	window1: blendMode = 'avg'
49.8368 	EXP 	window1: blendMode = 'avg'
49.8569 	EXP 	window1: blendMode = 'avg'
49.8575 	EXP 	window1: blendMode = 'avg'
49.8769 	EXP 	window1: blendMode = 'avg'
49.8774 	EXP 	window1: blendMode = 'avg'
49.8967 	EXP 	window1: blendMode = 'avg'
49.8974 	EXP 	window1: blendMode = 'avg'
49.9150 	EXP 	window1: blendMode = 'avg'
49.9155 	EXP 	window1: blendMode = 'avg'
49.9352 	EXP 	window1: blendMode = 'avg'
49.9357 	EXP 	window1: blendMode = 'avg'
49.9554 	EXP 	window1: blendMode = 'avg'
49.9559 	EXP 	window1: blendMode = 'avg'
49.9755 	EXP 	window1: blendMode = 'avg'
49.9760 	EXP 	window1: blendMode = 'avg'
49.9960 	EXP 	window1: blendMode = 'avg'
49.9964 	EXP 	window1: blendMode = 'avg'
50.0155 	EXP 	window1: blendMode = 'avg'
50.0159 	EXP 	window1: blendMode = 'avg'
50.0348 	EXP 	window1: blendMode = 'avg'
50.0352 	EXP 	window1: blendMode = 'avg'
50.0556 	EXP 	window1: blendMode = 'avg'
50.0561 	EXP 	window1: blendMode = 'avg'
50.0757 	EXP 	window1: blendMode = 'avg'
50.0763 	EXP 	window1: blendMode = 'avg'
50.0964 	EXP 	window1: blendMode = 'avg'
50.0969 	EXP 	window1: blendMode = 'avg'
50.1170 	EXP 	window1: blendMode = 'avg'
50.1177 	EXP 	window1: blendMode = 'avg'
50.1363 	EXP 	window1: blendMode = 'avg'
50.1370 	EXP 	window1: blendMode = 'avg'
50.1568 	EXP 	window1: blendMode = 'avg'
50.1575 	EXP 	window1: blendMode = 'avg'
50.1752 	EXP 	window1: blendMode = 'avg'
50.1757 	EXP 	window1: blendMode = 'avg'
50.1960 	EXP 	window1: blendMode = 'avg'
50.1964 	EXP 	window1: blendMode = 'avg'
50.2148 	EXP 	window1: blendMode = 'avg'
50.2153 	EXP 	window1: blendMode = 'avg'
50.2348 	EXP 	window1: blendMode = 'avg'
50.2352 	EXP 	window1: blendMode = 'avg'
50.2550 	EXP 	window1: blendMode = 'avg'
50.2556 	EXP 	window1: blendMode = 'avg'
50.2765 	EXP 	window1: blendMode = 'avg'
50.2772 	EXP 	window1: blendMode = 'avg'
50.2984 	EXP 	window1: blendMode = 'avg'
50.2997 	EXP 	window1: blendMode = 'avg'
50.3178 	EXP 	window1: blendMode = 'avg'
50.3187 	EXP 	window1: blendMode = 'avg'
50.3369 	EXP 	window1: blendMode = 'avg'
50.3376 	EXP 	window1: blendMode = 'avg'
50.3576 	EXP 	window1: blendMode = 'avg'
50.3586 	EXP 	window1: blendMode = 'avg'
50.3772 	EXP 	window1: blendMode = 'avg'
50.3779 	EXP 	window1: blendMode = 'avg'
50.3985 	EXP 	window1: blendMode = 'avg'
50.3996 	EXP 	window1: blendMode = 'avg'
50.4166 	EXP 	window1: blendMode = 'avg'
50.4177 	EXP 	window1: blendMode = 'avg'
50.4377 	EXP 	window1: blendMode = 'avg'
50.4384 	EXP 	window1: blendMode = 'avg'
50.4579 	EXP 	window1: blendMode = 'avg'
50.4589 	EXP 	window1: blendMode = 'avg'
50.4768 	EXP 	window1: blendMode = 'avg'
50.4775 	EXP 	window1: blendMode = 'avg'
50.4983 	EXP 	window1: blendMode = 'avg'
50.4990 	EXP 	window1: blendMode = 'avg'
50.5176 	EXP 	window1: blendMode = 'avg'
50.5183 	EXP 	window1: blendMode = 'avg'
50.5365 	EXP 	window1: blendMode = 'avg'
50.5373 	EXP 	window1: blendMode = 'avg'
50.5572 	EXP 	window1: blendMode = 'avg'
50.5583 	EXP 	window1: blendMode = 'avg'
50.5772 	EXP 	window1: blendMode = 'avg'
50.5779 	EXP 	window1: blendMode = 'avg'
50.5976 	EXP 	window1: blendMode = 'avg'
50.5983 	EXP 	window1: blendMode = 'avg'
50.6180 	EXP 	window1: blendMode = 'avg'
50.6188 	EXP 	window1: blendMode = 'avg'
50.6370 	EXP 	window1: blendMode = 'avg'
50.6381 	EXP 	window1: blendMode = 'avg'
50.6565 	EXP 	window1: blendMode = 'avg'
50.6572 	EXP 	window1: blendMode = 'avg'
50.6776 	EXP 	window1: blendMode = 'avg'
50.6787 	EXP 	window1: blendMode = 'avg'
50.6978 	EXP 	window1: blendMode = 'avg'
50.6988 	EXP 	window1: blendMode = 'avg'
50.7167 	EXP 	window1: blendMode = 'avg'
50.7174 	EXP 	window1: blendMode = 'avg'
50.7375 	EXP 	window1: blendMode = 'avg'
50.7383 	EXP 	window1: blendMode = 'avg'
50.7592 	EXP 	window1: blendMode = 'avg'
50.7606 	EXP 	window1: blendMode = 'avg'
50.7795 	EXP 	window1: blendMode = 'avg'
50.7800 	EXP 	window1: blendMode = 'avg'
50.7974 	EXP 	window1: blendMode = 'avg'
50.7982 	EXP 	window1: blendMode = 'avg'
50.8143 	EXP 	window1: blendMode = 'avg'
50.8145 	EXP 	window1: blendMode = 'avg'
50.8345 	EXP 	window1: blendMode = 'avg'
50.8349 	EXP 	window1: blendMode = 'avg'
50.8542 	EXP 	window1: blendMode = 'avg'
50.8545 	EXP 	window1: blendMode = 'avg'
50.8747 	EXP 	window1: blendMode = 'avg'
50.8751 	EXP 	window1: blendMode = 'avg'
50.8951 	EXP 	window1: blendMode = 'avg'
50.8956 	EXP 	window1: blendMode = 'avg'
50.9149 	EXP 	window1: blendMode = 'avg'
50.9154 	EXP 	window1: blendMode = 'avg'
50.9349 	EXP 	window1: blendMode = 'avg'
50.9354 	EXP 	window1: blendMode = 'avg'
50.9554 	EXP 	window1: blendMode = 'avg'
50.9559 	EXP 	window1: blendMode = 'avg'
50.9758 	EXP 	window1: blendMode = 'avg'
50.9763 	EXP 	window1: blendMode = 'avg'
50.9956 	EXP 	window1: blendMode = 'avg'
50.9959 	EXP 	window1: blendMode = 'avg'
51.0142 	EXP 	window1: blendMode = 'avg'
51.0145 	EXP 	window1: blendMode = 'avg'
51.0340 	EXP 	window1: blendMode = 'avg'
51.0344 	EXP 	window1: blendMode = 'avg'
51.0562 	EXP 	window1: blendMode = 'avg'
51.0570 	EXP 	window1: blendMode = 'avg'
51.0756 	EXP 	window1: blendMode = 'avg'
51.0762 	EXP 	window1: blendMode = 'avg'
51.0955 	EXP 	window1: blendMode = 'avg'
51.0961 	EXP 	window1: blendMode = 'avg'
51.1176 	EXP 	window1: blendMode = 'avg'
51.1185 	EXP 	window1: blendMode = 'avg'
51.1366 	EXP 	window1: blendMode = 'avg'
51.1374 	EXP 	window1: blendMode = 'avg'
51.1557 	EXP 	window1: blendMode = 'avg'
51.1564 	EXP 	window1: blendMode = 'avg'
51.1750 	EXP 	window1: blendMode = 'avg'
51.1754 	EXP 	window1: blendMode = 'avg'
51.1962 	EXP 	window1: blendMode = 'avg'
51.1968 	EXP 	window1: blendMode = 'avg'
51.2142 	EXP 	window1: blendMode = 'avg'
51.2145 	EXP 	window1: blendMode = 'avg'
51.2342 	EXP 	window1: blendMode = 'avg'
51.2346 	EXP 	window1: blendMode = 'avg'
51.2543 	EXP 	window1: blendMode = 'avg'
51.2547 	EXP 	window1: blendMode = 'avg'
51.2772 	EXP 	window1: blendMode = 'avg'
51.2779 	EXP 	window1: blendMode = 'avg'
51.2966 	EXP 	window1: blendMode = 'avg'
51.2976 	EXP 	window1: blendMode = 'avg'
51.3167 	EXP 	window1: blendMode = 'avg'
51.3174 	EXP 	window1: blendMode = 'avg'
51.3368 	EXP 	window1: blendMode = 'avg'
51.3377 	EXP 	window1: blendMode = 'avg'
51.3569 	EXP 	window1: blendMode = 'avg'
51.3576 	EXP 	window1: blendMode = 'avg'
51.3771 	EXP 	window1: blendMode = 'avg'
51.3778 	EXP 	window1: blendMode = 'avg'
51.3971 	EXP 	window1: blendMode = 'avg'
51.3980 	EXP 	window1: blendMode = 'avg'
51.4171 	EXP 	window1: blendMode = 'avg'
51.4181 	EXP 	window1: blendMode = 'avg'
51.4373 	EXP 	window1: blendMode = 'avg'
51.4380 	EXP 	window1: blendMode = 'avg'
51.4573 	EXP 	window1: blendMode = 'avg'
51.4584 	EXP 	window1: blendMode = 'avg'
51.4767 	EXP 	window1: blendMode = 'avg'
51.4774 	EXP 	window1: blendMode = 'avg'
51.4983 	EXP 	window1: blendMode = 'avg'
51.4990 	EXP 	window1: blendMode = 'avg'
51.5173 	EXP 	window1: blendMode = 'avg'
51.5183 	EXP 	window1: blendMode = 'avg'
51.5360 	EXP 	window1: blendMode = 'avg'
51.5368 	EXP 	window1: blendMode = 'avg'
51.5576 	EXP 	window1: blendMode = 'avg'
51.5587 	EXP 	window1: blendMode = 'avg'
51.5764 	EXP 	window1: blendMode = 'avg'
51.5771 	EXP 	window1: blendMode = 'avg'
51.5975 	EXP 	window1: blendMode = 'avg'
51.5984 	EXP 	window1: blendMode = 'avg'
51.6173 	EXP 	window1: blendMode = 'avg'
51.6185 	EXP 	window1: blendMode = 'avg'
51.6362 	EXP 	window1: blendMode = 'avg'
51.6370 	EXP 	window1: blendMode = 'avg'
51.6564 	EXP 	window1: blendMode = 'avg'
51.6571 	EXP 	window1: blendMode = 'avg'
51.6776 	EXP 	window1: blendMode = 'avg'
51.6786 	EXP 	window1: blendMode = 'avg'
51.6964 	EXP 	window1: blendMode = 'avg'
51.6971 	EXP 	window1: blendMode = 'avg'
51.7183 	EXP 	window1: blendMode = 'avg'
51.7192 	EXP 	window1: blendMode = 'avg'
51.7372 	EXP 	window1: blendMode = 'avg'
51.7379 	EXP 	window1: blendMode = 'avg'
51.7567 	EXP 	window1: blendMode = 'avg'
51.7579 	EXP 	window1: blendMode = 'avg'
51.7780 	EXP 	window1: blendMode = 'avg'
51.7788 	EXP 	window1: blendMode = 'avg'
51.7969 	EXP 	window1: blendMode = 'avg'
51.7976 	EXP 	window1: blendMode = 'avg'
51.8186 	EXP 	window1: blendMode = 'avg'
51.8198 	EXP 	window1: blendMode = 'avg'
51.8363 	EXP 	window1: blendMode = 'avg'
51.8371 	EXP 	window1: blendMode = 'avg'
51.8578 	EXP 	window1: blendMode = 'avg'
51.8585 	EXP 	window1: blendMode = 'avg'
51.8772 	EXP 	window1: blendMode = 'avg'
51.8779 	EXP 	window1: blendMode = 'avg'
51.8970 	EXP 	window1: blendMode = 'avg'
51.8980 	EXP 	window1: blendMode = 'avg'
51.9162 	EXP 	window1: blendMode = 'avg'
51.9170 	EXP 	window1: blendMode = 'avg'
51.9381 	EXP 	window1: blendMode = 'avg'
51.9387 	EXP 	window1: blendMode = 'avg'
51.9579 	EXP 	window1: blendMode = 'avg'
51.9587 	EXP 	window1: blendMode = 'avg'
51.9764 	EXP 	window1: blendMode = 'avg'
51.9772 	EXP 	window1: blendMode = 'avg'
51.9995 	EXP 	window1: blendMode = 'avg'
52.0004 	EXP 	window1: blendMode = 'avg'
52.0180 	EXP 	window1: blendMode = 'avg'
52.0190 	EXP 	window1: blendMode = 'avg'
52.0380 	EXP 	window1: blendMode = 'avg'
52.0391 	EXP 	window1: blendMode = 'avg'
52.0565 	EXP 	window1: blendMode = 'avg'
52.0573 	EXP 	window1: blendMode = 'avg'
52.0752 	EXP 	window1: blendMode = 'avg'
52.0756 	EXP 	window1: blendMode = 'avg'
52.0943 	EXP 	window1: blendMode = 'avg'
52.0946 	EXP 	window1: blendMode = 'avg'
52.1143 	EXP 	window1: blendMode = 'avg'
52.1148 	EXP 	window1: blendMode = 'avg'
52.1382 	EXP 	window1: blendMode = 'avg'
52.1391 	EXP 	window1: blendMode = 'avg'
52.1571 	EXP 	window1: blendMode = 'avg'
52.1579 	EXP 	window1: blendMode = 'avg'
52.1778 	EXP 	window1: blendMode = 'avg'
52.1788 	EXP 	window1: blendMode = 'avg'
52.1972 	EXP 	window1: blendMode = 'avg'
52.1983 	EXP 	window1: blendMode = 'avg'
52.2183 	EXP 	window1: blendMode = 'avg'
52.2195 	EXP 	window1: blendMode = 'avg'
52.2356 	EXP 	window1: blendMode = 'avg'
52.2361 	EXP 	window1: blendMode = 'avg'
52.2555 	EXP 	window1: blendMode = 'avg'
52.2563 	EXP 	window1: blendMode = 'avg'
52.2765 	EXP 	window1: blendMode = 'avg'
52.2772 	EXP 	window1: blendMode = 'avg'
52.2954 	EXP 	window1: blendMode = 'avg'
52.2959 	EXP 	window1: blendMode = 'avg'
52.3150 	EXP 	window1: blendMode = 'avg'
52.3154 	EXP 	window1: blendMode = 'avg'
52.3348 	EXP 	window1: blendMode = 'avg'
52.3353 	EXP 	window1: blendMode = 'avg'
52.3549 	EXP 	window1: blendMode = 'avg'
52.3553 	EXP 	window1: blendMode = 'avg'
52.3747 	EXP 	window1: blendMode = 'avg'
52.3751 	EXP 	window1: blendMode = 'avg'
