13.3311 	ERROR 	avbin.dll failed to load. Try importing psychopy.visual
42.3067 	EXP 	window1: blendMode = 'avg'
42.3074 	EXP 	window1: blendMode = 'avg'
42.3254 	EXP 	window1: blendMode = 'avg'
42.3262 	EXP 	window1: blendMode = 'avg'
42.3268 	EXP 	window1: blendMode = 'avg'
42.3454 	EXP 	window1: blendMode = 'avg'
42.3461 	EXP 	window1: blendMode = 'avg'
42.3468 	EXP 	window1: blendMode = 'avg'
42.3656 	EXP 	window1: blendMode = 'avg'
42.3668 	EXP 	window1: blendMode = 'avg'
42.3680 	EXP 	window1: blendMode = 'avg'
42.3852 	EXP 	window1: blendMode = 'avg'
42.3859 	EXP 	window1: blendMode = 'avg'
42.3865 	EXP 	window1: blendMode = 'avg'
42.4053 	EXP 	window1: blendMode = 'avg'
42.4061 	EXP 	window1: blendMode = 'avg'
42.4068 	EXP 	window1: blendMode = 'avg'
42.4249 	EXP 	window1: blendMode = 'avg'
42.4256 	EXP 	window1: blendMode = 'avg'
42.4263 	EXP 	window1: blendMode = 'avg'
42.4452 	EXP 	window1: blendMode = 'avg'
42.4459 	EXP 	window1: blendMode = 'avg'
42.4466 	EXP 	window1: blendMode = 'avg'
42.4654 	EXP 	window1: blendMode = 'avg'
42.4664 	EXP 	window1: blendMode = 'avg'
42.4673 	EXP 	window1: blendMode = 'avg'
42.4848 	EXP 	window1: blendMode = 'avg'
42.4855 	EXP 	window1: blendMode = 'avg'
42.4862 	EXP 	window1: blendMode = 'avg'
42.5053 	EXP 	window1: blendMode = 'avg'
42.5060 	EXP 	window1: blendMode = 'avg'
42.5067 	EXP 	window1: blendMode = 'avg'
42.5268 	EXP 	window1: blendMode = 'avg'
42.5277 	EXP 	window1: blendMode = 'avg'
42.5284 	EXP 	window1: blendMode = 'avg'
42.5455 	EXP 	window1: blendMode = 'avg'
42.5463 	EXP 	window1: blendMode = 'avg'
42.5470 	EXP 	window1: blendMode = 'avg'
42.5662 	EXP 	window1: blendMode = 'avg'
42.5673 	EXP 	window1: blendMode = 'avg'
42.5683 	EXP 	window1: blendMode = 'avg'
42.5858 	EXP 	window1: blendMode = 'avg'
42.5866 	EXP 	window1: blendMode = 'avg'
42.5874 	EXP 	window1: blendMode = 'avg'
42.6066 	EXP 	window1: blendMode = 'avg'
42.6073 	EXP 	window1: blendMode = 'avg'
42.6080 	EXP 	window1: blendMode = 'avg'
42.6255 	EXP 	window1: blendMode = 'avg'
42.6261 	EXP 	window1: blendMode = 'avg'
42.6267 	EXP 	window1: blendMode = 'avg'
42.6431 	EXP 	window1: blendMode = 'avg'
42.6436 	EXP 	window1: blendMode = 'avg'
42.6440 	EXP 	window1: blendMode = 'avg'
42.6631 	EXP 	window1: blendMode = 'avg'
42.6636 	EXP 	window1: blendMode = 'avg'
42.6640 	EXP 	window1: blendMode = 'avg'
42.6855 	EXP 	window1: blendMode = 'avg'
42.6862 	EXP 	window1: blendMode = 'avg'
42.6869 	EXP 	window1: blendMode = 'avg'
42.7055 	EXP 	window1: blendMode = 'avg'
42.7062 	EXP 	window1: blendMode = 'avg'
42.7070 	EXP 	window1: blendMode = 'avg'
42.7249 	EXP 	window1: blendMode = 'avg'
42.7256 	EXP 	window1: blendMode = 'avg'
42.7263 	EXP 	window1: blendMode = 'avg'
42.7457 	EXP 	window1: blendMode = 'avg'
42.7464 	EXP 	window1: blendMode = 'avg'
42.7471 	EXP 	window1: blendMode = 'avg'
42.7657 	EXP 	window1: blendMode = 'avg'
42.7670 	EXP 	window1: blendMode = 'avg'
42.7680 	EXP 	window1: blendMode = 'avg'
42.7865 	EXP 	window1: blendMode = 'avg'
42.7876 	EXP 	window1: blendMode = 'avg'
42.7888 	EXP 	window1: blendMode = 'avg'
42.8064 	EXP 	window1: blendMode = 'avg'
42.8072 	EXP 	window1: blendMode = 'avg'
42.8079 	EXP 	window1: blendMode = 'avg'
42.8255 	EXP 	window1: blendMode = 'avg'
42.8262 	EXP 	window1: blendMode = 'avg'
42.8270 	EXP 	window1: blendMode = 'avg'
42.8460 	EXP 	window1: blendMode = 'avg'
42.8467 	EXP 	window1: blendMode = 'avg'
42.8474 	EXP 	window1: blendMode = 'avg'
42.8677 	EXP 	window1: blendMode = 'avg'
42.8687 	EXP 	window1: blendMode = 'avg'
42.8696 	EXP 	window1: blendMode = 'avg'
42.8862 	EXP 	window1: blendMode = 'avg'
42.8870 	EXP 	window1: blendMode = 'avg'
42.8877 	EXP 	window1: blendMode = 'avg'
42.9051 	EXP 	window1: blendMode = 'avg'
42.9059 	EXP 	window1: blendMode = 'avg'
42.9065 	EXP 	window1: blendMode = 'avg'
42.9250 	EXP 	window1: blendMode = 'avg'
42.9257 	EXP 	window1: blendMode = 'avg'
42.9264 	EXP 	window1: blendMode = 'avg'
42.9450 	EXP 	window1: blendMode = 'avg'
42.9457 	EXP 	window1: blendMode = 'avg'
42.9464 	EXP 	window1: blendMode = 'avg'
42.9646 	EXP 	window1: blendMode = 'avg'
42.9654 	EXP 	window1: blendMode = 'avg'
42.9662 	EXP 	window1: blendMode = 'avg'
42.9849 	EXP 	window1: blendMode = 'avg'
42.9856 	EXP 	window1: blendMode = 'avg'
42.9862 	EXP 	window1: blendMode = 'avg'
43.0058 	EXP 	window1: blendMode = 'avg'
43.0066 	EXP 	window1: blendMode = 'avg'
43.0073 	EXP 	window1: blendMode = 'avg'
43.0252 	EXP 	window1: blendMode = 'avg'
43.0263 	EXP 	window1: blendMode = 'avg'
43.0274 	EXP 	window1: blendMode = 'avg'
43.0448 	EXP 	window1: blendMode = 'avg'
43.0455 	EXP 	window1: blendMode = 'avg'
43.0462 	EXP 	window1: blendMode = 'avg'
43.0651 	EXP 	window1: blendMode = 'avg'
43.0660 	EXP 	window1: blendMode = 'avg'
43.0668 	EXP 	window1: blendMode = 'avg'
43.0851 	EXP 	window1: blendMode = 'avg'
43.0859 	EXP 	window1: blendMode = 'avg'
43.0866 	EXP 	window1: blendMode = 'avg'
43.1057 	EXP 	window1: blendMode = 'avg'
43.1068 	EXP 	window1: blendMode = 'avg'
43.1074 	EXP 	window1: blendMode = 'avg'
43.1253 	EXP 	window1: blendMode = 'avg'
43.1261 	EXP 	window1: blendMode = 'avg'
43.1267 	EXP 	window1: blendMode = 'avg'
43.1450 	EXP 	window1: blendMode = 'avg'
43.1457 	EXP 	window1: blendMode = 'avg'
43.1464 	EXP 	window1: blendMode = 'avg'
43.1649 	EXP 	window1: blendMode = 'avg'
43.1659 	EXP 	window1: blendMode = 'avg'
43.1667 	EXP 	window1: blendMode = 'avg'
43.1852 	EXP 	window1: blendMode = 'avg'
43.1859 	EXP 	window1: blendMode = 'avg'
43.1866 	EXP 	window1: blendMode = 'avg'
43.2059 	EXP 	window1: blendMode = 'avg'
43.2070 	EXP 	window1: blendMode = 'avg'
43.2078 	EXP 	window1: blendMode = 'avg'
43.2249 	EXP 	window1: blendMode = 'avg'
43.2257 	EXP 	window1: blendMode = 'avg'
43.2274 	EXP 	window1: blendMode = 'avg'
43.2443 	EXP 	Orientation_Cue: autoDraw = False
43.2443 	EXP 	Ready_Cue: autoDraw = True
43.2456 	EXP 	window1: blendMode = 'avg'
43.2464 	EXP 	window1: blendMode = 'avg'
43.2471 	EXP 	window1: blendMode = 'avg'
43.2646 	EXP 	window1: blendMode = 'avg'
43.2656 	EXP 	window1: blendMode = 'avg'
43.2665 	EXP 	window1: blendMode = 'avg'
43.2853 	EXP 	window1: blendMode = 'avg'
43.2860 	EXP 	window1: blendMode = 'avg'
43.2867 	EXP 	window1: blendMode = 'avg'
43.3051 	EXP 	window1: blendMode = 'avg'
43.3060 	EXP 	window1: blendMode = 'avg'
43.3068 	EXP 	window1: blendMode = 'avg'
43.3248 	EXP 	window1: blendMode = 'avg'
43.3255 	EXP 	window1: blendMode = 'avg'
43.3262 	EXP 	window1: blendMode = 'avg'
43.3447 	EXP 	window1: blendMode = 'avg'
43.3455 	EXP 	window1: blendMode = 'avg'
43.3463 	EXP 	window1: blendMode = 'avg'
43.3648 	EXP 	window1: blendMode = 'avg'
43.3656 	EXP 	window1: blendMode = 'avg'
43.3667 	EXP 	window1: blendMode = 'avg'
43.3847 	EXP 	window1: blendMode = 'avg'
43.3854 	EXP 	window1: blendMode = 'avg'
43.3861 	EXP 	window1: blendMode = 'avg'
43.4052 	EXP 	window1: blendMode = 'avg'
43.4059 	EXP 	window1: blendMode = 'avg'
43.4066 	EXP 	window1: blendMode = 'avg'
43.4283 	EXP 	window1: blendMode = 'avg'
43.4295 	EXP 	window1: blendMode = 'avg'
43.4307 	EXP 	window1: blendMode = 'avg'
43.4471 	EXP 	window1: blendMode = 'avg'
43.4483 	EXP 	window1: blendMode = 'avg'
43.4494 	EXP 	window1: blendMode = 'avg'
43.4874 	EXP 	window1: blendMode = 'avg'
43.4882 	EXP 	window1: blendMode = 'avg'
43.4904 	EXP 	window1: blendMode = 'avg'
43.5006 	EXP 	window1: blendMode = 'avg'
43.5011 	EXP 	window1: blendMode = 'avg'
43.5015 	EXP 	window1: blendMode = 'avg'
43.5232 	EXP 	window1: blendMode = 'avg'
43.5237 	EXP 	window1: blendMode = 'avg'
43.5241 	EXP 	window1: blendMode = 'avg'
43.5430 	EXP 	window1: blendMode = 'avg'
43.5434 	EXP 	window1: blendMode = 'avg'
43.5438 	EXP 	window1: blendMode = 'avg'
43.5629 	EXP 	window1: blendMode = 'avg'
43.5634 	EXP 	window1: blendMode = 'avg'
43.5638 	EXP 	window1: blendMode = 'avg'
43.5849 	EXP 	window1: blendMode = 'avg'
43.5858 	EXP 	window1: blendMode = 'avg'
43.5864 	EXP 	window1: blendMode = 'avg'
43.6047 	EXP 	window1: blendMode = 'avg'
43.6055 	EXP 	window1: blendMode = 'avg'
43.6062 	EXP 	window1: blendMode = 'avg'
43.6254 	EXP 	window1: blendMode = 'avg'
43.6261 	EXP 	window1: blendMode = 'avg'
43.6268 	EXP 	window1: blendMode = 'avg'
43.6454 	EXP 	window1: blendMode = 'avg'
43.6466 	EXP 	window1: blendMode = 'avg'
43.6472 	EXP 	window1: blendMode = 'avg'
43.6669 	EXP 	window1: blendMode = 'avg'
43.6680 	EXP 	window1: blendMode = 'avg'
43.6689 	EXP 	window1: blendMode = 'avg'
43.6865 	EXP 	window1: blendMode = 'avg'
43.6875 	EXP 	window1: blendMode = 'avg'
43.6883 	EXP 	window1: blendMode = 'avg'
43.7058 	EXP 	window1: blendMode = 'avg'
43.7065 	EXP 	window1: blendMode = 'avg'
43.7072 	EXP 	window1: blendMode = 'avg'
43.7270 	EXP 	window1: blendMode = 'avg'
43.7278 	EXP 	window1: blendMode = 'avg'
43.7503 	EXP 	Ready_Cue: autoDraw = False
43.7503 	EXP 	Zoid_Left: autoDraw = True
43.7503 	EXP 	Zoid_Right: autoDraw = True
43.7539 	EXP 	window1: blendMode = 'avg'
43.7561 	EXP 	window1: blendMode = 'avg'
43.7845 	EXP 	window1: blendMode = 'avg'
43.7853 	EXP 	window1: blendMode = 'avg'
43.8055 	EXP 	window1: blendMode = 'avg'
43.8067 	EXP 	window1: blendMode = 'avg'
43.8255 	EXP 	window1: blendMode = 'avg'
43.8262 	EXP 	window1: blendMode = 'avg'
43.8457 	EXP 	window1: blendMode = 'avg'
43.8465 	EXP 	window1: blendMode = 'avg'
43.8647 	EXP 	window1: blendMode = 'avg'
43.8659 	EXP 	window1: blendMode = 'avg'
43.8851 	EXP 	window1: blendMode = 'avg'
43.8859 	EXP 	window1: blendMode = 'avg'
43.9058 	EXP 	window1: blendMode = 'avg'
43.9065 	EXP 	window1: blendMode = 'avg'
43.9263 	EXP 	window1: blendMode = 'avg'
43.9271 	EXP 	window1: blendMode = 'avg'
43.9447 	EXP 	window1: blendMode = 'avg'
43.9455 	EXP 	window1: blendMode = 'avg'
43.9648 	EXP 	window1: blendMode = 'avg'
43.9658 	EXP 	window1: blendMode = 'avg'
43.9848 	EXP 	window1: blendMode = 'avg'
43.9855 	EXP 	window1: blendMode = 'avg'
44.0051 	EXP 	window1: blendMode = 'avg'
44.0059 	EXP 	window1: blendMode = 'avg'
44.0252 	EXP 	window1: blendMode = 'avg'
44.0260 	EXP 	window1: blendMode = 'avg'
44.0463 	EXP 	window1: blendMode = 'avg'
44.0470 	EXP 	window1: blendMode = 'avg'
44.0653 	EXP 	window1: blendMode = 'avg'
44.0661 	EXP 	window1: blendMode = 'avg'
44.0860 	EXP 	window1: blendMode = 'avg'
44.0868 	EXP 	window1: blendMode = 'avg'
44.1050 	EXP 	window1: blendMode = 'avg'
44.1058 	EXP 	window1: blendMode = 'avg'
44.1252 	EXP 	window1: blendMode = 'avg'
44.1259 	EXP 	window1: blendMode = 'avg'
44.1452 	EXP 	window1: blendMode = 'avg'
44.1459 	EXP 	window1: blendMode = 'avg'
44.1645 	EXP 	window1: blendMode = 'avg'
44.1653 	EXP 	window1: blendMode = 'avg'
44.1850 	EXP 	window1: blendMode = 'avg'
44.1857 	EXP 	window1: blendMode = 'avg'
44.2053 	EXP 	window1: blendMode = 'avg'
44.2060 	EXP 	window1: blendMode = 'avg'
44.2274 	EXP 	window1: blendMode = 'avg'
44.2287 	EXP 	window1: blendMode = 'avg'
44.2517 	EXP 	window1: blendMode = 'avg'
44.2528 	EXP 	window1: blendMode = 'avg'
44.2707 	EXP 	window1: blendMode = 'avg'
44.2719 	EXP 	window1: blendMode = 'avg'
44.2873 	EXP 	window1: blendMode = 'avg'
44.2885 	EXP 	window1: blendMode = 'avg'
44.3038 	EXP 	window1: blendMode = 'avg'
44.3041 	EXP 	window1: blendMode = 'avg'
44.3230 	EXP 	window1: blendMode = 'avg'
44.3234 	EXP 	window1: blendMode = 'avg'
44.3425 	EXP 	window1: blendMode = 'avg'
44.3429 	EXP 	window1: blendMode = 'avg'
44.3639 	EXP 	window1: blendMode = 'avg'
44.3646 	EXP 	window1: blendMode = 'avg'
44.3848 	EXP 	window1: blendMode = 'avg'
44.3855 	EXP 	window1: blendMode = 'avg'
