3.2039 	ERROR 	avbin.dll failed to load. Try importing psychopy.visual
26.9417 	EXP 	window1: blendMode = 'avg'
26.9599 	EXP 	window1: blendMode = 'avg'
26.9606 	EXP 	window1: blendMode = 'avg'
26.9612 	EXP 	window1: blendMode = 'avg'
26.9788 	EXP 	window1: blendMode = 'avg'
26.9799 	EXP 	window1: blendMode = 'avg'
26.9808 	EXP 	window1: blendMode = 'avg'
26.9985 	EXP 	window1: blendMode = 'avg'
26.9991 	EXP 	window1: blendMode = 'avg'
26.9997 	EXP 	window1: blendMode = 'avg'
27.0183 	EXP 	window1: blendMode = 'avg'
27.0191 	EXP 	window1: blendMode = 'avg'
27.0197 	EXP 	window1: blendMode = 'avg'
27.0385 	EXP 	window1: blendMode = 'avg'
27.0394 	EXP 	window1: blendMode = 'avg'
27.0403 	EXP 	window1: blendMode = 'avg'
27.0590 	EXP 	window1: blendMode = 'avg'
27.0602 	EXP 	window1: blendMode = 'avg'
27.0609 	EXP 	window1: blendMode = 'avg'
27.0785 	EXP 	window1: blendMode = 'avg'
27.0792 	EXP 	window1: blendMode = 'avg'
27.0799 	EXP 	window1: blendMode = 'avg'
27.0978 	EXP 	window1: blendMode = 'avg'
27.0984 	EXP 	window1: blendMode = 'avg'
27.0990 	EXP 	window1: blendMode = 'avg'
27.1192 	EXP 	window1: blendMode = 'avg'
27.1199 	EXP 	window1: blendMode = 'avg'
27.1206 	EXP 	window1: blendMode = 'avg'
27.1386 	EXP 	window1: blendMode = 'avg'
27.1396 	EXP 	window1: blendMode = 'avg'
27.1406 	EXP 	window1: blendMode = 'avg'
27.1585 	EXP 	window1: blendMode = 'avg'
27.1592 	EXP 	window1: blendMode = 'avg'
27.1598 	EXP 	window1: blendMode = 'avg'
27.1798 	EXP 	window1: blendMode = 'avg'
27.1808 	EXP 	window1: blendMode = 'avg'
27.1818 	EXP 	window1: blendMode = 'avg'
27.1991 	EXP 	window1: blendMode = 'avg'
27.2000 	EXP 	window1: blendMode = 'avg'
27.2009 	EXP 	window1: blendMode = 'avg'
27.2195 	EXP 	window1: blendMode = 'avg'
27.2206 	EXP 	window1: blendMode = 'avg'
27.2215 	EXP 	window1: blendMode = 'avg'
27.2397 	EXP 	window1: blendMode = 'avg'
27.2407 	EXP 	window1: blendMode = 'avg'
27.2416 	EXP 	window1: blendMode = 'avg'
27.2590 	EXP 	window1: blendMode = 'avg'
27.2601 	EXP 	window1: blendMode = 'avg'
27.2611 	EXP 	window1: blendMode = 'avg'
27.2795 	EXP 	window1: blendMode = 'avg'
27.2806 	EXP 	window1: blendMode = 'avg'
27.2818 	EXP 	window1: blendMode = 'avg'
27.2999 	EXP 	window1: blendMode = 'avg'
27.3009 	EXP 	window1: blendMode = 'avg'
27.3015 	EXP 	window1: blendMode = 'avg'
27.3175 	EXP 	window1: blendMode = 'avg'
27.3181 	EXP 	window1: blendMode = 'avg'
27.3187 	EXP 	window1: blendMode = 'avg'
27.3360 	EXP 	window1: blendMode = 'avg'
27.3363 	EXP 	window1: blendMode = 'avg'
27.3365 	EXP 	window1: blendMode = 'avg'
27.3552 	EXP 	window1: blendMode = 'avg'
27.3554 	EXP 	window1: blendMode = 'avg'
27.3556 	EXP 	window1: blendMode = 'avg'
27.3755 	EXP 	window1: blendMode = 'avg'
27.3757 	EXP 	window1: blendMode = 'avg'
27.3760 	EXP 	window1: blendMode = 'avg'
27.3983 	EXP 	window1: blendMode = 'avg'
27.3991 	EXP 	window1: blendMode = 'avg'
27.3999 	EXP 	window1: blendMode = 'avg'
27.4183 	EXP 	window1: blendMode = 'avg'
27.4190 	EXP 	window1: blendMode = 'avg'
27.4198 	EXP 	window1: blendMode = 'avg'
27.4398 	EXP 	window1: blendMode = 'avg'
27.4414 	EXP 	window1: blendMode = 'avg'
27.4425 	EXP 	window1: blendMode = 'avg'
27.4579 	EXP 	window1: blendMode = 'avg'
27.4584 	EXP 	window1: blendMode = 'avg'
27.4589 	EXP 	window1: blendMode = 'avg'
27.4789 	EXP 	window1: blendMode = 'avg'
27.4797 	EXP 	window1: blendMode = 'avg'
27.4804 	EXP 	window1: blendMode = 'avg'
27.4980 	EXP 	window1: blendMode = 'avg'
27.4986 	EXP 	window1: blendMode = 'avg'
27.4992 	EXP 	window1: blendMode = 'avg'
27.5183 	EXP 	window1: blendMode = 'avg'
27.5192 	EXP 	window1: blendMode = 'avg'
27.5200 	EXP 	window1: blendMode = 'avg'
27.5384 	EXP 	window1: blendMode = 'avg'
27.5392 	EXP 	window1: blendMode = 'avg'
27.5400 	EXP 	window1: blendMode = 'avg'
27.5575 	EXP 	window1: blendMode = 'avg'
27.5582 	EXP 	window1: blendMode = 'avg'
27.5587 	EXP 	window1: blendMode = 'avg'
27.5778 	EXP 	window1: blendMode = 'avg'
27.5784 	EXP 	window1: blendMode = 'avg'
27.5789 	EXP 	window1: blendMode = 'avg'
27.5986 	EXP 	window1: blendMode = 'avg'
27.5995 	EXP 	window1: blendMode = 'avg'
27.6004 	EXP 	window1: blendMode = 'avg'
27.6179 	EXP 	window1: blendMode = 'avg'
27.6188 	EXP 	window1: blendMode = 'avg'
27.6196 	EXP 	window1: blendMode = 'avg'
27.6372 	EXP 	window1: blendMode = 'avg'
27.6380 	EXP 	window1: blendMode = 'avg'
27.6388 	EXP 	window1: blendMode = 'avg'
27.6580 	EXP 	window1: blendMode = 'avg'
27.6588 	EXP 	window1: blendMode = 'avg'
27.6595 	EXP 	window1: blendMode = 'avg'
27.6763 	EXP 	window1: blendMode = 'avg'
27.6768 	EXP 	window1: blendMode = 'avg'
27.6773 	EXP 	window1: blendMode = 'avg'
27.6967 	EXP 	window1: blendMode = 'avg'
27.6973 	EXP 	window1: blendMode = 'avg'
27.6978 	EXP 	window1: blendMode = 'avg'
27.7168 	EXP 	window1: blendMode = 'avg'
27.7178 	EXP 	window1: blendMode = 'avg'
27.7186 	EXP 	window1: blendMode = 'avg'
27.7375 	EXP 	window1: blendMode = 'avg'
27.7381 	EXP 	window1: blendMode = 'avg'
27.7386 	EXP 	window1: blendMode = 'avg'
27.7581 	EXP 	window1: blendMode = 'avg'
27.7589 	EXP 	window1: blendMode = 'avg'
27.7597 	EXP 	window1: blendMode = 'avg'
27.7765 	EXP 	window1: blendMode = 'avg'
27.7771 	EXP 	window1: blendMode = 'avg'
27.7777 	EXP 	window1: blendMode = 'avg'
27.7969 	EXP 	window1: blendMode = 'avg'
27.7975 	EXP 	window1: blendMode = 'avg'
27.7980 	EXP 	window1: blendMode = 'avg'
27.8167 	EXP 	window1: blendMode = 'avg'
27.8173 	EXP 	window1: blendMode = 'avg'
27.8179 	EXP 	window1: blendMode = 'avg'
27.8367 	EXP 	window1: blendMode = 'avg'
27.8375 	EXP 	window1: blendMode = 'avg'
27.8559 	EXP 	Orientation_Cue: autoDraw = False
27.8571 	EXP 	window1: blendMode = 'avg'
27.8576 	EXP 	window1: blendMode = 'avg'
27.8593 	EXP 	window1: blendMode = 'avg'
27.8762 	EXP 	Ready_Cue: autoDraw = True
27.8772 	EXP 	window1: blendMode = 'avg'
27.8777 	EXP 	window1: blendMode = 'avg'
27.8783 	EXP 	window1: blendMode = 'avg'
27.8954 	EXP 	window1: blendMode = 'avg'
27.8957 	EXP 	window1: blendMode = 'avg'
27.8959 	EXP 	window1: blendMode = 'avg'
27.9154 	EXP 	window1: blendMode = 'avg'
27.9157 	EXP 	window1: blendMode = 'avg'
27.9159 	EXP 	window1: blendMode = 'avg'
27.9359 	EXP 	window1: blendMode = 'avg'
27.9367 	EXP 	window1: blendMode = 'avg'
27.9376 	EXP 	window1: blendMode = 'avg'
27.9575 	EXP 	window1: blendMode = 'avg'
27.9581 	EXP 	window1: blendMode = 'avg'
27.9586 	EXP 	window1: blendMode = 'avg'
27.9779 	EXP 	window1: blendMode = 'avg'
27.9785 	EXP 	window1: blendMode = 'avg'
27.9790 	EXP 	window1: blendMode = 'avg'
27.9975 	EXP 	window1: blendMode = 'avg'
27.9981 	EXP 	window1: blendMode = 'avg'
27.9986 	EXP 	window1: blendMode = 'avg'
28.0188 	EXP 	window1: blendMode = 'avg'
28.0197 	EXP 	window1: blendMode = 'avg'
28.0204 	EXP 	window1: blendMode = 'avg'
28.0376 	EXP 	window1: blendMode = 'avg'
28.0381 	EXP 	window1: blendMode = 'avg'
28.0386 	EXP 	window1: blendMode = 'avg'
28.0578 	EXP 	window1: blendMode = 'avg'
28.0585 	EXP 	window1: blendMode = 'avg'
28.0590 	EXP 	window1: blendMode = 'avg'
28.0777 	EXP 	window1: blendMode = 'avg'
28.0782 	EXP 	window1: blendMode = 'avg'
28.0787 	EXP 	window1: blendMode = 'avg'
28.0969 	EXP 	window1: blendMode = 'avg'
28.0974 	EXP 	window1: blendMode = 'avg'
28.0979 	EXP 	window1: blendMode = 'avg'
28.1195 	EXP 	window1: blendMode = 'avg'
28.1204 	EXP 	window1: blendMode = 'avg'
28.1213 	EXP 	window1: blendMode = 'avg'
28.1378 	EXP 	window1: blendMode = 'avg'
28.1386 	EXP 	window1: blendMode = 'avg'
28.1391 	EXP 	window1: blendMode = 'avg'
28.1578 	EXP 	window1: blendMode = 'avg'
28.1584 	EXP 	window1: blendMode = 'avg'
28.1589 	EXP 	window1: blendMode = 'avg'
28.1772 	EXP 	window1: blendMode = 'avg'
28.1779 	EXP 	window1: blendMode = 'avg'
28.1786 	EXP 	window1: blendMode = 'avg'
28.1980 	EXP 	window1: blendMode = 'avg'
28.1985 	EXP 	window1: blendMode = 'avg'
28.1991 	EXP 	window1: blendMode = 'avg'
28.2175 	EXP 	window1: blendMode = 'avg'
28.2180 	EXP 	window1: blendMode = 'avg'
28.2187 	EXP 	window1: blendMode = 'avg'
28.2370 	EXP 	window1: blendMode = 'avg'
28.2376 	EXP 	window1: blendMode = 'avg'
28.2381 	EXP 	window1: blendMode = 'avg'
28.2576 	EXP 	window1: blendMode = 'avg'
28.2582 	EXP 	window1: blendMode = 'avg'
28.2587 	EXP 	window1: blendMode = 'avg'
28.2776 	EXP 	window1: blendMode = 'avg'
28.2782 	EXP 	window1: blendMode = 'avg'
28.2787 	EXP 	window1: blendMode = 'avg'
28.2985 	EXP 	window1: blendMode = 'avg'
28.2992 	EXP 	window1: blendMode = 'avg'
28.2997 	EXP 	window1: blendMode = 'avg'
28.3179 	EXP 	window1: blendMode = 'avg'
28.3186 	EXP 	window1: blendMode = 'avg'
28.3194 	EXP 	window1: blendMode = 'avg'
28.3382 	EXP 	window1: blendMode = 'avg'
28.3390 	EXP 	window1: blendMode = 'avg'
28.3584 	EXP 	Ready_Cue: autoDraw = False
28.3602 	EXP 	window1: blendMode = 'avg'
28.3609 	EXP 	window1: blendMode = 'avg'
28.3952 	EXP 	Zoid_Left: autoDraw = True
28.3952 	EXP 	Zoid_Right: autoDraw = True
28.3963 	EXP 	window1: blendMode = 'avg'
28.3968 	EXP 	window1: blendMode = 'avg'
28.4157 	EXP 	window1: blendMode = 'avg'
28.4161 	EXP 	window1: blendMode = 'avg'
28.4365 	EXP 	window1: blendMode = 'avg'
28.4369 	EXP 	window1: blendMode = 'avg'
28.4561 	EXP 	window1: blendMode = 'avg'
28.4564 	EXP 	window1: blendMode = 'avg'
28.4755 	EXP 	window1: blendMode = 'avg'
28.4758 	EXP 	window1: blendMode = 'avg'
28.4956 	EXP 	window1: blendMode = 'avg'
28.4960 	EXP 	window1: blendMode = 'avg'
28.5190 	EXP 	window1: blendMode = 'avg'
28.5198 	EXP 	window1: blendMode = 'avg'
28.5390 	EXP 	window1: blendMode = 'avg'
28.5400 	EXP 	window1: blendMode = 'avg'
28.5590 	EXP 	window1: blendMode = 'avg'
28.5600 	EXP 	window1: blendMode = 'avg'
28.5799 	EXP 	window1: blendMode = 'avg'
28.5809 	EXP 	window1: blendMode = 'avg'
28.5997 	EXP 	window1: blendMode = 'avg'
28.6006 	EXP 	window1: blendMode = 'avg'
28.6200 	EXP 	window1: blendMode = 'avg'
28.6216 	EXP 	window1: blendMode = 'avg'
28.6377 	EXP 	window1: blendMode = 'avg'
28.6382 	EXP 	window1: blendMode = 'avg'
28.6567 	EXP 	window1: blendMode = 'avg'
28.6570 	EXP 	window1: blendMode = 'avg'
28.6751 	EXP 	window1: blendMode = 'avg'
28.6755 	EXP 	window1: blendMode = 'avg'
28.6952 	EXP 	window1: blendMode = 'avg'
28.6956 	EXP 	window1: blendMode = 'avg'
28.7150 	EXP 	window1: blendMode = 'avg'
28.7153 	EXP 	window1: blendMode = 'avg'
28.7351 	EXP 	window1: blendMode = 'avg'
28.7353 	EXP 	window1: blendMode = 'avg'
28.7582 	EXP 	window1: blendMode = 'avg'
28.7591 	EXP 	window1: blendMode = 'avg'
28.7778 	EXP 	window1: blendMode = 'avg'
28.7784 	EXP 	window1: blendMode = 'avg'
28.7982 	EXP 	window1: blendMode = 'avg'
28.7988 	EXP 	window1: blendMode = 'avg'
28.8178 	EXP 	window1: blendMode = 'avg'
28.8184 	EXP 	window1: blendMode = 'avg'
28.8388 	EXP 	window1: blendMode = 'avg'
28.8397 	EXP 	window1: blendMode = 'avg'
28.8582 	EXP 	window1: blendMode = 'avg'
28.8591 	EXP 	window1: blendMode = 'avg'
28.8789 	EXP 	window1: blendMode = 'avg'
28.8795 	EXP 	window1: blendMode = 'avg'
28.8978 	EXP 	window1: blendMode = 'avg'
28.8984 	EXP 	window1: blendMode = 'avg'
28.9177 	EXP 	window1: blendMode = 'avg'
28.9184 	EXP 	window1: blendMode = 'avg'
28.9395 	EXP 	window1: blendMode = 'avg'
28.9405 	EXP 	window1: blendMode = 'avg'
28.9586 	EXP 	window1: blendMode = 'avg'
28.9592 	EXP 	window1: blendMode = 'avg'
28.9779 	EXP 	window1: blendMode = 'avg'
28.9785 	EXP 	window1: blendMode = 'avg'
28.9975 	EXP 	window1: blendMode = 'avg'
28.9983 	EXP 	window1: blendMode = 'avg'
29.0177 	EXP 	window1: blendMode = 'avg'
29.0183 	EXP 	window1: blendMode = 'avg'
29.0385 	EXP 	window1: blendMode = 'avg'
