15.2833 	ERROR 	avbin.dll failed to load. Try importing psychopy.visual
39.7948 	EXP 	window1: blendMode = 'avg'
39.8123 	EXP 	window1: blendMode = 'avg'
39.8131 	EXP 	window1: blendMode = 'avg'
39.8138 	EXP 	window1: blendMode = 'avg'
39.8333 	EXP 	window1: blendMode = 'avg'
39.8340 	EXP 	window1: blendMode = 'avg'
39.8347 	EXP 	window1: blendMode = 'avg'
39.8526 	EXP 	window1: blendMode = 'avg'
39.8533 	EXP 	window1: blendMode = 'avg'
39.8540 	EXP 	window1: blendMode = 'avg'
39.8744 	EXP 	window1: blendMode = 'avg'
39.8756 	EXP 	window1: blendMode = 'avg'
39.8767 	EXP 	window1: blendMode = 'avg'
39.8941 	EXP 	window1: blendMode = 'avg'
39.8953 	EXP 	window1: blendMode = 'avg'
39.8964 	EXP 	window1: blendMode = 'avg'
39.9129 	EXP 	window1: blendMode = 'avg'
39.9137 	EXP 	window1: blendMode = 'avg'
39.9144 	EXP 	window1: blendMode = 'avg'
39.9332 	EXP 	window1: blendMode = 'avg'
39.9339 	EXP 	window1: blendMode = 'avg'
39.9346 	EXP 	window1: blendMode = 'avg'
39.9505 	EXP 	window1: blendMode = 'avg'
39.9508 	EXP 	window1: blendMode = 'avg'
39.9511 	EXP 	window1: blendMode = 'avg'
39.9701 	EXP 	window1: blendMode = 'avg'
39.9704 	EXP 	window1: blendMode = 'avg'
39.9706 	EXP 	window1: blendMode = 'avg'
39.9932 	EXP 	window1: blendMode = 'avg'
39.9943 	EXP 	window1: blendMode = 'avg'
39.9953 	EXP 	window1: blendMode = 'avg'
40.0118 	EXP 	window1: blendMode = 'avg'
40.0125 	EXP 	window1: blendMode = 'avg'
40.0131 	EXP 	window1: blendMode = 'avg'
40.0320 	EXP 	window1: blendMode = 'avg'
40.0326 	EXP 	window1: blendMode = 'avg'
40.0332 	EXP 	window1: blendMode = 'avg'
40.0526 	EXP 	window1: blendMode = 'avg'
40.0536 	EXP 	window1: blendMode = 'avg'
40.0542 	EXP 	window1: blendMode = 'avg'
40.0722 	EXP 	window1: blendMode = 'avg'
40.0730 	EXP 	window1: blendMode = 'avg'
40.0736 	EXP 	window1: blendMode = 'avg'
40.0932 	EXP 	window1: blendMode = 'avg'
40.0941 	EXP 	window1: blendMode = 'avg'
40.0950 	EXP 	window1: blendMode = 'avg'
40.1131 	EXP 	window1: blendMode = 'avg'
40.1138 	EXP 	window1: blendMode = 'avg'
40.1144 	EXP 	window1: blendMode = 'avg'
40.1337 	EXP 	window1: blendMode = 'avg'
40.1343 	EXP 	window1: blendMode = 'avg'
40.1350 	EXP 	window1: blendMode = 'avg'
40.1518 	EXP 	window1: blendMode = 'avg'
40.1524 	EXP 	window1: blendMode = 'avg'
40.1530 	EXP 	window1: blendMode = 'avg'
40.1716 	EXP 	window1: blendMode = 'avg'
40.1722 	EXP 	window1: blendMode = 'avg'
40.1728 	EXP 	window1: blendMode = 'avg'
40.1918 	EXP 	window1: blendMode = 'avg'
40.1927 	EXP 	window1: blendMode = 'avg'
40.1936 	EXP 	window1: blendMode = 'avg'
40.2136 	EXP 	window1: blendMode = 'avg'
40.2142 	EXP 	window1: blendMode = 'avg'
40.2148 	EXP 	window1: blendMode = 'avg'
40.2318 	EXP 	window1: blendMode = 'avg'
40.2324 	EXP 	window1: blendMode = 'avg'
40.2330 	EXP 	window1: blendMode = 'avg'
40.2525 	EXP 	window1: blendMode = 'avg'
40.2532 	EXP 	window1: blendMode = 'avg'
40.2538 	EXP 	window1: blendMode = 'avg'
40.2721 	EXP 	window1: blendMode = 'avg'
40.2727 	EXP 	window1: blendMode = 'avg'
40.2734 	EXP 	window1: blendMode = 'avg'
40.2923 	EXP 	window1: blendMode = 'avg'
40.2929 	EXP 	window1: blendMode = 'avg'
40.2935 	EXP 	window1: blendMode = 'avg'
40.3116 	EXP 	window1: blendMode = 'avg'
40.3122 	EXP 	window1: blendMode = 'avg'
40.3128 	EXP 	window1: blendMode = 'avg'
40.3329 	EXP 	window1: blendMode = 'avg'
40.3338 	EXP 	window1: blendMode = 'avg'
40.3345 	EXP 	window1: blendMode = 'avg'
40.3531 	EXP 	window1: blendMode = 'avg'
40.3538 	EXP 	window1: blendMode = 'avg'
40.3544 	EXP 	window1: blendMode = 'avg'
40.3720 	EXP 	window1: blendMode = 'avg'
40.3727 	EXP 	window1: blendMode = 'avg'
40.3733 	EXP 	window1: blendMode = 'avg'
40.3921 	EXP 	window1: blendMode = 'avg'
40.3929 	EXP 	window1: blendMode = 'avg'
40.3939 	EXP 	window1: blendMode = 'avg'
40.4127 	EXP 	window1: blendMode = 'avg'
40.4134 	EXP 	window1: blendMode = 'avg'
40.4141 	EXP 	window1: blendMode = 'avg'
40.4331 	EXP 	window1: blendMode = 'avg'
40.4338 	EXP 	window1: blendMode = 'avg'
40.4345 	EXP 	window1: blendMode = 'avg'
40.4522 	EXP 	window1: blendMode = 'avg'
40.4529 	EXP 	window1: blendMode = 'avg'
40.4535 	EXP 	window1: blendMode = 'avg'
40.4722 	EXP 	window1: blendMode = 'avg'
40.4729 	EXP 	window1: blendMode = 'avg'
40.4736 	EXP 	window1: blendMode = 'avg'
40.4929 	EXP 	window1: blendMode = 'avg'
40.4937 	EXP 	window1: blendMode = 'avg'
40.4946 	EXP 	window1: blendMode = 'avg'
40.5121 	EXP 	window1: blendMode = 'avg'
40.5129 	EXP 	window1: blendMode = 'avg'
40.5135 	EXP 	window1: blendMode = 'avg'
40.5323 	EXP 	window1: blendMode = 'avg'
40.5330 	EXP 	window1: blendMode = 'avg'
40.5336 	EXP 	window1: blendMode = 'avg'
40.5527 	EXP 	window1: blendMode = 'avg'
40.5534 	EXP 	window1: blendMode = 'avg'
40.5540 	EXP 	window1: blendMode = 'avg'
40.5721 	EXP 	window1: blendMode = 'avg'
40.5729 	EXP 	window1: blendMode = 'avg'
40.5736 	EXP 	window1: blendMode = 'avg'
40.5924 	EXP 	window1: blendMode = 'avg'
40.5931 	EXP 	window1: blendMode = 'avg'
40.5938 	EXP 	window1: blendMode = 'avg'
40.6128 	EXP 	window1: blendMode = 'avg'
40.6135 	EXP 	window1: blendMode = 'avg'
40.6142 	EXP 	window1: blendMode = 'avg'
40.6346 	EXP 	window1: blendMode = 'avg'
40.6354 	EXP 	window1: blendMode = 'avg'
40.6361 	EXP 	window1: blendMode = 'avg'
40.6537 	EXP 	window1: blendMode = 'avg'
40.6543 	EXP 	window1: blendMode = 'avg'
40.6550 	EXP 	window1: blendMode = 'avg'
40.6742 	EXP 	window1: blendMode = 'avg'
40.6751 	EXP 	window1: blendMode = 'avg'
40.6761 	EXP 	window1: blendMode = 'avg'
40.6939 	EXP 	window1: blendMode = 'avg'
40.6950 	EXP 	window1: blendMode = 'avg'
40.6960 	EXP 	window1: blendMode = 'avg'
40.7149 	EXP 	window1: blendMode = 'avg'
40.7157 	EXP 	window1: blendMode = 'avg'
40.7173 	EXP 	window1: blendMode = 'avg'
40.7322 	EXP 	Orientation_Cue: autoDraw = False
40.7322 	EXP 	Ready_Cue: autoDraw = True
40.7335 	EXP 	window1: blendMode = 'avg'
40.7345 	EXP 	window1: blendMode = 'avg'
40.7357 	EXP 	window1: blendMode = 'avg'
40.7545 	EXP 	window1: blendMode = 'avg'
40.7554 	EXP 	window1: blendMode = 'avg'
40.7561 	EXP 	window1: blendMode = 'avg'
40.7738 	EXP 	window1: blendMode = 'avg'
40.7749 	EXP 	window1: blendMode = 'avg'
40.7757 	EXP 	window1: blendMode = 'avg'
40.7926 	EXP 	window1: blendMode = 'avg'
40.7935 	EXP 	window1: blendMode = 'avg'
40.7941 	EXP 	window1: blendMode = 'avg'
40.8121 	EXP 	window1: blendMode = 'avg'
40.8129 	EXP 	window1: blendMode = 'avg'
40.8136 	EXP 	window1: blendMode = 'avg'
40.8329 	EXP 	window1: blendMode = 'avg'
40.8340 	EXP 	window1: blendMode = 'avg'
40.8348 	EXP 	window1: blendMode = 'avg'
40.8529 	EXP 	window1: blendMode = 'avg'
40.8536 	EXP 	window1: blendMode = 'avg'
40.8542 	EXP 	window1: blendMode = 'avg'
40.8720 	EXP 	window1: blendMode = 'avg'
40.8727 	EXP 	window1: blendMode = 'avg'
40.8733 	EXP 	window1: blendMode = 'avg'
40.8918 	EXP 	window1: blendMode = 'avg'
40.8928 	EXP 	window1: blendMode = 'avg'
40.8938 	EXP 	window1: blendMode = 'avg'
40.9130 	EXP 	window1: blendMode = 'avg'
40.9136 	EXP 	window1: blendMode = 'avg'
40.9143 	EXP 	window1: blendMode = 'avg'
40.9323 	EXP 	window1: blendMode = 'avg'
40.9330 	EXP 	window1: blendMode = 'avg'
40.9337 	EXP 	window1: blendMode = 'avg'
40.9521 	EXP 	window1: blendMode = 'avg'
40.9530 	EXP 	window1: blendMode = 'avg'
40.9540 	EXP 	window1: blendMode = 'avg'
40.9734 	EXP 	window1: blendMode = 'avg'
40.9743 	EXP 	window1: blendMode = 'avg'
40.9752 	EXP 	window1: blendMode = 'avg'
40.9939 	EXP 	window1: blendMode = 'avg'
40.9950 	EXP 	window1: blendMode = 'avg'
40.9958 	EXP 	window1: blendMode = 'avg'
41.0142 	EXP 	window1: blendMode = 'avg'
41.0152 	EXP 	window1: blendMode = 'avg'
41.0160 	EXP 	window1: blendMode = 'avg'
41.0345 	EXP 	window1: blendMode = 'avg'
41.0354 	EXP 	window1: blendMode = 'avg'
41.0364 	EXP 	window1: blendMode = 'avg'
41.0532 	EXP 	window1: blendMode = 'avg'
41.0541 	EXP 	window1: blendMode = 'avg'
41.0550 	EXP 	window1: blendMode = 'avg'
41.0737 	EXP 	window1: blendMode = 'avg'
41.0747 	EXP 	window1: blendMode = 'avg'
41.0755 	EXP 	window1: blendMode = 'avg'
41.0931 	EXP 	window1: blendMode = 'avg'
41.0938 	EXP 	window1: blendMode = 'avg'
41.0945 	EXP 	window1: blendMode = 'avg'
41.1125 	EXP 	window1: blendMode = 'avg'
41.1132 	EXP 	window1: blendMode = 'avg'
41.1139 	EXP 	window1: blendMode = 'avg'
41.1330 	EXP 	window1: blendMode = 'avg'
41.1337 	EXP 	window1: blendMode = 'avg'
41.1343 	EXP 	window1: blendMode = 'avg'
41.1528 	EXP 	window1: blendMode = 'avg'
41.1535 	EXP 	window1: blendMode = 'avg'
41.1541 	EXP 	window1: blendMode = 'avg'
41.1717 	EXP 	window1: blendMode = 'avg'
41.1724 	EXP 	window1: blendMode = 'avg'
41.1731 	EXP 	window1: blendMode = 'avg'
41.1942 	EXP 	window1: blendMode = 'avg'
41.1953 	EXP 	window1: blendMode = 'avg'
41.1960 	EXP 	window1: blendMode = 'avg'
41.2152 	EXP 	window1: blendMode = 'avg'
41.2159 	EXP 	window1: blendMode = 'avg'
41.2447 	EXP 	Ready_Cue: autoDraw = False
41.2447 	EXP 	Zoid_Left: autoDraw = True
41.2447 	EXP 	Zoid_Right: autoDraw = True
41.2459 	EXP 	window1: blendMode = 'avg'
41.2465 	EXP 	window1: blendMode = 'avg'
41.2697 	EXP 	window1: blendMode = 'avg'
41.2701 	EXP 	window1: blendMode = 'avg'
41.2930 	EXP 	window1: blendMode = 'avg'
41.2937 	EXP 	window1: blendMode = 'avg'
41.3127 	EXP 	window1: blendMode = 'avg'
41.3133 	EXP 	window1: blendMode = 'avg'
41.3329 	EXP 	window1: blendMode = 'avg'
41.3338 	EXP 	window1: blendMode = 'avg'
41.3527 	EXP 	window1: blendMode = 'avg'
41.3534 	EXP 	window1: blendMode = 'avg'
41.3720 	EXP 	window1: blendMode = 'avg'
41.3727 	EXP 	window1: blendMode = 'avg'
41.3930 	EXP 	window1: blendMode = 'avg'
41.3941 	EXP 	window1: blendMode = 'avg'
41.4125 	EXP 	window1: blendMode = 'avg'
41.4131 	EXP 	window1: blendMode = 'avg'
41.4325 	EXP 	window1: blendMode = 'avg'
41.4332 	EXP 	window1: blendMode = 'avg'
41.4520 	EXP 	window1: blendMode = 'avg'
41.4528 	EXP 	window1: blendMode = 'avg'
41.4721 	EXP 	window1: blendMode = 'avg'
41.4729 	EXP 	window1: blendMode = 'avg'
41.4924 	EXP 	window1: blendMode = 'avg'
41.4932 	EXP 	window1: blendMode = 'avg'
41.5123 	EXP 	window1: blendMode = 'avg'
41.5130 	EXP 	window1: blendMode = 'avg'
41.5328 	EXP 	window1: blendMode = 'avg'
41.5339 	EXP 	window1: blendMode = 'avg'
41.5527 	EXP 	window1: blendMode = 'avg'
41.5534 	EXP 	window1: blendMode = 'avg'
41.5724 	EXP 	window1: blendMode = 'avg'
41.5731 	EXP 	window1: blendMode = 'avg'
41.5922 	EXP 	window1: blendMode = 'avg'
41.5929 	EXP 	window1: blendMode = 'avg'
41.6128 	EXP 	window1: blendMode = 'avg'
41.6138 	EXP 	window1: blendMode = 'avg'
41.6327 	EXP 	window1: blendMode = 'avg'
41.6334 	EXP 	window1: blendMode = 'avg'
41.6521 	EXP 	window1: blendMode = 'avg'
41.6528 	EXP 	window1: blendMode = 'avg'
41.6722 	EXP 	window1: blendMode = 'avg'
41.6729 	EXP 	window1: blendMode = 'avg'
41.6921 	EXP 	window1: blendMode = 'avg'
41.6931 	EXP 	window1: blendMode = 'avg'
41.7135 	EXP 	window1: blendMode = 'avg'
41.7142 	EXP 	window1: blendMode = 'avg'
41.7331 	EXP 	window1: blendMode = 'avg'
41.7338 	EXP 	window1: blendMode = 'avg'
41.7533 	EXP 	window1: blendMode = 'avg'
41.7540 	EXP 	window1: blendMode = 'avg'
41.7725 	EXP 	window1: blendMode = 'avg'
41.7733 	EXP 	window1: blendMode = 'avg'
41.7930 	EXP 	window1: blendMode = 'avg'
41.7937 	EXP 	window1: blendMode = 'avg'
41.8148 	EXP 	window1: blendMode = 'avg'
41.8159 	EXP 	window1: blendMode = 'avg'
41.8345 	EXP 	window1: blendMode = 'avg'
41.8364 	EXP 	window1: blendMode = 'avg'
41.8537 	EXP 	window1: blendMode = 'avg'
41.8548 	EXP 	window1: blendMode = 'avg'
