3.1065 	ERROR 	avbin.dll failed to load. Try importing psychopy.visual
16.6028 	EXP 	window1: blendMode = 'avg'
16.6232 	EXP 	window1: blendMode = 'avg'
16.6238 	EXP 	window1: blendMode = 'avg'
16.6244 	EXP 	window1: blendMode = 'avg'
16.6447 	EXP 	window1: blendMode = 'avg'
16.6453 	EXP 	window1: blendMode = 'avg'
16.6459 	EXP 	window1: blendMode = 'avg'
16.6644 	EXP 	window1: blendMode = 'avg'
16.6650 	EXP 	window1: blendMode = 'avg'
16.6656 	EXP 	window1: blendMode = 'avg'
16.6841 	EXP 	window1: blendMode = 'avg'
16.6847 	EXP 	window1: blendMode = 'avg'
16.6852 	EXP 	window1: blendMode = 'avg'
16.7041 	EXP 	window1: blendMode = 'avg'
16.7047 	EXP 	window1: blendMode = 'avg'
16.7052 	EXP 	window1: blendMode = 'avg'
16.7245 	EXP 	window1: blendMode = 'avg'
16.7251 	EXP 	window1: blendMode = 'avg'
16.7257 	EXP 	window1: blendMode = 'avg'
16.7431 	EXP 	window1: blendMode = 'avg'
16.7437 	EXP 	window1: blendMode = 'avg'
16.7443 	EXP 	window1: blendMode = 'avg'
16.7636 	EXP 	window1: blendMode = 'avg'
16.7646 	EXP 	window1: blendMode = 'avg'
16.7655 	EXP 	window1: blendMode = 'avg'
16.7839 	EXP 	window1: blendMode = 'avg'
16.7849 	EXP 	window1: blendMode = 'avg'
16.7858 	EXP 	window1: blendMode = 'avg'
16.8025 	EXP 	window1: blendMode = 'avg'
16.8031 	EXP 	window1: blendMode = 'avg'
16.8036 	EXP 	window1: blendMode = 'avg'
16.8231 	EXP 	window1: blendMode = 'avg'
16.8239 	EXP 	window1: blendMode = 'avg'
16.8248 	EXP 	window1: blendMode = 'avg'
16.8427 	EXP 	window1: blendMode = 'avg'
16.8436 	EXP 	window1: blendMode = 'avg'
16.8446 	EXP 	window1: blendMode = 'avg'
16.8635 	EXP 	window1: blendMode = 'avg'
16.8642 	EXP 	window1: blendMode = 'avg'
16.8647 	EXP 	window1: blendMode = 'avg'
16.8833 	EXP 	window1: blendMode = 'avg'
16.8839 	EXP 	window1: blendMode = 'avg'
16.8845 	EXP 	window1: blendMode = 'avg'
16.9025 	EXP 	window1: blendMode = 'avg'
16.9035 	EXP 	window1: blendMode = 'avg'
16.9044 	EXP 	window1: blendMode = 'avg'
16.9231 	EXP 	window1: blendMode = 'avg'
16.9237 	EXP 	window1: blendMode = 'avg'
16.9243 	EXP 	window1: blendMode = 'avg'
16.9435 	EXP 	window1: blendMode = 'avg'
16.9444 	EXP 	window1: blendMode = 'avg'
16.9453 	EXP 	window1: blendMode = 'avg'
16.9627 	EXP 	window1: blendMode = 'avg'
16.9633 	EXP 	window1: blendMode = 'avg'
16.9638 	EXP 	window1: blendMode = 'avg'
16.9833 	EXP 	window1: blendMode = 'avg'
16.9840 	EXP 	window1: blendMode = 'avg'
16.9846 	EXP 	window1: blendMode = 'avg'
17.0042 	EXP 	window1: blendMode = 'avg'
17.0048 	EXP 	window1: blendMode = 'avg'
17.0054 	EXP 	window1: blendMode = 'avg'
17.0224 	EXP 	window1: blendMode = 'avg'
17.0230 	EXP 	window1: blendMode = 'avg'
17.0235 	EXP 	window1: blendMode = 'avg'
17.0428 	EXP 	window1: blendMode = 'avg'
17.0434 	EXP 	window1: blendMode = 'avg'
17.0442 	EXP 	window1: blendMode = 'avg'
17.0636 	EXP 	window1: blendMode = 'avg'
17.0643 	EXP 	window1: blendMode = 'avg'
17.0649 	EXP 	window1: blendMode = 'avg'
17.0833 	EXP 	window1: blendMode = 'avg'
17.0839 	EXP 	window1: blendMode = 'avg'
17.0845 	EXP 	window1: blendMode = 'avg'
17.1033 	EXP 	window1: blendMode = 'avg'
17.1039 	EXP 	window1: blendMode = 'avg'
17.1045 	EXP 	window1: blendMode = 'avg'
17.1236 	EXP 	window1: blendMode = 'avg'
17.1242 	EXP 	window1: blendMode = 'avg'
17.1248 	EXP 	window1: blendMode = 'avg'
17.1457 	EXP 	window1: blendMode = 'avg'
17.1463 	EXP 	window1: blendMode = 'avg'
17.1469 	EXP 	window1: blendMode = 'avg'
17.1645 	EXP 	window1: blendMode = 'avg'
17.1653 	EXP 	window1: blendMode = 'avg'
17.1661 	EXP 	window1: blendMode = 'avg'
17.1850 	EXP 	window1: blendMode = 'avg'
17.1856 	EXP 	window1: blendMode = 'avg'
17.1863 	EXP 	window1: blendMode = 'avg'
17.2059 	EXP 	window1: blendMode = 'avg'
17.2079 	EXP 	window1: blendMode = 'avg'
17.2084 	EXP 	window1: blendMode = 'avg'
17.2251 	EXP 	window1: blendMode = 'avg'
17.2260 	EXP 	window1: blendMode = 'avg'
17.2269 	EXP 	window1: blendMode = 'avg'
17.2440 	EXP 	window1: blendMode = 'avg'
17.2448 	EXP 	window1: blendMode = 'avg'
17.2457 	EXP 	window1: blendMode = 'avg'
17.2654 	EXP 	window1: blendMode = 'avg'
17.2662 	EXP 	window1: blendMode = 'avg'
17.2669 	EXP 	window1: blendMode = 'avg'
17.2854 	EXP 	window1: blendMode = 'avg'
17.2872 	EXP 	window1: blendMode = 'avg'
17.2887 	EXP 	window1: blendMode = 'avg'
17.3042 	EXP 	window1: blendMode = 'avg'
17.3048 	EXP 	window1: blendMode = 'avg'
17.3054 	EXP 	window1: blendMode = 'avg'
17.3219 	EXP 	window1: blendMode = 'avg'
17.3223 	EXP 	window1: blendMode = 'avg'
17.3226 	EXP 	window1: blendMode = 'avg'
17.3419 	EXP 	window1: blendMode = 'avg'
17.3423 	EXP 	window1: blendMode = 'avg'
17.3427 	EXP 	window1: blendMode = 'avg'
17.3620 	EXP 	window1: blendMode = 'avg'
17.3624 	EXP 	window1: blendMode = 'avg'
17.3627 	EXP 	window1: blendMode = 'avg'
17.3819 	EXP 	window1: blendMode = 'avg'
17.3822 	EXP 	window1: blendMode = 'avg'
17.3826 	EXP 	window1: blendMode = 'avg'
17.4043 	EXP 	window1: blendMode = 'avg'
17.4049 	EXP 	window1: blendMode = 'avg'
17.4055 	EXP 	window1: blendMode = 'avg'
17.4246 	EXP 	window1: blendMode = 'avg'
17.4253 	EXP 	window1: blendMode = 'avg'
17.4259 	EXP 	window1: blendMode = 'avg'
17.4450 	EXP 	window1: blendMode = 'avg'
17.4460 	EXP 	window1: blendMode = 'avg'
17.4469 	EXP 	window1: blendMode = 'avg'
17.4637 	EXP 	window1: blendMode = 'avg'
17.4644 	EXP 	window1: blendMode = 'avg'
17.4649 	EXP 	window1: blendMode = 'avg'
17.4832 	EXP 	window1: blendMode = 'avg'
17.4838 	EXP 	window1: blendMode = 'avg'
17.4844 	EXP 	window1: blendMode = 'avg'
17.5037 	EXP 	window1: blendMode = 'avg'
17.5044 	EXP 	window1: blendMode = 'avg'
17.5049 	EXP 	window1: blendMode = 'avg'
17.5238 	EXP 	window1: blendMode = 'avg'
17.5244 	EXP 	window1: blendMode = 'avg'
17.5267 	EXP 	window1: blendMode = 'avg'
17.5427 	EXP 	Orientation_Cue: autoDraw = False
17.5427 	EXP 	Ready_Cue: autoDraw = True
17.5443 	EXP 	window1: blendMode = 'avg'
17.5453 	EXP 	window1: blendMode = 'avg'
17.5461 	EXP 	window1: blendMode = 'avg'
17.5645 	EXP 	window1: blendMode = 'avg'
17.5654 	EXP 	window1: blendMode = 'avg'
17.5662 	EXP 	window1: blendMode = 'avg'
17.5845 	EXP 	window1: blendMode = 'avg'
17.5851 	EXP 	window1: blendMode = 'avg'
17.5857 	EXP 	window1: blendMode = 'avg'
17.6031 	EXP 	window1: blendMode = 'avg'
17.6038 	EXP 	window1: blendMode = 'avg'
17.6046 	EXP 	window1: blendMode = 'avg'
17.6230 	EXP 	window1: blendMode = 'avg'
17.6236 	EXP 	window1: blendMode = 'avg'
17.6242 	EXP 	window1: blendMode = 'avg'
17.6434 	EXP 	window1: blendMode = 'avg'
17.6440 	EXP 	window1: blendMode = 'avg'
17.6446 	EXP 	window1: blendMode = 'avg'
17.6634 	EXP 	window1: blendMode = 'avg'
17.6640 	EXP 	window1: blendMode = 'avg'
17.6645 	EXP 	window1: blendMode = 'avg'
17.6832 	EXP 	window1: blendMode = 'avg'
17.6838 	EXP 	window1: blendMode = 'avg'
17.6843 	EXP 	window1: blendMode = 'avg'
17.7031 	EXP 	window1: blendMode = 'avg'
17.7037 	EXP 	window1: blendMode = 'avg'
17.7043 	EXP 	window1: blendMode = 'avg'
17.7228 	EXP 	window1: blendMode = 'avg'
17.7235 	EXP 	window1: blendMode = 'avg'
17.7240 	EXP 	window1: blendMode = 'avg'
17.7426 	EXP 	window1: blendMode = 'avg'
17.7433 	EXP 	window1: blendMode = 'avg'
17.7439 	EXP 	window1: blendMode = 'avg'
17.7638 	EXP 	window1: blendMode = 'avg'
17.7644 	EXP 	window1: blendMode = 'avg'
17.7651 	EXP 	window1: blendMode = 'avg'
17.7846 	EXP 	window1: blendMode = 'avg'
17.7853 	EXP 	window1: blendMode = 'avg'
17.7859 	EXP 	window1: blendMode = 'avg'
17.8033 	EXP 	window1: blendMode = 'avg'
17.8039 	EXP 	window1: blendMode = 'avg'
17.8044 	EXP 	window1: blendMode = 'avg'
17.8232 	EXP 	window1: blendMode = 'avg'
17.8238 	EXP 	window1: blendMode = 'avg'
17.8246 	EXP 	window1: blendMode = 'avg'
17.8436 	EXP 	window1: blendMode = 'avg'
17.8443 	EXP 	window1: blendMode = 'avg'
17.8449 	EXP 	window1: blendMode = 'avg'
17.8638 	EXP 	window1: blendMode = 'avg'
17.8644 	EXP 	window1: blendMode = 'avg'
17.8650 	EXP 	window1: blendMode = 'avg'
17.8839 	EXP 	window1: blendMode = 'avg'
17.8845 	EXP 	window1: blendMode = 'avg'
17.8850 	EXP 	window1: blendMode = 'avg'
17.9038 	EXP 	window1: blendMode = 'avg'
17.9044 	EXP 	window1: blendMode = 'avg'
17.9049 	EXP 	window1: blendMode = 'avg'
17.9240 	EXP 	window1: blendMode = 'avg'
17.9246 	EXP 	window1: blendMode = 'avg'
17.9252 	EXP 	window1: blendMode = 'avg'
17.9432 	EXP 	window1: blendMode = 'avg'
17.9441 	EXP 	window1: blendMode = 'avg'
17.9447 	EXP 	window1: blendMode = 'avg'
17.9635 	EXP 	window1: blendMode = 'avg'
17.9640 	EXP 	window1: blendMode = 'avg'
17.9646 	EXP 	window1: blendMode = 'avg'
17.9838 	EXP 	window1: blendMode = 'avg'
17.9844 	EXP 	window1: blendMode = 'avg'
17.9850 	EXP 	window1: blendMode = 'avg'
18.0036 	EXP 	window1: blendMode = 'avg'
18.0042 	EXP 	window1: blendMode = 'avg'
18.0048 	EXP 	window1: blendMode = 'avg'
18.0231 	EXP 	window1: blendMode = 'avg'
18.0237 	EXP 	window1: blendMode = 'avg'
18.0434 	EXP 	Ready_Cue: autoDraw = False
18.0434 	EXP 	Zoid_Left: autoDraw = True
18.0434 	EXP 	Zoid_Right: autoDraw = True
18.0446 	EXP 	window1: blendMode = 'avg'
18.0453 	EXP 	window1: blendMode = 'avg'
18.0635 	EXP 	window1: blendMode = 'avg'
18.0641 	EXP 	window1: blendMode = 'avg'
18.0840 	EXP 	window1: blendMode = 'avg'
18.0846 	EXP 	window1: blendMode = 'avg'
18.1027 	EXP 	window1: blendMode = 'avg'
18.1033 	EXP 	window1: blendMode = 'avg'
18.1234 	EXP 	window1: blendMode = 'avg'
18.1240 	EXP 	window1: blendMode = 'avg'
18.1448 	EXP 	window1: blendMode = 'avg'
18.1455 	EXP 	window1: blendMode = 'avg'
18.1634 	EXP 	window1: blendMode = 'avg'
18.1640 	EXP 	window1: blendMode = 'avg'
18.1839 	EXP 	window1: blendMode = 'avg'
18.1846 	EXP 	window1: blendMode = 'avg'
18.2039 	EXP 	window1: blendMode = 'avg'
18.2046 	EXP 	window1: blendMode = 'avg'
18.2243 	EXP 	window1: blendMode = 'avg'
18.2249 	EXP 	window1: blendMode = 'avg'
18.2432 	EXP 	window1: blendMode = 'avg'
18.2441 	EXP 	window1: blendMode = 'avg'
18.2637 	EXP 	window1: blendMode = 'avg'
18.2645 	EXP 	window1: blendMode = 'avg'
18.2838 	EXP 	window1: blendMode = 'avg'
18.2844 	EXP 	window1: blendMode = 'avg'
18.3030 	EXP 	window1: blendMode = 'avg'
18.3036 	EXP 	window1: blendMode = 'avg'
18.3248 	EXP 	window1: blendMode = 'avg'
18.3256 	EXP 	window1: blendMode = 'avg'
18.3450 	EXP 	window1: blendMode = 'avg'
18.3457 	EXP 	window1: blendMode = 'avg'
18.3635 	EXP 	window1: blendMode = 'avg'
18.3640 	EXP 	window1: blendMode = 'avg'
18.3834 	EXP 	window1: blendMode = 'avg'
18.3840 	EXP 	window1: blendMode = 'avg'
18.4011 	EXP 	window1: blendMode = 'avg'
18.4015 	EXP 	window1: blendMode = 'avg'
18.4209 	EXP 	window1: blendMode = 'avg'
18.4212 	EXP 	window1: blendMode = 'avg'
18.4415 	EXP 	window1: blendMode = 'avg'
18.4420 	EXP 	window1: blendMode = 'avg'
18.4633 	EXP 	window1: blendMode = 'avg'
18.4638 	EXP 	window1: blendMode = 'avg'
18.4833 	EXP 	window1: blendMode = 'avg'
18.4838 	EXP 	window1: blendMode = 'avg'
18.5020 	EXP 	window1: blendMode = 'avg'
18.5024 	EXP 	window1: blendMode = 'avg'
18.5218 	EXP 	window1: blendMode = 'avg'
18.5223 	EXP 	window1: blendMode = 'avg'
18.5419 	EXP 	window1: blendMode = 'avg'
18.5426 	EXP 	window1: blendMode = 'avg'
18.5617 	EXP 	window1: blendMode = 'avg'
18.5621 	EXP 	window1: blendMode = 'avg'
18.5820 	EXP 	window1: blendMode = 'avg'
18.5825 	EXP 	window1: blendMode = 'avg'
18.6035 	EXP 	window1: blendMode = 'avg'
18.6042 	EXP 	window1: blendMode = 'avg'
18.6245 	EXP 	window1: blendMode = 'avg'
18.6254 	EXP 	window1: blendMode = 'avg'
18.6430 	EXP 	window1: blendMode = 'avg'
18.6437 	EXP 	window1: blendMode = 'avg'
