1.4749 	ERROR 	avbin.dll failed to load. Try importing psychopy.visual
12.8963 	EXP 	window1: blendMode = 'avg'
12.8970 	EXP 	window1: blendMode = 'avg'
12.9147 	EXP 	window1: blendMode = 'avg'
12.9154 	EXP 	window1: blendMode = 'avg'
12.9161 	EXP 	window1: blendMode = 'avg'
12.9360 	EXP 	window1: blendMode = 'avg'
12.9367 	EXP 	window1: blendMode = 'avg'
12.9374 	EXP 	window1: blendMode = 'avg'
12.9548 	EXP 	window1: blendMode = 'avg'
12.9555 	EXP 	window1: blendMode = 'avg'
12.9561 	EXP 	window1: blendMode = 'avg'
12.9749 	EXP 	window1: blendMode = 'avg'
12.9756 	EXP 	window1: blendMode = 'avg'
12.9762 	EXP 	window1: blendMode = 'avg'
12.9949 	EXP 	window1: blendMode = 'avg'
12.9959 	EXP 	window1: blendMode = 'avg'
12.9970 	EXP 	window1: blendMode = 'avg'
13.0155 	EXP 	window1: blendMode = 'avg'
13.0162 	EXP 	window1: blendMode = 'avg'
13.0168 	EXP 	window1: blendMode = 'avg'
13.0345 	EXP 	window1: blendMode = 'avg'
13.0352 	EXP 	window1: blendMode = 'avg'
13.0358 	EXP 	window1: blendMode = 'avg'
13.0552 	EXP 	window1: blendMode = 'avg'
13.0559 	EXP 	window1: blendMode = 'avg'
13.0565 	EXP 	window1: blendMode = 'avg'
13.0746 	EXP 	window1: blendMode = 'avg'
13.0753 	EXP 	window1: blendMode = 'avg'
13.0760 	EXP 	window1: blendMode = 'avg'
13.0953 	EXP 	window1: blendMode = 'avg'
13.0960 	EXP 	window1: blendMode = 'avg'
13.0966 	EXP 	window1: blendMode = 'avg'
13.1154 	EXP 	window1: blendMode = 'avg'
13.1161 	EXP 	window1: blendMode = 'avg'
13.1168 	EXP 	window1: blendMode = 'avg'
13.1350 	EXP 	window1: blendMode = 'avg'
13.1357 	EXP 	window1: blendMode = 'avg'
13.1363 	EXP 	window1: blendMode = 'avg'
13.1548 	EXP 	window1: blendMode = 'avg'
13.1555 	EXP 	window1: blendMode = 'avg'
13.1561 	EXP 	window1: blendMode = 'avg'
13.1753 	EXP 	window1: blendMode = 'avg'
13.1759 	EXP 	window1: blendMode = 'avg'
13.1766 	EXP 	window1: blendMode = 'avg'
13.1950 	EXP 	window1: blendMode = 'avg'
13.1957 	EXP 	window1: blendMode = 'avg'
13.1964 	EXP 	window1: blendMode = 'avg'
13.2151 	EXP 	window1: blendMode = 'avg'
13.2159 	EXP 	window1: blendMode = 'avg'
13.2166 	EXP 	window1: blendMode = 'avg'
13.2355 	EXP 	window1: blendMode = 'avg'
13.2364 	EXP 	window1: blendMode = 'avg'
13.2370 	EXP 	window1: blendMode = 'avg'
13.2551 	EXP 	window1: blendMode = 'avg'
13.2558 	EXP 	window1: blendMode = 'avg'
13.2565 	EXP 	window1: blendMode = 'avg'
13.2744 	EXP 	window1: blendMode = 'avg'
13.2751 	EXP 	window1: blendMode = 'avg'
13.2758 	EXP 	window1: blendMode = 'avg'
13.2960 	EXP 	window1: blendMode = 'avg'
13.2967 	EXP 	window1: blendMode = 'avg'
13.2977 	EXP 	window1: blendMode = 'avg'
13.3168 	EXP 	window1: blendMode = 'avg'
13.3175 	EXP 	window1: blendMode = 'avg'
13.3182 	EXP 	window1: blendMode = 'avg'
13.3348 	EXP 	window1: blendMode = 'avg'
13.3354 	EXP 	window1: blendMode = 'avg'
13.3361 	EXP 	window1: blendMode = 'avg'
13.3554 	EXP 	window1: blendMode = 'avg'
13.3561 	EXP 	window1: blendMode = 'avg'
13.3568 	EXP 	window1: blendMode = 'avg'
13.3751 	EXP 	window1: blendMode = 'avg'
13.3758 	EXP 	window1: blendMode = 'avg'
13.3765 	EXP 	window1: blendMode = 'avg'
13.3948 	EXP 	window1: blendMode = 'avg'
13.3954 	EXP 	window1: blendMode = 'avg'
13.3961 	EXP 	window1: blendMode = 'avg'
13.4147 	EXP 	window1: blendMode = 'avg'
13.4154 	EXP 	window1: blendMode = 'avg'
13.4161 	EXP 	window1: blendMode = 'avg'
13.4357 	EXP 	window1: blendMode = 'avg'
13.4364 	EXP 	window1: blendMode = 'avg'
13.4370 	EXP 	window1: blendMode = 'avg'
13.4559 	EXP 	window1: blendMode = 'avg'
13.4567 	EXP 	window1: blendMode = 'avg'
13.4574 	EXP 	window1: blendMode = 'avg'
13.4754 	EXP 	window1: blendMode = 'avg'
13.4761 	EXP 	window1: blendMode = 'avg'
13.4767 	EXP 	window1: blendMode = 'avg'
13.4952 	EXP 	window1: blendMode = 'avg'
13.4963 	EXP 	window1: blendMode = 'avg'
13.4974 	EXP 	window1: blendMode = 'avg'
13.5149 	EXP 	window1: blendMode = 'avg'
13.5155 	EXP 	window1: blendMode = 'avg'
13.5162 	EXP 	window1: blendMode = 'avg'
13.5359 	EXP 	window1: blendMode = 'avg'
13.5366 	EXP 	window1: blendMode = 'avg'
13.5373 	EXP 	window1: blendMode = 'avg'
13.5549 	EXP 	window1: blendMode = 'avg'
13.5556 	EXP 	window1: blendMode = 'avg'
13.5563 	EXP 	window1: blendMode = 'avg'
13.5749 	EXP 	window1: blendMode = 'avg'
13.5756 	EXP 	window1: blendMode = 'avg'
13.5763 	EXP 	window1: blendMode = 'avg'
13.5945 	EXP 	window1: blendMode = 'avg'
13.5953 	EXP 	window1: blendMode = 'avg'
13.5961 	EXP 	window1: blendMode = 'avg'
13.6145 	EXP 	window1: blendMode = 'avg'
13.6152 	EXP 	window1: blendMode = 'avg'
13.6158 	EXP 	window1: blendMode = 'avg'
13.6349 	EXP 	window1: blendMode = 'avg'
13.6355 	EXP 	window1: blendMode = 'avg'
13.6362 	EXP 	window1: blendMode = 'avg'
13.6548 	EXP 	window1: blendMode = 'avg'
13.6555 	EXP 	window1: blendMode = 'avg'
13.6561 	EXP 	window1: blendMode = 'avg'
13.6744 	EXP 	window1: blendMode = 'avg'
13.6751 	EXP 	window1: blendMode = 'avg'
13.6757 	EXP 	window1: blendMode = 'avg'
13.6954 	EXP 	window1: blendMode = 'avg'
13.6962 	EXP 	window1: blendMode = 'avg'
13.6969 	EXP 	window1: blendMode = 'avg'
13.7155 	EXP 	window1: blendMode = 'avg'
13.7162 	EXP 	window1: blendMode = 'avg'
13.7172 	EXP 	window1: blendMode = 'avg'
13.7365 	EXP 	window1: blendMode = 'avg'
13.7373 	EXP 	window1: blendMode = 'avg'
13.7379 	EXP 	window1: blendMode = 'avg'
13.7557 	EXP 	window1: blendMode = 'avg'
13.7564 	EXP 	window1: blendMode = 'avg'
13.7570 	EXP 	window1: blendMode = 'avg'
13.7755 	EXP 	window1: blendMode = 'avg'
13.7764 	EXP 	window1: blendMode = 'avg'
13.7954 	EXP 	Orientation_Cue: autoDraw = False
13.7974 	EXP 	window1: blendMode = 'avg'
13.7984 	EXP 	window1: blendMode = 'avg'
13.8001 	EXP 	window1: blendMode = 'avg'
13.8151 	EXP 	Ready_Cue: autoDraw = True
13.8183 	EXP 	window1: blendMode = 'avg'
13.8202 	EXP 	window1: blendMode = 'avg'
13.8222 	EXP 	window1: blendMode = 'avg'
13.8368 	EXP 	window1: blendMode = 'avg'
13.8379 	EXP 	window1: blendMode = 'avg'
13.8388 	EXP 	window1: blendMode = 'avg'
13.8557 	EXP 	window1: blendMode = 'avg'
13.8565 	EXP 	window1: blendMode = 'avg'
13.8573 	EXP 	window1: blendMode = 'avg'
13.8754 	EXP 	window1: blendMode = 'avg'
13.8761 	EXP 	window1: blendMode = 'avg'
13.8770 	EXP 	window1: blendMode = 'avg'
13.8970 	EXP 	window1: blendMode = 'avg'
13.8978 	EXP 	window1: blendMode = 'avg'
13.8984 	EXP 	window1: blendMode = 'avg'
13.9154 	EXP 	window1: blendMode = 'avg'
13.9161 	EXP 	window1: blendMode = 'avg'
13.9168 	EXP 	window1: blendMode = 'avg'
13.9348 	EXP 	window1: blendMode = 'avg'
13.9355 	EXP 	window1: blendMode = 'avg'
13.9361 	EXP 	window1: blendMode = 'avg'
13.9556 	EXP 	window1: blendMode = 'avg'
13.9562 	EXP 	window1: blendMode = 'avg'
13.9569 	EXP 	window1: blendMode = 'avg'
13.9742 	EXP 	window1: blendMode = 'avg'
13.9749 	EXP 	window1: blendMode = 'avg'
13.9755 	EXP 	window1: blendMode = 'avg'
13.9945 	EXP 	window1: blendMode = 'avg'
13.9952 	EXP 	window1: blendMode = 'avg'
13.9959 	EXP 	window1: blendMode = 'avg'
14.0145 	EXP 	window1: blendMode = 'avg'
14.0153 	EXP 	window1: blendMode = 'avg'
14.0159 	EXP 	window1: blendMode = 'avg'
14.0344 	EXP 	window1: blendMode = 'avg'
14.0351 	EXP 	window1: blendMode = 'avg'
14.0358 	EXP 	window1: blendMode = 'avg'
14.0547 	EXP 	window1: blendMode = 'avg'
14.0557 	EXP 	window1: blendMode = 'avg'
14.0564 	EXP 	window1: blendMode = 'avg'
14.0747 	EXP 	window1: blendMode = 'avg'
14.0754 	EXP 	window1: blendMode = 'avg'
14.0760 	EXP 	window1: blendMode = 'avg'
14.0952 	EXP 	window1: blendMode = 'avg'
14.0960 	EXP 	window1: blendMode = 'avg'
14.0966 	EXP 	window1: blendMode = 'avg'
14.1146 	EXP 	window1: blendMode = 'avg'
14.1153 	EXP 	window1: blendMode = 'avg'
14.1159 	EXP 	window1: blendMode = 'avg'
14.1347 	EXP 	window1: blendMode = 'avg'
14.1354 	EXP 	window1: blendMode = 'avg'
14.1360 	EXP 	window1: blendMode = 'avg'
14.1547 	EXP 	window1: blendMode = 'avg'
14.1555 	EXP 	window1: blendMode = 'avg'
14.1563 	EXP 	window1: blendMode = 'avg'
14.1746 	EXP 	window1: blendMode = 'avg'
14.1754 	EXP 	window1: blendMode = 'avg'
14.1760 	EXP 	window1: blendMode = 'avg'
14.1949 	EXP 	window1: blendMode = 'avg'
14.1958 	EXP 	window1: blendMode = 'avg'
14.1966 	EXP 	window1: blendMode = 'avg'
14.2147 	EXP 	window1: blendMode = 'avg'
14.2155 	EXP 	window1: blendMode = 'avg'
14.2162 	EXP 	window1: blendMode = 'avg'
14.2349 	EXP 	window1: blendMode = 'avg'
14.2356 	EXP 	window1: blendMode = 'avg'
14.2362 	EXP 	window1: blendMode = 'avg'
14.2556 	EXP 	window1: blendMode = 'avg'
14.2563 	EXP 	window1: blendMode = 'avg'
14.2569 	EXP 	window1: blendMode = 'avg'
14.2749 	EXP 	window1: blendMode = 'avg'
14.2756 	EXP 	window1: blendMode = 'avg'
14.2933 	EXP 	Ready_Cue: autoDraw = False
14.2951 	EXP 	window1: blendMode = 'avg'
14.2958 	EXP 	window1: blendMode = 'avg'
14.3144 	EXP 	Zoid_Left: autoDraw = True
14.3144 	EXP 	Zoid_Right: autoDraw = True
14.3158 	EXP 	window1: blendMode = 'avg'
14.3165 	EXP 	window1: blendMode = 'avg'
14.3344 	EXP 	window1: blendMode = 'avg'
14.3351 	EXP 	window1: blendMode = 'avg'
14.3543 	EXP 	window1: blendMode = 'avg'
14.3551 	EXP 	window1: blendMode = 'avg'
14.3744 	EXP 	window1: blendMode = 'avg'
14.3751 	EXP 	window1: blendMode = 'avg'
14.3958 	EXP 	window1: blendMode = 'avg'
14.3966 	EXP 	window1: blendMode = 'avg'
14.4150 	EXP 	window1: blendMode = 'avg'
14.4157 	EXP 	window1: blendMode = 'avg'
14.4348 	EXP 	window1: blendMode = 'avg'
14.4356 	EXP 	window1: blendMode = 'avg'
14.4547 	EXP 	window1: blendMode = 'avg'
14.4554 	EXP 	window1: blendMode = 'avg'
14.4747 	EXP 	window1: blendMode = 'avg'
14.4754 	EXP 	window1: blendMode = 'avg'
14.4952 	EXP 	window1: blendMode = 'avg'
14.4962 	EXP 	window1: blendMode = 'avg'
14.5163 	EXP 	window1: blendMode = 'avg'
14.5171 	EXP 	window1: blendMode = 'avg'
14.5344 	EXP 	window1: blendMode = 'avg'
14.5351 	EXP 	window1: blendMode = 'avg'
14.5542 	EXP 	window1: blendMode = 'avg'
14.5549 	EXP 	window1: blendMode = 'avg'
14.5752 	EXP 	window1: blendMode = 'avg'
14.5760 	EXP 	window1: blendMode = 'avg'
14.5947 	EXP 	window1: blendMode = 'avg'
14.5958 	EXP 	window1: blendMode = 'avg'
14.6146 	EXP 	window1: blendMode = 'avg'
14.6153 	EXP 	window1: blendMode = 'avg'
14.6345 	EXP 	window1: blendMode = 'avg'
14.6352 	EXP 	window1: blendMode = 'avg'
14.6542 	EXP 	window1: blendMode = 'avg'
14.6549 	EXP 	window1: blendMode = 'avg'
14.6745 	EXP 	window1: blendMode = 'avg'
14.6752 	EXP 	window1: blendMode = 'avg'
14.6943 	EXP 	window1: blendMode = 'avg'
14.6954 	EXP 	window1: blendMode = 'avg'
14.7158 	EXP 	window1: blendMode = 'avg'
14.7165 	EXP 	window1: blendMode = 'avg'
14.7361 	EXP 	window1: blendMode = 'avg'
14.7368 	EXP 	window1: blendMode = 'avg'
14.7562 	EXP 	window1: blendMode = 'avg'
14.7570 	EXP 	window1: blendMode = 'avg'
14.7751 	EXP 	window1: blendMode = 'avg'
14.7759 	EXP 	window1: blendMode = 'avg'
14.7948 	EXP 	window1: blendMode = 'avg'
14.7959 	EXP 	window1: blendMode = 'avg'
14.8158 	EXP 	window1: blendMode = 'avg'
14.8165 	EXP 	window1: blendMode = 'avg'
14.8354 	EXP 	window1: blendMode = 'avg'
14.8361 	EXP 	window1: blendMode = 'avg'
14.8542 	EXP 	window1: blendMode = 'avg'
14.8549 	EXP 	window1: blendMode = 'avg'
14.8744 	EXP 	window1: blendMode = 'avg'
14.8751 	EXP 	window1: blendMode = 'avg'
14.8958 	EXP 	window1: blendMode = 'avg'
14.8966 	EXP 	window1: blendMode = 'avg'
14.9142 	EXP 	window1: blendMode = 'avg'
14.9152 	EXP 	window1: blendMode = 'avg'
14.9354 	EXP 	window1: blendMode = 'avg'
14.9363 	EXP 	window1: blendMode = 'avg'
14.9547 	EXP 	window1: blendMode = 'avg'
14.9554 	EXP 	window1: blendMode = 'avg'
14.9757 	EXP 	window1: blendMode = 'avg'
