Block_Number,Trial_Number,Subject_Key_Box,Correct_Response,Answered_Correctly,Left_Zoid,Left_Zoid_Orientation,Right_Zoid,Right_Zoid_Orientation,Response.rt.box,date,frameRate,SID,RIN
4,13,2,diff,TRUE,j,180,i,90,0.684845939,2018_Apr_03_1538,59.95677375,18S051,661637493
4,14,3,same,TRUE,j,270,j,90,2.638832334,2018_Apr_03_1538,59.95677375,18S051,661637493
4,15,3,same,TRUE,t,0,t,90,0.851467204,2018_Apr_03_1538,59.95677375,18S051,661637493
4,16,3,same,TRUE,j,90,j,270,1.602169654,2018_Apr_03_1538,59.95677375,18S051,661637493
4,17,3,same,TRUE,s,90,s,0,1.484732453,2018_Apr_03_1538,59.95677375,18S051,661637493
4,18,3,same,TRUE,i,90,i,0,0.718084348,2018_Apr_03_1538,59.95677375,18S051,661637493
4,19,3,same,TRUE,i,90,i,90,0.551596188,2018_Apr_03_1538,59.95677375,18S051,661637493
4,20,2,diff,TRUE,i,0,l,0,0.6335362,2018_Apr_03_1538,59.95677375,18S051,661637493
4,21,2,diff,TRUE,l,180,t,180,0.75121919,2018_Apr_03_1538,59.95677375,18S051,661637493
4,22,3,same,TRUE,t,180,t,0,0.718415106,2018_Apr_03_1538,59.95677375,18S051,661637493
4,23,2,diff,TRUE,s,90,l,0,0.803335583,2018_Apr_03_1538,59.95677375,18S051,661637493
4,24,2,diff,TRUE,l,90,o,0,0.534398978,2018_Apr_03_1538,59.95677375,18S051,661637493
4,25,2,diff,TRUE,s,0,l,270,0.63508241,2018_Apr_03_1538,59.95677375,18S051,661637493
4,26,3,same,TRUE,t,270,t,270,0.617610967,2018_Apr_03_1538,59.95677375,18S051,661637493
4,27,3,same,TRUE,i,0,i,90,0.734736008,2018_Apr_03_1538,59.95677375,18S051,661637493
4,28,2,diff,TRUE,l,90,z,0,0.601985859,2018_Apr_03_1538,59.95677375,18S051,661637493
4,29,2,diff,TRUE,i,0,l,90,0.684727056,2018_Apr_03_1538,59.95677375,18S051,661637493
4,30,2,diff,TRUE,j,90,l,0,2.269421254,2018_Apr_03_1538,59.95677375,18S051,661637493
4,31,3,same,TRUE,t,270,t,180,0.685152628,2018_Apr_03_1538,59.95677375,18S051,661637493
4,32,3,same,TRUE,l,90,l,0,0.903418765,2018_Apr_03_1538,59.95677375,18S051,661637493
4,33,2,diff,TRUE,j,90,i,0,0.717963277,2018_Apr_03_1538,59.95677375,18S051,661637493
4,34,3,same,TRUE,j,180,j,0,1.50237821,2018_Apr_03_1538,59.95677375,18S051,661637493
4,35,3,same,TRUE,z,90,z,0,1.002643509,2018_Apr_03_1538,59.95677375,18S051,661637493
4,36,2,diff,TRUE,j,180,z,0,0.534559799,2018_Apr_03_1538,59.95677375,18S051,661637493
4,37,2,diff,TRUE,l,270,z,90,0.534596631,2018_Apr_03_1538,59.95677375,18S051,661637493
4,38,3,same,TRUE,j,270,j,0,1.070771927,2018_Apr_03_1538,59.95677375,18S051,661637493
4,39,3,same,TRUE,l,270,l,270,0.701369964,2018_Apr_03_1538,59.95677375,18S051,661637493
4,40,3,same,TRUE,t,90,t,270,0.718546752,2018_Apr_03_1538,59.95677375,18S051,661637493
4,41,2,diff,TRUE,l,180,z,0,0.651519279,2018_Apr_03_1538,59.95677375,18S051,661637493
4,42,3,same,TRUE,t,270,t,0,0.651383256,2018_Apr_03_1538,59.95677375,18S051,661637493
4,43,2,diff,TRUE,z,0,j,90,0.685115796,2018_Apr_03_1538,59.95677375,18S051,661637493
4,44,2,diff,TRUE,s,0,j,90,0.751372717,2018_Apr_03_1538,59.95677375,18S051,661637493
4,45,2,diff,TRUE,s,0,j,270,0.701483742,2018_Apr_03_1538,59.95677375,18S051,661637493
4,46,2,diff,TRUE,t,270,z,90,0.85172758,2018_Apr_03_1538,59.95677375,18S051,661637493
4,47,2,diff,TRUE,i,90,t,270,0.517761905,2018_Apr_03_1538,59.95677375,18S051,661637493
4,48,2,diff,TRUE,z,0,l,180,0.518139705,2018_Apr_03_1538,59.95677375,18S051,661637493
4,49,3,same,TRUE,t,0,t,0,0.568014094,2018_Apr_03_1538,59.95677375,18S051,661637493
4,50,2,diff,TRUE,t,90,s,90,0.735145535,2018_Apr_03_1538,59.95677375,18S051,661637493
4,51,3,same,TRUE,t,90,t,90,0.583340171,2018_Apr_03_1538,59.95677375,18S051,661637493
4,52,2,same,FALSE,j,180,j,270,2.803107299,2018_Apr_03_1538,59.95677375,18S051,661637493
4,53,3,same,TRUE,l,90,l,90,0.618044927,2018_Apr_03_1538,59.95677375,18S051,661637493
4,54,2,diff,TRUE,i,0,o,0,0.684705175,2018_Apr_03_1538,59.95677375,18S051,661637493
4,55,2,diff,TRUE,t,0,j,270,0.601724024,2018_Apr_03_1538,59.95677375,18S051,661637493
4,56,2,diff,TRUE,t,180,l,90,0.601377221,2018_Apr_03_1538,59.95677375,18S051,661637493
4,57,3,same,TRUE,z,90,z,90,0.584817823,2018_Apr_03_1538,59.95677375,18S051,661637493
4,58,2,diff,TRUE,l,90,j,0,1.518702394,2018_Apr_03_1538,59.95677375,18S051,661637493
4,59,2,diff,TRUE,t,0,s,90,0.818226607,2018_Apr_03_1538,59.95677375,18S051,661637493
5,0,3,same,TRUE,t,180,t,90,1.068430732,2018_Apr_03_1538,59.95677375,18S051,661637493
5,1,2,diff,TRUE,t,90,o,0,0.501662723,2018_Apr_03_1538,59.95677375,18S051,661637493
5,2,3,same,TRUE,l,180,l,270,1.218348553,2018_Apr_03_1538,59.95677375,18S051,661637493
5,3,2,diff,TRUE,j,270,z,0,0.617927138,2018_Apr_03_1538,59.95677375,18S051,661637493
5,4,3,same,TRUE,j,180,j,180,0.617991685,2018_Apr_03_1538,59.95677375,18S051,661637493
5,5,2,diff,TRUE,t,0,i,0,0.684773369,2018_Apr_03_1538,59.95677375,18S051,661637493
5,6,2,same,FALSE,o,0,o,0,0.467841567,2018_Apr_03_1538,59.95677375,18S051,661637493
5,7,3,same,TRUE,j,180,j,90,0.901511894,2018_Apr_03_1538,59.95677375,18S051,661637493
5,8,3,same,TRUE,t,180,t,270,0.834894677,2018_Apr_03_1538,59.95677375,18S051,661637493
5,9,3,diff,FALSE,t,180,l,0,0.884940462,2018_Apr_03_1538,59.95677375,18S051,661637493
5,10,3,same,TRUE,s,0,s,90,1.485643039,2018_Apr_03_1538,59.95677375,18S051,661637493
5,11,2,diff,TRUE,o,0,z,90,0.634608701,2018_Apr_03_1538,59.95677375,18S051,661637493
5,12,2,diff,TRUE,t,180,s,0,0.784759913,2018_Apr_03_1538,59.95677375,18S051,661637493
5,13,3,same,TRUE,t,90,t,180,0.801453146,2018_Apr_03_1538,59.95677375,18S051,661637493
5,14,3,same,TRUE,j,270,j,180,1.218590695,2018_Apr_03_1538,59.95677375,18S051,661637493
5,15,2,diff,TRUE,z,0,i,90,0.618247685,2018_Apr_03_1538,59.95677375,18S051,661637493
5,16,2,diff,TRUE,l,90,s,90,1.452441827,2018_Apr_03_1538,59.95677375,18S051,661637493
5,17,2,diff,TRUE,j,0,l,0,2.003111748,2018_Apr_03_1538,59.95677375,18S051,661637493
5,18,3,same,TRUE,t,270,t,90,0.567825923,2018_Apr_03_1538,59.95677375,18S051,661637493
5,19,3,same,TRUE,l,0,l,90,1.152183165,2018_Apr_03_1538,59.95677375,18S051,661637493
5,20,2,diff,TRUE,i,90,j,270,0.649936966,2018_Apr_03_1538,59.95677375,18S051,661637493
5,21,2,diff,TRUE,s,0,t,90,0.801308735,2018_Apr_03_1538,59.95677375,18S051,661637493
5,22,3,same,TRUE,t,0,t,180,0.751920455,2018_Apr_03_1538,59.95677375,18S051,661637493
5,23,3,same,TRUE,t,90,t,0,0.619967479,2018_Apr_03_1538,59.95677375,18S051,661637493
5,24,2,diff,TRUE,j,270,t,180,0.818099336,2018_Apr_03_1538,59.95677375,18S051,661637493
5,25,2,diff,TRUE,o,0,j,180,0.668411988,2018_Apr_03_1538,59.95677375,18S051,661637493
5,26,2,diff,TRUE,i,0,z,0,0.617895776,2018_Apr_03_1538,59.95677375,18S051,661637493
5,27,3,same,TRUE,s,90,s,90,0.568035974,2018_Apr_03_1538,59.95677375,18S051,661637493
5,28,3,same,TRUE,l,270,l,0,12.07659574,2018_Apr_03_1538,59.95677375,18S051,661637493
5,29,2,diff,TRUE,z,90,i,90,0.570023437,2018_Apr_03_1538,59.95677375,18S051,661637493
5,30,2,diff,TRUE,t,270,i,0,0.818262709,2018_Apr_03_1538,59.95677375,18S051,661637493
5,31,2,diff,TRUE,j,180,i,0,0.568291609,2018_Apr_03_1538,59.95677375,18S051,661637493
5,32,3,same,TRUE,l,0,l,180,1.520367123,2018_Apr_03_1538,59.95677375,18S051,661637493
5,33,3,same,TRUE,l,0,l,0,0.618023776,2018_Apr_03_1538,59.95677375,18S051,661637493
5,34,3,same,TRUE,i,0,i,0,0.484905672,2018_Apr_03_1538,59.95677375,18S051,661637493
5,35,2,diff,TRUE,t,270,l,90,0.684808013,2018_Apr_03_1538,59.95677375,18S051,661637493
5,36,2,diff,TRUE,l,180,t,0,0.584623817,2018_Apr_03_1538,59.95677375,18S051,661637493
5,37,3,same,TRUE,l,0,l,270,0.901888965,2018_Apr_03_1538,59.95677375,18S051,661637493
5,38,3,same,TRUE,j,90,j,0,0.951577371,2018_Apr_03_1538,59.95677375,18S051,661637493
5,39,2,diff,TRUE,l,90,z,90,0.934822873,2018_Apr_03_1538,59.95677375,18S051,661637493
5,40,3,same,TRUE,l,90,l,180,1.385577726,2018_Apr_03_1538,59.95677375,18S051,661637493
5,41,2,diff,TRUE,j,0,l,270,1.403044064,2018_Apr_03_1538,59.95677375,18S051,661637493
5,42,3,same,TRUE,l,270,l,180,1.351749278,2018_Apr_03_1538,59.95677375,18S051,661637493
5,43,3,same,TRUE,j,270,j,270,0.751128387,2018_Apr_03_1538,59.95677375,18S051,661637493
5,44,3,same,TRUE,l,180,l,90,0.951642648,2018_Apr_03_1538,59.95677375,18S051,661637493
5,45,3,same,TRUE,l,90,l,270,1.535228243,2018_Apr_03_1538,59.95677375,18S051,661637493
5,46,3,same,TRUE,l,270,l,90,1.568645706,2018_Apr_03_1538,59.95677375,18S051,661637493
5,47,2,diff,TRUE,s,0,i,0,0.668094723,2018_Apr_03_1538,59.95677375,18S051,661637493
5,48,3,same,TRUE,j,0,j,90,1.10200938,2018_Apr_03_1538,59.95677375,18S051,661637493
5,49,2,diff,TRUE,z,0,t,270,0.751409914,2018_Apr_03_1538,59.95677375,18S051,661637493
5,50,2,diff,TRUE,j,270,l,0,2.502838426,2018_Apr_03_1538,59.95677375,18S051,661637493
5,51,3,same,TRUE,s,0,s,0,0.784555696,2018_Apr_03_1538,59.95677375,18S051,661637493
5,52,2,same,FALSE,j,90,j,90,0.516779478,2018_Apr_03_1538,59.95677375,18S051,661637493
5,53,2,diff,TRUE,z,0,j,270,0.668179327,2018_Apr_03_1538,59.95677375,18S051,661637493
5,54,3,same,TRUE,j,0,j,180,1.71852706,2018_Apr_03_1538,59.95677375,18S051,661637493
5,55,2,diff,TRUE,s,90,t,180,0.816057172,2018_Apr_03_1538,59.95677375,18S051,661637493
5,56,3,same,TRUE,j,0,j,0,0.517926007,2018_Apr_03_1538,59.95677375,18S051,661637493
5,57,2,diff,TRUE,i,0,t,0,0.601563204,2018_Apr_03_1538,59.95677375,18S051,661637493
5,58,3,same,TRUE,z,0,z,0,0.584622723,2018_Apr_03_1538,59.95677375,18S051,661637493
5,59,2,diff,TRUE,o,0,i,0,0.518033221,2018_Apr_03_1538,59.95677375,18S051,661637493
5,60,3,same,TRUE,l,180,l,180,0.568364179,2018_Apr_03_1538,59.95677375,18S051,661637493
6,0,3,same,TRUE,l,0,l,270,0.985172794,2018_Apr_03_1538,59.95677375,18S051,661637493
6,1,3,same,TRUE,j,180,j,0,2.100710783,2018_Apr_03_1538,59.95677375,18S051,661637493
6,2,3,same,TRUE,t,180,t,180,0.501196672,2018_Apr_03_1538,59.95677375,18S051,661637493
6,3,3,diff,FALSE,t,90,i,0,0.667995897,2018_Apr_03_1538,59.95677375,18S051,661637493
6,4,2,diff,TRUE,j,90,l,270,1.534855183,2018_Apr_03_1538,59.95677375,18S051,661637493
6,5,2,same,FALSE,j,90,j,270,1.902248532,2018_Apr_03_1538,59.95677375,18S051,661637493
6,6,3,same,TRUE,s,0,s,0,0.653869591,2018_Apr_03_1538,59.95677375,18S051,661637493
6,7,2,diff,TRUE,j,270,l,270,4.303787595,2018_Apr_03_1538,59.95677375,18S051,661637493
6,8,2,diff,TRUE,t,180,s,90,0.987386354,2018_Apr_03_1538,59.95677375,18S051,661637493
6,9,3,same,TRUE,z,0,z,90,1.418613378,2018_Apr_03_1538,59.95677375,18S051,661637493
6,10,2,diff,TRUE,t,180,j,270,0.617965793,2018_Apr_03_1538,59.95677375,18S051,661637493
6,11,2,diff,TRUE,s,0,j,180,0.81993072,2018_Apr_03_1538,59.95677375,18S051,661637493
6,12,3,same,TRUE,l,0,l,90,1.018439283,2018_Apr_03_1538,59.95677375,18S051,661637493
6,13,2,diff,TRUE,l,180,t,90,0.718511379,2018_Apr_03_1538,59.95677375,18S051,661637493
6,14,2,diff,TRUE,l,90,j,180,1.886107048,2018_Apr_03_1538,59.95677375,18S051,661637493
6,15,3,same,TRUE,l,180,l,270,1.335215406,2018_Apr_03_1538,59.95677375,18S051,661637493
6,16,3,same,TRUE,t,90,t,180,0.968140052,2018_Apr_03_1538,59.95677375,18S051,661637493
6,17,2,diff,TRUE,j,180,t,0,0.784191389,2018_Apr_03_1538,59.95677375,18S051,661637493
6,18,2,diff,TRUE,z,90,j,180,0.768201973,2018_Apr_03_1538,59.95677375,18S051,661637493
6,19,2,diff,TRUE,s,90,z,90,3.354354496,2018_Apr_03_1538,59.95677375,18S051,661637493
6,20,3,same,TRUE,t,90,t,90,0.534623981,2018_Apr_03_1538,59.95677375,18S051,661637493
6,21,3,same,TRUE,i,90,i,90,0.551665841,2018_Apr_03_1538,59.95677375,18S051,661637493
6,22,2,same,FALSE,j,0,j,270,0.737085226,2018_Apr_03_1538,59.95677375,18S051,661637493
6,23,2,diff,TRUE,i,0,s,90,0.55118812,2018_Apr_03_1538,59.95677375,18S051,661637493
6,24,2,diff,TRUE,t,0,j,180,0.834258324,2018_Apr_03_1538,59.95677375,18S051,661637493
6,25,2,diff,TRUE,t,90,j,180,0.667766518,2018_Apr_03_1538,59.95677375,18S051,661637493
6,26,2,diff,TRUE,j,0,t,270,0.651577991,2018_Apr_03_1538,59.95677375,18S051,661637493
6,27,3,same,TRUE,l,270,l,0,1.218803664,2018_Apr_03_1538,59.95677375,18S051,661637493
6,28,3,same,TRUE,t,0,t,180,0.668065914,2018_Apr_03_1538,59.95677375,18S051,661637493
6,29,2,diff,TRUE,o,0,s,0,0.567996225,2018_Apr_03_1538,59.95677375,18S051,661637493
6,30,3,same,TRUE,j,270,j,180,0.968468257,2018_Apr_03_1538,59.95677375,18S051,661637493
6,31,3,same,TRUE,j,270,j,0,0.900921125,2018_Apr_03_1538,59.95677375,18S051,661637493
6,32,3,same,TRUE,t,270,t,90,0.651510527,2018_Apr_03_1538,59.95677375,18S051,661637493
6,33,3,same,TRUE,t,270,t,0,0.635125077,2018_Apr_03_1538,59.95677375,18S051,661637493
6,34,3,same,TRUE,l,90,l,180,1.03507271,2018_Apr_03_1538,59.95677375,18S051,661637493
6,35,3,same,TRUE,t,180,t,90,0.73491178,2018_Apr_03_1538,59.95677375,18S051,661637493
6,36,2,diff,TRUE,s,0,t,0,0.668009754,2018_Apr_03_1538,59.95677375,18S051,661637493
6,37,2,diff,TRUE,o,0,j,0,0.584712797,2018_Apr_03_1538,59.95677375,18S051,661637493
6,38,2,diff,TRUE,z,0,l,0,0.600937426,2018_Apr_03_1538,59.95677375,18S051,661637493
6,39,2,diff,TRUE,i,0,j,270,0.551090753,2018_Apr_03_1538,59.95677375,18S051,661637493
6,40,3,same,TRUE,z,90,z,90,0.751866119,2018_Apr_03_1538,59.95677375,18S051,661637493
6,41,2,same,FALSE,t,90,t,0,0.583358405,2018_Apr_03_1538,59.95677375,18S051,661637493
6,42,3,same,TRUE,t,180,t,270,0.684734349,2018_Apr_03_1538,59.95677375,18S051,661637493
6,43,3,same,TRUE,t,270,t,180,0.635033544,2018_Apr_03_1538,59.95677375,18S051,661637493
6,44,3,same,TRUE,t,90,t,270,0.536701883,2018_Apr_03_1538,59.95677375,18S051,661637493
6,45,2,diff,TRUE,o,0,l,90,0.584511498,2018_Apr_03_1538,59.95677375,18S051,661637493
6,46,3,same,TRUE,l,180,l,0,1.268766303,2018_Apr_03_1538,59.95677375,18S051,661637493
6,47,2,diff,TRUE,j,270,o,0,0.553855332,2018_Apr_03_1538,59.95677375,18S051,661637493
6,48,3,diff,FALSE,s,0,t,270,0.618336665,2018_Apr_03_1538,59.95677375,18S051,661637493
6,49,2,diff,TRUE,j,0,s,90,0.601597118,2018_Apr_03_1538,59.95677375,18S051,661637493
6,50,3,same,TRUE,j,180,j,270,1.887143811,2018_Apr_03_1538,59.95677375,18S051,661637493
6,51,3,same,TRUE,s,90,s,0,1.334621355,2018_Apr_03_1538,59.95677375,18S051,661637493
6,52,2,diff,TRUE,t,270,l,270,0.60174007,2018_Apr_03_1538,59.95677375,18S051,661637493
6,53,2,diff,TRUE,l,90,t,270,0.786169371,2018_Apr_03_1538,59.95677375,18S051,661637493
6,54,2,diff,TRUE,l,0,t,0,0.634696952,2018_Apr_03_1538,59.95677375,18S051,661637493
6,55,3,same,TRUE,l,0,l,180,1.218843048,2018_Apr_03_1538,59.95677375,18S051,661637493
6,56,3,same,TRUE,l,270,l,180,2.703249484,2018_Apr_03_1538,59.95677375,18S051,661637493
6,57,2,diff,TRUE,z,90,l,0,0.717641271,2018_Apr_03_1538,59.95677375,18S051,661637493
6,58,2,diff,TRUE,s,90,i,90,0.601360081,2018_Apr_03_1538,59.95677375,18S051,661637493
6,59,2,diff,TRUE,l,0,o,0,0.534648049,2018_Apr_03_1538,59.95677375,18S051,661637493
7,0,2,diff,TRUE,z,0,t,90,0.885016314,2018_Apr_03_1538,59.95677375,18S051,661637493
7,1,3,same,TRUE,l,270,l,90,2.9543879,2018_Apr_03_1538,59.95677375,18S051,661637493
7,2,3,same,TRUE,s,90,s,90,0.56809104,2018_Apr_03_1538,59.95677375,18S051,661637493
7,3,3,same,TRUE,j,0,j,90,0.934413346,2018_Apr_03_1538,59.95677375,18S051,661637493
7,4,2,same,FALSE,o,0,o,0,0.619988265,2018_Apr_03_1538,59.95677375,18S051,661637493
7,5,2,diff,TRUE,z,90,j,90,0.718090547,2018_Apr_03_1538,59.95677375,18S051,661637493
7,6,2,diff,TRUE,t,90,j,90,0.768487511,2018_Apr_03_1538,59.95677375,18S051,661637493
7,7,3,same,TRUE,l,90,l,270,1.303461578,2018_Apr_03_1538,59.95677375,18S051,661637493
7,8,3,same,TRUE,j,180,j,180,0.634607243,2018_Apr_03_1538,59.95677375,18S051,661637493
7,9,2,diff,TRUE,j,90,z,0,0.818258333,2018_Apr_03_1538,59.95677375,18S051,661637493
7,10,3,same,TRUE,l,0,l,0,0.784812061,2018_Apr_03_1538,59.95677375,18S051,661637493
7,11,2,diff,TRUE,o,0,s,90,0.818148567,2018_Apr_03_1538,59.95677375,18S051,661637493
7,12,3,same,TRUE,i,0,i,0,0.751771669,2018_Apr_03_1538,59.95677375,18S051,661637493
7,13,3,same,TRUE,l,180,l,180,0.601398372,2018_Apr_03_1538,59.95677375,18S051,661637493
7,14,3,same,TRUE,j,90,j,90,0.568052749,2018_Apr_03_1538,59.95677375,18S051,661637493
7,15,3,same,TRUE,z,90,z,0,1.568768965,2018_Apr_03_1538,59.95677375,18S051,661637493
7,16,2,diff,TRUE,t,0,o,0,0.70144618,2018_Apr_03_1538,59.95677375,18S051,661637493
7,17,2,diff,TRUE,t,180,j,0,0.901404316,2018_Apr_03_1538,59.95677375,18S051,661637493
7,18,2,diff,TRUE,l,180,j,90,2.08575193,2018_Apr_03_1538,59.95677375,18S051,661637493
7,19,2,diff,TRUE,t,90,l,0,0.866663093,2018_Apr_03_1538,59.95677375,18S051,661637493
7,20,2,diff,TRUE,t,0,z,90,1.068339199,2018_Apr_03_1538,59.95677375,18S051,661637493
7,21,2,diff,TRUE,s,0,z,90,3.704414977,2018_Apr_03_1538,59.95677375,18S051,661637493
7,22,3,same,TRUE,z,0,z,0,0.801363436,2018_Apr_03_1538,59.95677375,18S051,661637493
7,23,2,diff,TRUE,s,90,j,180,0.66838719,2018_Apr_03_1538,59.95677375,18S051,661637493
7,24,2,diff,TRUE,i,90,t,0,0.619502522,2018_Apr_03_1538,59.95677375,18S051,661637493
7,25,3,same,TRUE,i,90,i,0,0.717982969,2018_Apr_03_1538,59.95677375,18S051,661637493
7,26,3,same,TRUE,j,270,j,270,0.701739012,2018_Apr_03_1538,59.95677375,18S051,661637493
7,27,3,same,TRUE,j,90,j,0,1.270079488,2018_Apr_03_1538,59.95677375,18S051,661637493
7,28,3,same,TRUE,l,180,l,90,0.834864409,2018_Apr_03_1538,59.95677375,18S051,661637493
7,29,3,same,TRUE,s,0,s,90,1.151712008,2018_Apr_03_1538,59.95677375,18S051,661637493
7,30,3,same,TRUE,l,90,l,0,0.902435974,2018_Apr_03_1538,59.95677375,18S051,661637493
7,31,3,same,TRUE,l,270,l,270,0.634833339,2018_Apr_03_1538,59.95677375,18S051,661637493
7,32,3,same,TRUE,j,180,j,90,0.718273613,2018_Apr_03_1538,59.95677375,18S051,661637493
7,33,2,diff,TRUE,o,0,z,0,0.67005046,2018_Apr_03_1538,59.95677375,18S051,661637493
7,34,2,diff,TRUE,l,270,s,90,0.951574454,2018_Apr_03_1538,59.95677375,18S051,661637493
7,35,3,same,TRUE,j,0,j,180,1.351216127,2018_Apr_03_1538,59.95677375,18S051,661637493
7,36,2,diff,TRUE,s,0,t,180,0.686105881,2018_Apr_03_1538,59.95677375,18S051,661637493
7,37,2,diff,TRUE,i,0,l,180,0.834767042,2018_Apr_03_1538,59.95677375,18S051,661637493
7,38,2,diff,TRUE,s,90,t,270,0.785203719,2018_Apr_03_1538,59.95677375,18S051,661637493
7,39,3,same,TRUE,j,0,j,0,0.753189514,2018_Apr_03_1538,59.95677375,18S051,661637493
7,40,2,diff,TRUE,z,90,s,0,3.153165591,2018_Apr_03_1538,59.95677375,18S051,661637493
7,41,3,same,TRUE,t,180,t,0,0.784742773,2018_Apr_03_1538,59.95677375,18S051,661637493
7,42,3,same,TRUE,j,90,j,180,1.601820662,2018_Apr_03_1538,59.95677375,18S051,661637493
7,43,2,diff,TRUE,l,90,i,0,1.18535958,2018_Apr_03_1538,59.95677375,18S051,661637493
7,44,2,diff,TRUE,s,90,t,90,0.9696487,2018_Apr_03_1538,59.95677375,18S051,661637493
7,45,2,diff,TRUE,l,270,i,0,0.734680578,2018_Apr_03_1538,59.95677375,18S051,661637493
7,46,3,same,TRUE,l,90,l,90,0.751824911,2018_Apr_03_1538,59.95677375,18S051,661637493
7,47,2,diff,TRUE,l,90,t,0,1.103458587,2018_Apr_03_1538,59.95677375,18S051,661637493
7,48,3,same,TRUE,t,0,t,90,0.935106953,2018_Apr_03_1538,59.95677375,18S051,661637493
7,49,2,diff,TRUE,i,0,t,180,0.584711338,2018_Apr_03_1538,59.95677375,18S051,661637493
7,50,3,same,TRUE,t,0,t,270,1.369854886,2018_Apr_03_1538,59.95677375,18S051,661637493
7,51,2,diff,TRUE,s,90,z,0,2.702839957,2018_Apr_03_1538,59.95677375,18S051,661637493
7,52,2,same,FALSE,j,270,j,90,1.235022823,2018_Apr_03_1538,59.95677375,18S051,661637493
7,53,2,diff,TRUE,j,90,o,0,1.218484576,2018_Apr_03_1538,59.95677375,18S051,661637493
7,54,3,same,TRUE,t,0,t,0,0.584990677,2018_Apr_03_1538,59.95677375,18S051,661637493
7,55,2,diff,TRUE,i,90,j,0,0.801569841,2018_Apr_03_1538,59.95677375,18S051,661637493
7,56,3,same,TRUE,t,270,t,270,0.551179733,2018_Apr_03_1538,59.95677375,18S051,661637493
7,57,2,diff,TRUE,z,90,t,180,0.734635359,2018_Apr_03_1538,59.95677375,18S051,661637493
7,58,2,diff,TRUE,j,180,o,0,0.617953394,2018_Apr_03_1538,59.95677375,18S051,661637493
7,59,3,same,TRUE,i,0,i,90,0.918360113,2018_Apr_03_1538,59.95677375,18S051,661637493
7,60,2,diff,TRUE,l,270,z,0,0.71817114,2018_Apr_03_1538,59.95677375,18S051,661637493
8,0,2,diff,TRUE,s,90,o,0,0.618310773,2018_Apr_03_1538,59.95677375,18S051,661637493
8,1,3,same,TRUE,t,0,t,270,0.666487977,2018_Apr_03_1538,59.95677375,18S051,661637493
8,2,3,same,TRUE,j,0,j,270,0.851529927,2018_Apr_03_1538,59.95677375,18S051,661637493
8,3,2,diff,TRUE,j,270,z,90,0.701784961,2018_Apr_03_1538,59.95677375,18S051,661637493
8,4,3,same,TRUE,t,180,t,0,0.603229026,2018_Apr_03_1538,59.95677375,18S051,661637493
8,5,2,diff,TRUE,i,90,o,0,0.53458642,2018_Apr_03_1538,59.95677375,18S051,661637493
8,6,3,same,TRUE,t,0,t,90,0.551615151,2018_Apr_03_1538,59.95677375,18S051,661637493
8,7,2,diff,TRUE,z,0,j,180,0.768262509,2018_Apr_03_1538,59.95677375,18S051,661637493
8,8,3,same,TRUE,l,270,l,0,1.568665763,2018_Apr_03_1538,59.95677375,18S051,661637493
8,9,3,same,TRUE,i,90,i,0,0.735133136,2018_Apr_03_1538,59.95677375,18S051,661637493
8,10,3,same,TRUE,s,0,s,0,0.654481876,2018_Apr_03_1538,59.95677375,18S051,661637493
8,11,2,diff,TRUE,t,180,i,0,0.717931186,2018_Apr_03_1538,59.95677375,18S051,661637493
8,12,2,diff,TRUE,l,180,j,180,4.070567346,2018_Apr_03_1538,59.95677375,18S051,661637493
8,13,2,diff,TRUE,j,90,t,0,0.601502303,2018_Apr_03_1538,59.95677375,18S051,661637493
8,14,3,same,TRUE,t,0,t,0,0.668362392,2018_Apr_03_1538,59.95677375,18S051,661637493
8,15,3,same,TRUE,l,270,l,270,0.534555787,2018_Apr_03_1538,59.95677375,18S051,661637493
8,16,2,diff,TRUE,t,180,j,90,1.08518997,2018_Apr_03_1538,59.95677375,18S051,661637493
8,17,3,same,TRUE,l,90,l,90,0.684847397,2018_Apr_03_1538,59.95677375,18S051,661637493
8,18,3,same,TRUE,j,180,j,180,0.618240756,2018_Apr_03_1538,59.95677375,18S051,661637493
8,19,2,diff,TRUE,j,90,t,180,0.801608131,2018_Apr_03_1538,59.95677375,18S051,661637493
8,20,2,diff,TRUE,t,270,s,90,1.035086203,2018_Apr_03_1538,59.95677375,18S051,661637493
8,21,2,diff,TRUE,t,270,o,0,0.601448332,2018_Apr_03_1538,59.95677375,18S051,661637493
8,22,3,same,TRUE,t,90,t,180,0.735037957,2018_Apr_03_1538,59.95677375,18S051,661637493
8,23,2,diff,TRUE,j,0,o,0,0.684522475,2018_Apr_03_1538,59.95677375,18S051,661637493
8,24,3,same,TRUE,j,90,j,270,1.418544819,2018_Apr_03_1538,59.95677375,18S051,661637493
8,25,2,diff,TRUE,j,180,l,0,2.602343237,2018_Apr_03_1538,59.95677375,18S051,661637493
8,26,3,same,TRUE,j,270,j,90,3.269990872,2018_Apr_03_1538,59.95677375,18S051,661637493
8,27,2,diff,TRUE,s,90,j,270,0.751306347,2018_Apr_03_1538,59.95677375,18S051,661637493
8,28,3,same,TRUE,t,270,t,270,0.60170105,2018_Apr_03_1538,59.95677375,18S051,661637493
8,29,2,diff,TRUE,l,180,z,90,0.739315926,2018_Apr_03_1538,59.95677375,18S051,661637493
